t_rel_s,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6
17.1265,-1.3130297867375014,-1.1504465897121572,1.55603418360709,-2.068781245195796,-1.6092876501104347,3.0551299900372726
17.1307,-1.3155297867375013,-1.151289398709491,1.555132884331387,-2.066281245195796,-1.6101532567722547,3.054760809949385
17.1345,-1.3180297867375013,-1.1530624825783968,1.552632884331387,-2.063781245195796,-1.611902047175095,3.0542102797304183
17.1384,-1.3205297867375012,-1.1545985194655766,1.550132884331387,-2.0612812451957963,-1.6135000479862434,3.0536845294345905
17.1426,-1.3230297867375012,-1.155925341428546,1.5476328843313871,-2.0587812451957963,-1.6149504316718388,3.053184643367663
17.1466,-1.325529786737501,-1.1570690671273536,1.5451328843313872,-2.0562812451957964,-1.6162594976756517,3.052711187762869
17.1506,-1.328029786737501,-1.1580535985909628,1.5426328843313872,-2.0537812451957964,-1.617435601747952,3.0522642947384986
17.1546,-1.330529786737501,-1.1589004096901125,1.5411817593534016,-2.0512812451957965,-1.6184883070691163,3.051843740175626
17.1585,-1.333029786737501,-1.1596285280191674,1.5399994302602278,-2.0487812451957965,-1.6194277357813418,3.0514490142855983
17.1632,-1.335529786737501,-1.1602546376052123,1.5390148253718545,-2.0462812451957966,-1.6202640921392184,3.051079384267397
17.1665,-1.3380297867375008,-1.1618068609370253,1.5365148253718546,-2.0437812451957966,-1.6218735564976219,3.050291571567052
17.1706,-1.3405297867375008,-1.1631561005630224,1.5340148253718546,-2.0412812451957967,-1.6233197657882013,3.0495428932879802
17.1745,-1.3430297867375007,-1.1643260006481355,1.5315148253718547,-2.0387812451957967,-1.6246129948100618,3.0488353494049814
17.1787,-1.3455297867375007,-1.1653386237397574,1.5294463214507938,-2.036281245195797,-1.6257649059027983,3.048169911592809
17.1825,-1.3480297867375006,-1.1662141117771594,1.5279348984225116,-2.033781245195797,-1.6267877459570892,3.047546707112638
17.1865,-1.3505297867375006,-1.1669705568482804,1.526672175381822,-2.031281245195797,-1.627693766332564,3.046965187822896
17.1905,-1.3530297867375005,-1.1676240108854978,1.5256176144582778,-2.028781245195797,-1.6284948233908583,3.046424281110143
17.1945,-1.3555297867375005,-1.168188582025149,1.5247367143452732,-2.026281245195797,-1.629202120149319,3.0459225213808248
17.1984,-1.3580297867375004,-1.1698549214833334,1.5223151992069053,-2.023781245195797,-1.6300080345683894,3.0448304725082345
17.2026,-1.3605297867375004,-1.171313947507034,1.5202685660568136,-2.021281245195797,-1.6307203975762063,3.043801901511777
17.2066,-1.3630297867375003,-1.17258730394985,1.5185440391207479,-2.018781245195797,-1.6313494450864885,3.0428394046970872
17.2106,-1.3655297867375003,-1.1736959173578247,1.517093834786992,-2.016281245195797,-1.6319045782350827,3.0419437587283804
17.2147,-1.3680297867375002,-1.1746594206262682,1.5158757263080131,-2.0137812451957973,-1.632394335975596,3.0411143030802053
17.2185,-1.3705297867375001,-1.1754958355199792,1.5148530450455449,-2.0112812451957973,-1.6328264066068572,3.040349281328216
17.2227,-1.3730297867375,-1.1762214377355993,1.5139943550695,-2.0087812451957974,-1.6332076647477087,3.0396461360479647
17.2267,-1.3755297867375,-1.1768507451781156,1.5132729607148057,-2.0062812451957974,-1.6335442237698092,3.0390017565530383
17.2305,-1.3780297867375,-1.1773965850374504,1.5126663496389723,-2.0037812451957975,-1.633841496479075,3.0384126817008665
17.2344,-1.3805297867375,-1.1792163068076713,1.511242502240899,-2.0012812451957975,-1.6342663846559307,3.0370250030316863
17.2384,-1.3830297867374999,-1.180819660517476,1.5100342140849452,-1.9987812451957976,-1.634643322725735,3.035735775535849
17.2424,-1.3855297867374998,-1.182226541587083,1.5090097488215202,-1.9962812451957976,-1.634977803303089,3.034546032010595
17.2464,-1.3880297867374998,-1.1834570871552326,1.5081413989933694,-1.9937812451957977,-1.6352747324610517,3.033454309201803
17.2504,-1.3905297867374997,-1.1845308171013533,1.5074052439225554,-1.9912812451957977,-1.635538475192327,3.03245730433399
17.2545,-1.3930297867374997,-1.1854660948721665,1.5067808045622995,-1.9887812451957978,-1.635772902995453,3.0315504307256744
17.2585,-1.3955297867374996,-1.1862798246621662,1.5062506577211972,-1.9862812451957979,-1.6359814412651619,3.0307282726520786
17.2627,-1.3980297867374996,-1.1869873165840727,1.5058000484562615,-1.983781245195798,-1.6361671149582517,3.0299849464398876
17.2664,-1.4005297867374995,-1.1891563440220108,1.504991624461402,-1.981281245195798,-1.6363340747817552,3.0282136441171312
17.2707,-1.4030297867374995,-1.1910730336602542,1.5042999382561055,-1.978781245195798,-1.6364830322343948,3.0265865261596563
17.2745,-1.4055297867374994,-1.1927575732113158,1.5037079098147703,-1.976281245195798,-1.6366160724683576,3.0251027689096976
17.2784,-1.4080297867374993,-1.1942317896136232,1.5032008338097245,-1.9737812451957981,-1.6367350305835302,3.02375795979717
17.2826,-1.4105297867374993,-1.195517723791599,1.5027661127070238,-1.9712812451957982,-1.636841521273165,3.0225452104236257
17.2864,-1.4130297867374992,-1.1966366794787413,1.5023929947759926,-1.9687812451957982,-1.6369369652900647,3.0214560607551055
17.2906,-1.4155297867374992,-1.1976086343524746,1.5020723284301474,-1.9662812451957983,-1.6370226129563177,3.020481186739353
17.2946,-1.4180297867374991,-1.1984519167941474,1.5017963387574738,-1.9637812451957983,-1.6370995649638802,3.019610934307494
17.2984,-1.420529786737499,-1.2009519167941474,1.5017428408168776,-1.9612812451957984,-1.63716880398503,3.0181472887260457
17.3027,-1.423029786737499,-1.2034519167941473,1.5016967459638821,-1.9587812451957984,-1.6372311697245567,3.016832194479042
17.3065,-1.425529786737499,-1.2057270245411746,1.5016569364137622,-1.9562812451957985,-1.6372874156085444,3.015655660871208
17.3107,-1.428029786737499,-1.2075781431638823,1.5016224753232623,-1.9537812451957985,-1.6373382065014315,3.014606743660159
17.3145,-1.4305297867374989,-1.2091863087559203,1.5015925758040485,-1.9512812451957986,-1.6373841295896499,3.0136741794386546
17.3186,-1.4330297867374988,-1.210578808579843,1.501566575486856,-1.9487812451957987,-1.6374257039058586,3.0128468391696197
17.3227,-1.4355297867374988,-1.2117816573212734,1.501543915607485,-1.9462812451957987,-1.6374633886591894,3.0121140366024792
17.3266,-1.4380297867374987,-1.2128189446901851,1.501524123780792,-1.9437812451957988,-1.637497590519025,3.0114657240973877
17.3306,-1.4405297867374987,-1.2137125125235644,1.501506799786601,-1.9412812451957988,-1.6375286699831206,3.0108926037881703
17.3345,-1.4430297867374986,-1.2162125125235643,1.501493178373307,-1.9387812451957989,-1.6376725752986756,3.0098712227796374
17.3386,-1.4455297867374985,-1.2187125125235643,1.501481205649607,-1.936281245195799,-1.6378042489252083,3.008961869538036
17.3424,-1.4480297867374985,-1.2212125125235642,1.5014706604935517,-1.933781245195799,-1.63792478631751,3.0081539753849054
17.3464,-1.4505297867374984,-1.2237125125235642,1.5014613539991823,-1.931281245195799,-1.638035186329998,3.0074373734850353
17.3505,-1.4530297867374984,-1.225635612371173,1.5014531244478502,-1.928781245195799,-1.6381363585297852,3.0068024865876284
17.3546,-1.4555297867374983,-1.2271467935713802,1.5014458331117362,-1.9262812451957991,-1.638229130291813,3.006240435287724
17.3585,-1.4580297867374983,-1.2284426820910037,1.5014393607447931,-1.9237812451957992,-1.6383142535869153,3.005743088063737
17.3624,-1.4605297867374982,-1.2295521515023868,1.50143360464262,-1.9212812451957992,-1.6383924114052557,3.0053030700730115
17.3665,-1.4630297867374982,-1.2320521515023868,1.5014284899119297,-1.9187812451957993,-1.6383594627975917,3.00441530515948
17.3704,-1.4655297867374981,-1.2345521515023867,1.501423924706258,-1.9162812451957993,-1.6383293175484461,3.003623250343504
17.3745,-1.468029786737498,-1.2370521515023867,1.501419842815472,-1.9137812451957994,-1.638301696635568,3.0029178218860944
17.3786,-1.470529786737498,-1.2395521515023866,1.5014161867749891,-1.9112812451957994,-1.6382763525761042,3.002290363934205
17.3825,-1.473029786737498,-1.2420521515023866,1.501412906618556,-1.9087812451957995,-1.6382530654522798,3.0017327710406323
17.3866,-1.475529786737498,-1.2445521515023865,1.5014099588209344,-1.9062812451957996,-1.6382316394883791,3.0012375546954333
17.3905,-1.4780297867374979,-1.2464528367132754,1.5014073053998889,-1.9037812451957996,-1.63821190009562,3.000797869095137
17.3944,-1.4805297867374978,-1.2476765284585412,1.5014049131520526,-1.9012812451957997,-1.6381936913151738,3.0004075082302637
17.3985,-1.4830297867374977,-1.250176528458541,1.5016460670729728,-1.8987812451957997,-1.6381759586911415,2.999578448196368
17.4026,-1.4855297867374977,-1.252676528458541,1.5018623333315655,-1.8962812451957998,-1.6381595619165208,2.998835774661498
17.4064,-1.4880297867374976,-1.255176528458541,1.5020568249383768,-1.8937812451957998,-1.6381443823774902,2.998171641504063
17.4105,-1.4905297867374976,-1.257676528458541,1.5022322004092046,-1.8912812451957999,-1.6381303134715273,2.997578523170778
17.4144,-1.4930297867374975,-1.260176528458541,1.5023907393312579,-1.8887812451958,-1.638117259248828,2.9970493280935107
17.4187,-1.4955297867374975,-1.2626765284585408,1.5025344038783888,-1.8862812451958,-1.6381051332229861,2.996577464382218
17.4225,-1.4980297867374974,-1.264106021348109,1.5026648891558447,-1.8837812451958,-1.6380938573279384,2.9961568701443952
17.4263,-1.5005297867374974,-1.265249932021512,1.5027836646115134,-1.8812812451958,-1.6380833610015613,2.995782018375218
17.4304,-1.5030297867374973,-1.2662134814162942,1.502892008262285,-1.8807170397711892,-1.6380735803791535,2.9954479042271176
17.4344,-1.5055297867374973,-1.2687134814162941,1.5030904389325923,-1.879954160981478,-1.6380644495652479,2.9938977954693176
17.4385,-1.5080297867374972,-1.271213481416294,1.503271111346278,-1.8792841499804478,-1.6380559245952426,2.9924832494373628
17.4429,-1.5105297867374972,-1.273713481416294,1.5034360231072033,-1.8786960272746478,-1.6380479577095033,2.991199934661667
17.4464,-1.513029786737497,-1.276213481416294,1.5035869051731376,-1.8781798973207962,-1.638040505463965,2.9900412982514877
17.4507,-1.515529786737497,-1.278713481416294,1.5037252627477171,-1.8777269171997981,-1.6380335282934122,2.9889993781412634
17.4545,-1.518029786737497,-1.2812134814162939,1.5038524091227174,-1.8773292374426653,-1.6380269901234934,2.9880654393912622
17.4587,-1.520529786737497,-1.2826978990301003,1.503969493814899,-1.8769799270930512,-1.6380208580255429,2.9872304552899016
17.4627,-1.523029786737497,-1.2838271208530228,1.504077526061724,-1.8766728915055597,-1.6380151019090554,2.9864854576058546
17.4666,-1.5255297867374968,-1.2863271208530227,1.5043347916498735,-1.8755555004162185,-1.6380096941751767,2.984114043761039
17.4706,-1.5280297867374968,-1.2888271208530226,1.5045694952169912,-1.8745588426616253,-1.6380046096924474,2.9819506124067092
17.4745,-1.5305297867374967,-1.2913271208530226,1.5047842004507335,-1.8736721608203208,-1.6379998253520864,2.9799945317541137
17.4786,-1.5330297867374967,-1.2938271208530225,1.5049811219194122,-1.8728848920535133,-1.6379953199485107,2.978238868560834
17.4831,-1.5355297867374966,-1.2963271208530225,1.5051621800767543,-1.8721869347128313,-1.6379910740032726,2.9766724827628788
17.4868,-1.5380297867374966,-1.2988271208530224,1.5053290464916165,-1.8715688155200845,-1.6379870696069925,2.975281696184875
17.4906,-1.5405297867374965,-1.3010707959715653,1.5054831812267242,-1.8710217822267574,-1.637983290277272,2.97405156429416
17.4945,-1.5430297867374965,-1.3022291277882694,1.5056258638766988,-1.8705378421430627,-1.6379797208308302,2.972966804085595
17.4984,-1.5455297867374964,-1.3047291277882693,1.505872302994701,-1.869266018736201,-1.6380433098735665,2.970466804085595
17.5026,-1.5480297867374964,-1.3072291277882693,1.5060962615681308,-1.868126123230842,-1.6381039793056664,2.967966804085595
17.5064,-1.5505297867374963,-1.3097291277882692,1.5063001815542947,-1.8671079786475315,-1.6381618481556006,2.965789809666729
17.5103,-1.5530297867374963,-1.3122291277882692,1.5064861777082823,-1.8662010702559306,-1.638217033565244,2.9639189806103277
17.5144,-1.5555297867374962,-1.3147291277882691,1.5066560883139297,-1.8653949722185836,-1.6382696503417227,2.9622770392098663
17.5185,-1.5580297867374961,-1.317229127788269,1.5068115170113752,-1.8646796407478885,-1.6383198105938288,2.960841768699162
17.5224,-1.560529786737496,-1.318524203298939,1.5069538674536955,-1.864045603022399,-1.6383676234429214,2.9595910080263708
17.5265,-1.563029786737496,-1.3196017667567779,1.507084372156401,-1.8634840671576867,-1.63841319479908,2.958503517547967
17.5306,-1.565529786737496,-1.3205013558578746,1.5072098252027004,-1.862986974188389,-1.6384566271941108,2.9575595020478245
17.5343,-1.568029786737496,-1.3230013558578746,1.5073398695662636,-1.8613630042477387,-1.6384986755922435,2.9550595020478245
17.5385,-1.5705297867374959,-1.3255013558578745,1.507472884809209,-1.8598995807770025,-1.638538752303396,2.9525595020478246
17.5426,-1.5730297867374958,-1.3280013558578745,1.5076080857998675,-1.8585875652553348,-1.6385769499286245,2.9500595020478246
17.5467,-1.5755297867374958,-1.3305013558578744,1.5077447374919117,-1.8574161730161303,-1.6386133574904094,2.9475595020478247
17.5505,-1.5780297867374957,-1.3321667686670664,1.5078821578876385,-1.8563738140324477,-1.6386480604391818,2.9450595020478247
17.5545,-1.5805297867374957,-1.3335099763306997,1.5080197198624379,-1.8554487113526135,-1.6386811406830193,2.943091353978005
17.5586,-1.5830297867374956,-1.3346341422023553,1.508156851966827,-1.8546293363940576,-1.6387126766365694,2.9416633139837938
17.5628,-1.5855297867374956,-1.3355749286406255,1.508293038329919,-1.853904698985912,-1.6387427432857418,2.940436205679269
17.5667,-1.5880297867374955,-1.3363625991684998,1.5084278177907873,-1.8532645259865133,-1.6387714122651416,2.9393833405530994
17.5704,-1.5905297867374955,-1.3388625991684997,1.5086178093174778,-1.8514678042388897,-1.6387987582184858,2.9368833405530994
17.5745,-1.5930297867374954,-1.3413625991684996,1.508806605815476,-1.849855061247871,-1.6388248398099141,2.9343833405530995
17.5786,-1.5955297867374953,-1.3438625991684996,1.5089934115770425,-1.8484152985880775,-1.6388497191842402,2.9319021459706303
17.5827,-1.5980297867374953,-1.346018754414651,1.5091775285036195,-1.8471355834243952,-1.6388734555243807,2.930053934603728
17.5863,-1.6005297867374952,-1.3475740610800402,1.5093583524006895,-1.8460020875111283,-1.6388961051593807,2.928468470137222
17.5906,-1.6030297867374952,-1.3488815738164752,1.5095353682873527,-1.845000840396339,-1.6389177216739321,2.927111830224596
17.5945,-1.6055297867374951,-1.3499799473523977,1.5097081449753709,-1.8441182498422082,-1.6389383560183535,2.925952962768095
17.5983,-1.608029786737495,-1.3524799473523976,1.5100130812704347,-1.8422357019602875,-1.6389580566784394,2.923452962768095
17.6025,-1.610529786737495,-1.3549799473523976,1.510314153975025,-1.8405579880555478,-1.6389768696005511,2.9209529627680952
17.6066,-1.613029786737495,-1.3574799473523975,1.5106098936788712,-1.8390705259841171,-1.6389948384843476,2.9184529627680953
17.6107,-1.615529786737495,-1.3599799473523975,1.5108990598138197,-1.8377571564619184,-1.6390120048244308,2.9159529627680953
17.6147,-1.6180297867374949,-1.3624799473523974,1.5111806272013597,-1.8366012350924474,-1.639028408012335,2.91374315478966
17.6185,-1.6205297867374948,-1.3646723390413138,1.5114537703556237,-1.8355863925465168,-1.6390440854356543,2.9122510181752204
17.6228,-1.6230297867374948,-1.3659579072132118,1.5117178463706202,-1.8346970333358545,-1.639059072574086,2.9109836596968703
17.6266,-1.6255297867374947,-1.3670350354246998,1.5119723770982607,-1.8339186365060023,-1.6390734030922263,2.909908389381765
17.6306,-1.6280297867374947,-1.367937541355282,1.5122170312005687,-1.833237911581584,-1.6390871089290087,2.908996526732861
17.6345,-1.6305297867374946,-1.3704375413552818,1.5126189830516683,-1.8313336719773254,-1.639100220384287,2.906496526732861
17.6386,-1.6330297867374945,-1.3729375413552818,1.5130086578758,-1.8296434972659863,-1.6391127661996587,2.903996526732861
17.6432,-1.6355297867374945,-1.3754375413552817,1.5133847534544376,-1.8281507024409558,-1.6391247736393315,2.9017125818043787
17.6466,-1.6380297867374944,-1.3779375413552817,1.5137463010483159,-1.8268373604285646,-1.6391362685652082,2.899949967470792
17.6506,-1.6405297867374944,-1.3804375413552816,1.5140926279228895,-1.825685377772447,-1.639147275509188,2.8984506647328603
17.6544,-1.6430297867374943,-1.382936327631024,1.5144233200568669,-1.8246772230219699,-1.6391578177421549,2.897177678748289
17.6584,-1.6455297867374943,-1.3842466797363577,1.5147381860934226,-1.8237963869919884,-1.639167917339728,2.8960980235473825
17.6628,-1.6480297867374942,-1.385343928793778,1.5150372233031126,-1.8230276438549886,-1.6391775952448686,2.8951827708635816
17.6664,-1.6505297867374942,-1.387843928793778,1.5157052380360667,-1.8212093459796912,-1.6391868713274391,2.8930546024848165
17.6706,-1.6530297867374941,-1.390343928793778,1.5163510441906858,-1.819603525246633,-1.6391957644407926,2.891231940929286
17.6745,-1.655529786737494,-1.392843928793778,1.5169714351046848,-1.8181914283251466,-1.6392042924755557,2.88967583635539
17.6785,-1.658029786737494,-1.3953439287937779,1.5175640964610464,-1.8169538249138864,-1.6392124724106556,2.888350210497514
17.6825,-1.660529786737494,-1.3978439287937778,1.5181274951944972,-1.8158718979200057,-1.6392203203617315,2.887222503095848
17.6865,-1.663029786737494,-1.4003439287937778,1.5186607678632578,-1.814927815816441,-1.6392278516270353,2.8862638778991676
17.6904,-1.6655297867374939,-1.4028439287937777,1.519163612997447,-1.8141050671644268,-1.6392350807309293,2.8854491509162172
17.6946,-1.6680297867374938,-1.4048328704065238,1.5196361905582079,-1.8133886238427017,-1.6392420214650925,2.8847565566637345
17.6986,-1.6705297867374937,-1.4073328704065238,1.5205357004454476,-1.8118057399843175,-1.6391972109742816,2.8828646512669693
17.7023,-1.6730297867374937,-1.4098328704065237,1.521391599123945,-1.8104131893250675,-1.639154677709584,2.8812372386632057
17.7068,-1.6755297867374936,-1.4123328704065237,1.5222008354363004,-1.8091921173647885,-1.6391142616953986,2.8798412588505373
17.7107,-1.6780297867374936,-1.4148328704065236,1.5229617383123155,-1.808124083664961,-1.639075816724071,2.878646124738328
17.7145,-1.6805297867374935,-1.4173328704065236,1.52367377543026,-1.8071916152767844,-1.6390392089782093,2.877624198622982
17.7186,-1.6830297867374935,-1.4198328704065235,1.5243373287206543,-1.8063785304008864,-1.6390043158096848,2.8767509372186044
17.7226,-1.6855297867374934,-1.4223328704065235,1.5249534923752341,-1.8056700964254908,-1.638971024655418,2.876004825905892
17.7266,-1.6880297867374934,-1.4248328704065234,1.525523896115585,-1.8050530732318486,-1.638939232072831,2.8753671886592027
17.7305,-1.6905297867374933,-1.4258913679914575,1.526050554313623,-1.8045156806361802,-1.6389088428802019,2.8748219332259497
17.7344,-1.6930297867374933,-1.4283913679914575,1.526795890416687,-1.8031134174139085,-1.6388793282938345,2.873731018512302
17.7385,-1.6955297867374932,-1.4308913679914574,1.5274865789685876,-1.8018775466778794,-1.6388510712736455,2.872790940549409
17.7425,-1.6980297867374932,-1.4333913679914574,1.528124473904354,-1.8007914070382707,-1.6388239954428805,2.871981417661448
17.7466,-1.700529786737493,-1.4358913679914573,1.5287119230173072,-1.7998388937813603,-1.6387980302128855,2.8712844932589903
17.7505,-1.703029786737493,-1.4383913679914573,1.5292516050075087,-1.799004853490123,-1.6387731102726337,2.870684426348477
17.7544,-1.705529786737493,-1.440469298817302,1.5297463969325613,-1.7982753074306541,-1.6387491751294643,2.870167522608109
17.7586,-1.708029786737493,-1.4416982598580295,1.5301992688572061,-1.7976375521221895,-1.6387261686952832,2.8697219372839147
17.7630,-1.710529786737493,-1.4427200393403061,1.530613202150073,-1.7970801752169987,-1.6387040389131817,2.869337470460872
17.7664,-1.7130297867374928,-1.445220039340306,1.5313886917219204,-1.7953034335430142,-1.6386827334189034,2.8682363091503245
17.7708,-1.7155297867374928,-1.447720039340306,1.5321039499208748,-1.7937254569215475,-1.6386622114184286,2.867275821930905
17.7746,-1.7180297867374927,-1.450220039340306,1.5327615404396941,-1.7923303869785996,-1.638642431037063,2.8664391396765754
17.7787,-1.7205297867374927,-1.452720039340306,1.5333644764471688,-1.7911014526274551,-1.638623353262042,2.865710901571606
17.7827,-1.7230297867374926,-1.4552200393403059,1.5339160476379008,-1.7900218765794755,-1.638604941714491,2.8650773058568837
17.7864,-1.7255297867374926,-1.4572876576076648,1.5344196827302863,-1.7890754855974518,-1.6385871624420199,2.864526078464832
17.7906,-1.7280297867374925,-1.458520755326226,1.5348788428943365,-1.7882470928692924,-1.6385699837298602,2.86404639063415
17.7946,-1.7305297867374925,-1.4595468610028546,1.5352969414607662,-1.7875227114806465,-1.6385533759286801,2.8636287477667537
17.7984,-1.7330297867374924,-1.4620468610028545,1.5358153944283763,-1.785379280528776,-1.6385373112602344,2.8623466896679415
17.8026,-1.7355297867374924,-1.4643134812851355,1.5362884316571732,-1.7834739438311042,-1.6385217319954102,2.8612158782960293
17.8065,-1.7380297867374923,-1.4661396560022297,1.536719454595219,-1.7817900752522506,-1.6385064230650146,2.8602209510598846
17.8105,-1.7405297867374923,-1.4676678980131221,1.5371117802497158,-1.7803087874807395,-1.6384913887981691,2.8593472028172386
17.8143,-1.7430297867374922,-1.4689453466788758,1.537468594646937,-1.7790104004232057,-1.63847663268189,2.8585808842130946
17.8184,-1.7455297867374922,-1.470012703484303,1.53779292153552,-1.7778754609159884,-1.6384621574165537,2.857909362846047
17.8226,-1.748029786737492,-1.4709046614910584,1.5380876031066375,-1.776885409203403,-1.6384479649695773,2.8573211868085053
17.8266,-1.750529786737492,-1.4716505141731997,1.5383552899981434,-1.7760229787984723,-1.6384340566272082,2.8568060814811047
17.8308,-1.753029786737492,-1.4722748254645979,1.5385984383148208,-1.7752724027709572,-1.6384204330443437,2.85635490293824
17.8344,-1.755529786737492,-1.4747748254645978,1.5392092399861634,-1.7728659279365218,-1.6384070942919322,2.85385490293824
17.8385,-1.7580297867374919,-1.4772748254645978,1.5397704983959382,-1.7707339891155185,-1.638394039903889,2.85135490293824
17.8426,-1.7605297867374918,-1.4797748254645977,1.540285118120942,-1.768857244251875,-1.6383812689195485,2.8488813919313674
17.8464,-1.7630297867374918,-1.4822748254645977,1.5407561273969357,-1.7672134274905527,-1.6383687799256192,2.8469046278396783
17.8504,-1.7655297867374917,-1.4847748254645976,1.5411865871046302,-1.76577924063268,-1.6383565710956591,2.8451601173949324
17.8546,-1.7680297867374917,-1.4872748254645975,1.5415795216436905,-1.7645316543371834,-1.638344640227492,2.843627847459968
17.8587,-1.7695399589521463,-1.4895798227601313,1.5419378680824438,-1.7634487475137919,-1.6383329847785937,2.842286956749759
17.8628,-1.7703343818784876,-1.490752397554237,1.542264440265374,-1.762510201317667,-1.6383216018994922,2.8411168381614353
17.8665,-1.7710275792678198,-1.4917678125531804,1.5425657748614663,-1.761679692358868,-1.6383104884652198,2.8400724190444118
17.8705,-1.771615823283351,-1.4926188838509185,1.5428401925991164,-1.760960799162962,-1.6382996411048938,2.8391639749123305
17.8746,-1.7721154954557352,-1.4933326657050412,1.54309004895618,-1.7603386142246615,-1.638289056229442,2.8383745982451876
17.8784,-1.7725404523078145,-1.4939319052128615,1.543317529929436,-1.759800025616931,-1.6382787300575778,2.837689059030026
17.8824,-1.772902379921085,-1.4944356358258983,1.5435246539637735,-1.7593335800992937,-1.638268658640064,2.8370937941613215
17.8863,-1.7732111139585842,-1.4948597293876242,1.5437132769465356,-1.7589293263573027,-1.6382588378823446,2.8365768310594945
17.8903,-1.773474922091626,-1.495217390906682,1.5438850993126805,-1.758578653118801,-1.6382492635656054,2.8361276731450418
17.8944,-1.7737007492775811,-1.4955195910659567,1.544041674515639,-1.7582741314820793,-1.6382399313663392,2.8357371664362168
17.8983,-1.7748777193440604,-1.4968438127426014,1.5444263311625628,-1.757283447034903,-1.6382712441025622,2.8339200389285124
17.9028,-1.7758992720055178,-1.4979770297351833,1.5447801104037293,-1.7564130529211386,-1.6383012844811846,2.832309164588441
17.9065,-1.776784778423235,-1.4989458033919087,1.5451051527268498,-1.7556493552943482,-1.638330129409462,2.83088762868894
17.9106,-1.7775517596979986,-1.4997736105848012,1.545403545337978,-1.7549798550923437,-1.6383578500007379,2.829637663829563
17.9145,-1.7782158548210787,-1.5004809587684833,1.545677298457632,-1.7543932132451765,-1.638384512080722,2.8285415883705585
17.9185,-1.7787908817756044,-1.5010856025850543,1.5459283289120211,-1.7538792495990818,-1.6384101766433243,2.827582430967861
17.9226,-1.7792889543324824,-1.5016028100141914,1.5461584495843574,-1.7534288986058353,-1.6384350238310628,2.826744315449641
17.9264,-1.779720628248294,-1.502045644145163,1.5463693634947733,-1.7530341387448387,-1.638459543816281,2.826012669474685
17.9309,-1.7800950590448312,-1.5024252395414073,1.5465626614700658,-1.752687907816933,-1.6384837167054787,2.8253743084025777
17.9347,-1.7825950590448312,-1.503956241462676,1.5469766069203077,-1.751691143682467,-1.6385079148103243,2.8234953265237652
17.9384,-1.7850181430945,-1.5052878997588797,1.5473593712122566,-1.7508066274180065,-1.6385317302809714,2.821830845119093
17.9430,-1.7870712276685954,-1.5064433338663625,1.547712787780442,-1.7500231755783118,-1.638555148979822,2.8203632976437762
17.9465,-1.78887697964066,-1.5074441254617952,1.5480387116190788,-1.7493301880977248,-1.6385781587558133,2.81907415635121
17.9505,-1.7904577111337416,-1.5083099884216737,1.5483389834077086,-1.7487177976658186,-1.6386007493240229,2.817944946743905
17.9545,-1.791836413475027,-1.5090586418463356,1.5486154022443366,-1.7481769453968958,-1.638622912147369,2.8169579224333603
17.9586,-1.7930355946424568,-1.5097058179008085,1.5488697055728582,-1.7476994039131435,-1.6386446403209567,2.816096480854472
17.9628,-1.7940765411769188,-1.5102653540024296,1.549103555029923,-1.7472777643347002,-1.6386659284595348,2.8153453886616964
17.9665,-1.7965765411769188,-1.5113377576643834,1.5495535187098055,-1.7464005699229743,-1.6386867767314466,2.813732064698626
17.9705,-1.7990765411769187,-1.5122718944538802,1.549970730589866,-1.745619375643643,-1.6387071782659481,2.8123113165078406
17.9746,-1.8015765411769187,-1.5130846466603218,1.5503568781449923,-1.7449247975867315,-1.6387271315934466,2.811064473795715
17.9785,-1.8040765411769186,-1.513791303649635,1.5507137305201437,-1.7443079608996421,-1.63874663635209,2.809973133531855
17.9828,-1.8064653588408135,-1.5144055420269256,1.5510430908069368,-1.743760606186025,-1.6387656931951058,2.809019760237053
17.9866,-1.8080608560042062,-1.514939479667683,1.5513467585091083,-1.7432751421747317,-1.638784303702569,2.8081880456068657
17.9907,-1.8094338574233693,-1.5154037742664446,1.5516265007222032,-1.742844659866612,-1.6388024702976325,2.8074630932303823
17.9945,-1.8106129913587994,-1.5158077456525092,1.5518840306415054,-1.742462920076701,-1.6388201961672206,2.8068314810443757
17.9984,-1.8131129913587993,-1.5168929887693814,1.5524750890987347,-1.7416389858392376,-1.6388374852300236,2.805337014656486
18.0026,-1.8156129913587993,-1.5178475548804655,1.5530258276057904,-1.740901716206575,-1.6388543419365234,2.8040205665610785
18.0066,-1.8181129913587992,-1.5186857594064278,1.5535375149653594,-1.7402430901137773,-1.63887077133302,2.8028645181947263
18.0105,-1.8206129913587992,-1.5194209194095718,1.5540117400241276,-1.7396554502597565,-1.6388867789558836,2.801851706744932
18.0147,-1.8231129913587991,-1.5200652241922386,1.5544503132871454,-1.7391316086099509,-1.6389023707735388,2.800965902699305
18.0185,-1.825612991358799,-1.5206296929424585,1.5548551856034192,-1.738664905133839,-1.6389175531323608,2.800192087346182
18.0224,-1.8277974859306034,-1.5211241912197024,1.5552283822871718,-1.7382492321732816,-1.6389323327063472,2.799516586033992
18.0266,-1.8290511128763183,-1.5215574851021396,1.5555719508453667,-1.7378790343487442,-1.638946716450407,2.7989271014156762
18.0304,-1.8301149760406532,-1.5219373175425202,1.5558879204437885,-1.7375492917285722,-1.6389607115571123,2.7984126804758978
