t_rel_s,fx,fy,fz,tx,ty,tz
28.0624,-1.10280,3.28830,-0.07378,0.12116,0.10064,0.10371
28.0727,-0.99272,3.36097,0.15777,0.12441,0.10317,0.10096
28.0824,-1.00042,3.68116,0.18632,0.12268,0.10844,0.09982
28.0926,-1.08475,3.69168,0.36659,0.12304,0.10160,0.09882
28.1026,-1.18859,3.57348,0.15131,0.11478,0.09882,0.09654
28.1123,-1.04813,3.52833,0.26550,0.11939,0.10556,0.10151
28.1229,-0.95616,3.69818,-0.00335,0.11918,0.10088,0.09726
28.1324,-1.11016,3.43799,0.27348,0.11830,0.10655,0.09858
28.1425,-1.04744,3.40670,0.04661,0.11785,0.10119,0.09881
28.1524,-1.20162,3.59306,0.19147,0.11510,0.11039,0.09439
28.1626,-1.02906,3.30885,0.19937,0.11680,0.10247,0.09347
28.1725,-0.93615,3.49095,0.31662,0.12167,0.10085,0.09438
28.1825,-0.94222,3.74974,-0.03563,0.12179,0.10413,0.09786
28.1926,-1.02521,3.49374,-0.03376,0.11319,0.10526,0.09373
28.2024,-1.02657,3.32669,0.06347,0.12143,0.09885,0.09922
28.2125,-1.31006,3.45894,0.30345,0.12304,0.10704,0.09251
28.2227,-1.12577,3.57278,0.14288,0.11788,0.10137,0.09949
28.2326,-0.95206,3.53608,0.02706,0.11473,0.09580,0.09587
28.2425,-1.12434,3.52458,-0.12155,0.10568,0.09294,0.09811
28.2523,-1.15944,3.55103,-0.26558,0.11261,0.09558,0.10008
28.2623,-1.00216,3.46765,-0.29730,0.11843,0.09977,0.09421
28.2724,-0.92099,3.23406,-0.20745,0.13531,0.09444,0.09042
28.2823,-0.95386,2.90668,-0.39477,0.12142,0.09862,0.09729
28.2923,-0.93596,3.34606,-0.83793,0.12551,0.10491,0.09880
28.3024,-0.87812,3.25368,-0.55815,0.11777,0.10295,0.09634
28.3125,-1.02881,3.17830,-0.60792,0.12241,0.10815,0.09523
28.3225,-0.98881,3.00144,-0.36472,0.12912,0.09761,0.09421
28.3325,-0.98136,2.74577,-0.30592,0.13086,0.09949,0.09870
28.3428,-0.83074,3.11575,-0.32626,0.12529,0.09361,0.09350
28.3525,-1.02227,3.07459,0.07893,0.12286,0.10524,0.09605
28.3627,-1.12462,3.04554,0.19335,0.12041,0.10621,0.09634
28.3724,-1.14362,3.29579,0.24364,0.12587,0.10355,0.09338
28.3825,-1.39264,3.13097,0.28105,0.12095,0.11272,0.09748
28.3924,-1.12468,3.28310,0.21137,0.11652,0.10462,0.09217
28.4026,-0.97620,3.28181,0.40435,0.12029,0.09715,0.09698
28.4126,-0.92060,3.47767,0.46303,0.12070,0.10499,0.09035
28.4226,-1.13290,3.49426,0.53025,0.12358,0.09972,0.09772
28.4325,-1.06551,3.19417,0.54998,0.11006,0.10466,0.09383
28.4424,-0.99478,3.30495,0.36507,0.11709,0.10234,0.08884
28.4528,-0.75983,3.31991,0.36700,0.11464,0.09263,0.09436
28.4626,-1.11767,3.35934,0.30013,0.12920,0.10361,0.07047
28.4724,-1.06638,3.43748,0.26661,0.11402,0.10143,0.09832
28.4826,-0.92562,3.25061,0.03845,0.12274,0.09942,0.07276
28.4928,-1.02346,3.43982,-0.00250,0.12101,0.11128,0.09862
28.5024,-0.87012,3.14216,0.10953,0.12549,0.10766,0.09376
28.5126,-0.84592,3.35329,-0.17100,0.11938,0.11335,0.09465
28.5226,-0.89639,3.11204,-0.12398,0.11783,0.11361,0.09112
28.5327,-0.57994,3.43992,-0.71599,0.11589,0.11431,0.07916
28.5425,-0.93494,3.39819,-0.76042,0.10443,0.11131,0.08940
28.5525,-1.07055,3.31147,-0.71605,0.10531,0.08806,0.13047
28.5624,-1.09556,3.29321,-0.85272,0.12339,0.11317,0.07825
28.5725,-1.03428,3.12921,-0.37630,0.11832,0.09736,0.08173
28.5825,-0.70672,3.41779,-0.16944,0.11837,0.08718,0.09321
28.5925,-1.16242,3.89483,-0.55606,0.10957,0.11571,0.09178
28.6025,-0.83027,3.46840,-0.62826,0.10891,0.09694,0.11602
28.6125,-1.27209,3.95039,-0.33018,0.10191,0.10720,0.15254
28.6223,-1.00842,3.64217,-0.52851,0.12055,0.09690,0.09425
28.6324,-0.86973,4.29884,-0.63315,0.09287,0.11673,0.11227
28.6425,-1.92256,3.65690,-0.43481,0.10820,0.03831,0.12167
28.6525,-0.53151,3.90748,-0.14929,0.10786,0.13543,0.12763
28.6625,-1.32032,3.85918,-0.18994,0.09764,0.06388,0.11498
28.6726,-1.14407,4.47167,0.29221,0.07965,0.16967,0.10462
28.6827,-1.31001,3.08494,-0.49047,0.11685,0.09399,0.11915
28.6924,-1.33071,3.88952,-0.64396,0.09744,0.07410,0.10414
28.7024,-1.68755,3.41487,-0.22133,0.09844,0.07400,0.10135
28.7124,-0.89257,3.47095,-0.28484,0.11064,0.10705,0.09770
28.7225,-0.77720,3.40960,-0.08604,0.10435,0.11600,0.09270
28.7326,-1.15437,3.60102,-0.01359,0.10273,0.10327,0.10537
28.7424,-1.27168,3.27848,0.01474,0.10692,0.08227,0.11124
28.7529,-1.43295,3.50514,0.10682,0.11016,0.09412,0.10549
28.7625,-1.11452,3.45588,0.15288,0.10148,0.11376,0.10065
28.7728,-1.21025,3.08918,0.09902,0.10481,0.09117,0.08692
28.7824,-1.09354,3.14229,0.16737,0.11660,0.09182,0.09804
28.7925,-1.10362,3.35578,0.04859,0.10736,0.08941,0.10778
28.8025,-1.63745,3.18058,0.30061,0.10465,0.09381,0.10188
28.8125,-1.26111,3.18390,0.35471,0.10780,0.10280,0.09875
28.8227,-0.82821,3.34391,0.05260,0.09816,0.10064,0.09661
28.8323,-1.18908,3.25998,0.08913,0.09672,0.09408,0.09732
28.8427,-1.26969,3.26953,0.01058,0.09881,0.09365,0.10636
28.8526,-1.33557,3.30574,0.06415,0.10073,0.08484,0.10385
28.8624,-1.32341,3.10442,0.01815,0.10479,0.09142,0.10543
28.8726,-1.10336,3.19700,0.17944,0.10426,0.11901,0.10107
28.8830,-1.07442,2.98891,0.25246,0.08998,0.09487,0.09995
28.8925,-0.88450,3.44559,0.16020,0.09269,0.10103,0.09434
28.9025,-0.79633,3.08068,0.09617,0.09960,0.10638,0.10136
28.9125,-1.11100,3.20418,0.23868,0.09120,0.10429,0.10509
28.9225,-0.78289,3.17942,-0.14088,0.10316,0.11453,0.09737
28.9325,-0.63282,3.15179,-0.34141,0.09945,0.13264,0.10206
28.9424,-0.85861,3.05908,-0.04935,0.09940,0.11122,0.09373
28.9527,-1.01657,3.06936,-0.41081,0.10429,0.09660,0.09330
28.9624,-1.18363,3.17410,-0.16840,0.10535,0.09279,0.10304
28.9725,-1.16951,2.95668,0.04228,0.09860,0.09472,0.09764
28.9826,-0.82529,3.20588,-0.06915,0.09808,0.11922,0.10152
28.9927,-1.18406,3.20680,-0.05329,0.10775,0.10261,0.09878
29.0032,-1.22514,3.16933,-0.07096,0.09891,0.10899,0.10021
29.0125,-1.18714,3.15735,-0.17729,0.09556,0.09011,0.09457
29.0225,-1.18529,3.25941,-0.18735,0.09612,0.09188,0.08711
29.0327,-1.23378,3.27585,-0.11560,0.09060,0.10975,0.10051
29.0430,-1.26437,3.69736,-0.17665,0.09795,0.11189,0.09509
29.0524,-1.30914,3.17276,-0.05940,0.09586,0.09953,0.08873
29.0627,-1.00593,2.92066,-0.15134,0.09186,0.09567,0.10119
29.0728,-1.18333,3.36659,-0.33185,0.10205,0.08225,0.10148
29.0828,-1.24667,3.38257,-0.26218,0.09443,0.08827,0.10118
29.0925,-0.84969,3.27456,0.09334,0.09828,0.10205,0.10076
29.1024,-1.08672,3.15759,-0.38179,0.09437,0.09884,0.09825
29.1125,-1.23782,3.48047,-0.23698,0.09418,0.09356,0.09141
29.1226,-0.98080,3.31004,-0.15815,0.09546,0.09892,0.09506
29.1325,-1.23413,3.48673,-0.37830,0.09376,0.08857,0.10028
29.1424,-0.97681,3.46533,-0.24969,0.09441,0.08739,0.10414
29.1524,-1.32139,3.48728,-0.45099,0.09354,0.09945,-0.00413
29.1626,-0.91883,3.49429,-0.54422,0.08365,0.09462,0.05946
29.1725,-1.39253,3.54996,-0.29560,0.09077,0.09351,0.11648
29.1825,-1.21641,3.49549,-0.23651,0.10180,0.10000,0.11739
29.1925,-0.96276,3.32806,-0.40689,0.09296,0.09229,0.13806
29.2027,-0.94162,3.65156,0.24933,0.09567,0.09378,-0.04052
29.2126,-0.99277,3.15694,-0.33659,0.08782,0.12648,0.27176
29.2226,-1.43236,3.37036,-0.09256,0.09999,0.06119,-0.08258
29.2324,-1.05745,3.08806,-0.03608,0.09317,0.13572,0.29302
29.2427,-1.64355,3.15793,0.07501,0.09939,0.08215,-0.07121
29.2526,-0.83925,3.05371,-0.16680,0.09354,0.11078,0.27974
29.2626,-1.46086,2.98622,0.16797,0.09187,0.09881,-0.04791
29.2724,-0.87219,2.88256,-0.10520,0.09569,0.10425,0.25051
29.2825,-1.37659,3.07575,0.17503,0.08332,0.10045,-0.01942
29.2923,-1.18650,2.81910,0.19349,0.10459,0.11762,0.22196
29.3025,-1.05141,3.10882,0.40254,0.09666,0.10027,0.09660
29.3126,-0.98442,2.98622,0.05100,0.09607,0.09483,0.10524
29.3228,-1.14433,2.90387,0.30233,0.11383,0.10316,0.10679
29.3324,-1.05439,2.62361,0.42259,0.11065,0.10488,0.10459
29.3427,-0.80564,2.73647,0.22609,0.11293,0.09367,0.10276
29.3526,-1.42471,2.78874,0.26611,0.10857,0.11242,0.10050
29.3623,-0.86167,2.56298,0.13147,0.10332,0.10144,0.10356
29.3725,-1.21924,2.72571,0.28649,0.11571,0.10606,0.09792
29.3826,-0.91385,2.39897,0.65230,0.11497,0.10413,0.10306
29.3925,-0.62526,3.26892,0.38455,0.09585,0.11300,0.10183
29.4028,-0.96480,2.91042,0.70858,0.11559,0.10987,0.10233
29.4125,-0.91453,3.41637,0.08107,0.08971,0.11120,0.09726
29.4226,-0.57343,3.01267,0.05977,0.10648,0.11713,0.09555
29.4326,-0.34570,2.66804,0.37393,0.12034,0.13297,0.09818
29.4429,-0.29759,2.69064,0.56957,0.11119,0.12662,0.09401
29.4527,-0.25165,2.34771,0.75985,0.10996,0.12775,0.09302
29.4626,0.17427,3.09840,0.88890,0.11616,0.13162,0.09528
29.4726,-0.10115,2.87029,1.28221,0.11676,0.12403,0.08940
29.4829,-0.10778,3.38579,1.28187,0.09246,0.12862,0.08339
29.4925,-0.02415,2.23441,1.91586,0.13926,0.13895,0.06796
29.5025,-0.46930,2.95393,1.94830,0.11990,0.13221,0.04199
29.5127,-0.61332,3.00160,1.71140,0.13516,0.11937,0.01896
29.5225,-0.86075,3.53013,1.45779,0.11360,0.11191,-0.00591
29.5324,-1.03120,3.10438,2.20813,0.11570,0.10783,-0.02176
29.5426,-0.85529,3.39355,1.92257,0.10827,0.09678,-0.04406
29.5526,-1.07250,3.88435,1.73943,0.09967,0.09558,-0.05942
29.5625,-1.49928,3.82586,1.67552,0.09172,0.08440,-0.07782
29.5725,-1.70572,4.19541,1.79483,0.09179,0.08894,-0.10246
29.5826,-1.28654,4.38652,1.52250,0.09860,0.09312,-0.11091
29.5927,-1.62234,4.17565,1.76425,0.11058,0.07420,-0.10410
29.6025,-1.51683,4.32660,0.90610,0.09373,0.08093,-0.10393
29.6126,-1.09921,4.22426,0.06711,0.11013,0.08583,-0.10791
29.6225,-1.13256,4.66513,-0.35129,0.09088,0.07763,-0.09793
29.6326,-1.64570,4.09298,0.27856,0.10552,0.07378,-0.11012
29.6428,-1.47911,4.18734,0.30799,0.11171,0.09557,-0.10757
29.6525,-1.02617,4.26550,-0.38330,0.09869,0.07996,-0.10421
29.6626,-1.21288,4.58362,-0.68379,0.09429,0.09146,-0.09837
29.6727,-1.08830,4.37717,-0.90795,0.09797,0.07737,-0.10855
29.6825,-0.70330,4.31614,-1.29218,0.11170,0.10007,-0.10741
29.6924,-0.33851,3.64430,-1.36491,0.13322,0.10218,-0.09932
29.7025,-0.34195,3.52422,-1.35650,0.12392,0.10036,-0.10153
29.7126,-0.56227,2.85109,-0.68416,0.14956,0.12059,-0.09565
29.7226,-0.69868,4.01883,-0.71579,0.11370,0.10625,-0.09513
29.7324,-0.11286,3.71712,-0.06675,0.11957,0.11152,-0.10322
29.7428,-0.74187,3.86415,-0.38258,0.11435,0.10189,-0.10050
29.7526,-0.92283,4.35125,-1.32590,0.11235,0.10245,-0.09416
29.7627,-0.46097,3.62352,-1.90195,0.12218,0.10513,-0.09682
29.7727,-0.99877,3.80718,-1.33570,0.12181,0.09324,-0.10308
29.7826,-0.39748,3.40649,-0.81689,0.13349,0.11059,-0.10536
29.7924,-0.39368,3.10155,-0.01002,0.15043,0.10615,-0.09669
29.8032,-0.53744,3.54097,0.06853,0.13134,0.10210,-0.09894
29.8124,-0.47860,3.76214,-0.08856,0.12991,0.10674,-0.09811
29.8226,-1.22143,3.79678,-0.86307,0.13408,0.08467,-0.10156
29.8326,-0.49396,2.65934,-0.81934,0.16263,0.09741,-0.09493
29.8425,-1.25835,3.07830,-1.10409,0.15289,0.08290,-0.10302
29.8525,-0.94343,3.66850,-1.39683,0.13973,0.07960,-0.09289
29.8627,-0.70877,3.25648,-0.87671,0.13108,0.08836,-0.10102
29.8724,-1.13932,3.77501,0.07705,0.12012,0.08467,-0.10803
29.8824,-1.21449,3.34275,0.40799,0.13685,0.08035,-0.09739
29.8926,-0.53047,3.46693,0.31977,0.15713,0.11331,-0.08555
29.9024,-0.88565,2.99100,-0.34100,0.15585,0.08896,-0.09806
29.9125,-0.93512,3.71670,-0.80067,0.12461,0.08335,-0.09146
29.9226,-0.46872,3.86538,-1.37539,0.12649,0.10197,-0.09796
29.9327,0.34274,2.94806,-0.72632,0.15823,0.12592,-0.09591
29.9425,-0.04902,3.09167,0.01090,0.15589,0.12489,-0.09435
29.9525,0.06066,3.44256,0.07842,0.12961,0.11792,-0.09475
29.9627,0.30098,3.05521,0.32648,0.15216,0.12793,-0.09902
29.9727,-0.05733,3.56179,0.35373,0.12601,0.11805,-0.09448
29.9825,-0.37611,4.35857,0.08848,0.11423,0.13462,-0.08482
29.9927,-0.14371,2.87113,-0.41316,0.16070,0.13088,-0.07740
30.0027,-0.68841,4.15339,-1.14446,0.12022,0.10641,-0.07890
30.0124,-0.63991,3.75998,-1.38159,0.13442,0.11903,-0.06534
30.0228,-0.71566,3.48234,-1.64846,0.12930,0.08902,-0.05689
30.0324,0.38194,2.99017,-1.38311,0.14611,0.13321,-0.04422
30.0424,-0.90784,3.29001,-0.67338,0.12311,0.08150,-0.02528
30.0524,-1.15778,3.90217,-1.31770,0.12072,0.07479,-0.01072
30.0625,-0.16520,3.46842,-1.87838,0.14121,0.11388,0.00145
30.0724,-0.90912,3.76673,-2.16196,0.13042,0.09104,0.02262
30.0826,-1.43066,3.23971,-1.77767,0.14067,0.08123,0.06042
30.0925,-0.51071,3.01714,-2.12419,0.13978,0.12586,0.09053
30.1024,-0.55560,3.18540,-1.72321,0.13637,0.12560,0.11388
30.1125,0.65601,2.78326,-1.97873,0.14538,0.16473,0.10359
30.1225,-0.89427,3.36150,-1.81352,0.12584,0.11153,0.10302
30.1325,0.46001,2.90955,-1.60531,0.13665,0.14984,0.10274
30.1424,-0.92307,2.95594,-0.91955,0.14640,0.10681,0.10266
30.1524,-1.94446,3.20693,-1.00860,0.12410,0.07413,0.10201
30.1626,-1.01823,2.70335,-0.79320,0.13666,0.09272,0.09746
30.1726,-0.65181,3.38189,-0.87572,0.11922,0.09397,0.10526
30.1826,-0.79368,3.17443,-0.52859,0.14381,0.11646,0.11899
30.1926,-0.92605,3.19269,-0.42997,0.14084,0.13347,0.12771
30.2026,-0.63422,2.60769,-0.57009,0.14975,0.11999,0.11912
30.2125,-0.49655,3.21408,-0.75546,0.14057,0.13106,0.12537
30.2225,-1.76423,3.60660,-0.17761,0.11151,0.05788,0.12563
30.2325,0.02590,2.62105,0.10862,0.13883,0.11375,0.12128
30.2426,-1.02781,3.32318,0.01214,0.11068,0.10152,0.12731
30.2526,-1.47173,2.67153,-0.10758,0.14730,0.07229,0.13784
30.2628,-1.21108,3.05954,-0.59547,0.12883,0.10367,0.11877
30.2727,-0.99287,2.91268,0.09891,0.12704,0.09993,0.11820
30.2827,-1.29931,2.80353,0.55291,0.13826,0.10797,0.12163
30.2925,-0.14030,2.48479,0.55618,0.15434,0.12722,0.14978
30.3026,-0.25689,3.03205,0.05864,0.13010,0.11223,0.11209
30.3125,-0.40114,3.15570,-0.06850,0.12495,0.12842,0.12929
30.3227,-1.59529,3.16471,0.20525,0.12485,0.08215,0.12565
30.3324,-0.16913,3.11736,-0.01111,0.12089,0.12085,0.13821
30.3427,-1.04552,2.87246,0.47671,0.13045,0.08724,0.13064
30.3524,-0.25936,2.33385,0.34241,0.15479,0.12459,0.14280
30.3626,-1.59388,3.51070,-0.68734,0.12570,0.08211,0.11287
30.3725,-0.93675,3.21217,-1.25876,0.12128,0.07813,0.13544
30.3828,-0.20729,3.16666,-0.83111,0.11660,0.12927,0.12193
30.3925,-0.69177,2.64225,-0.17741,0.14960,0.11989,0.12051
30.4024,-0.32460,2.69045,-0.16957,0.15767,0.12865,0.12112
30.4126,-0.73756,3.02656,-1.13876,0.13460,0.12863,0.11784
30.4226,-2.01482,3.63684,-1.32119,0.13435,0.06563,0.11814
30.4323,-0.49717,4.04446,-1.53991,0.14159,0.12815,0.11217
30.4426,-1.98184,3.52504,-0.64314,0.14853,0.06545,0.11711
30.4525,-1.37096,2.86556,-0.72343,0.16273,0.09003,0.11468
30.4629,-1.72822,3.78625,-1.06425,0.14271,0.08524,0.11822
30.4725,-2.55167,3.81198,-1.39314,0.13509,0.05967,0.11056
30.4827,-2.52400,4.14052,-1.08911,0.13683,0.07305,0.11066
30.4925,-1.60880,3.49351,-0.51022,0.15225,0.10031,0.11566
30.5024,-2.13280,3.32828,-0.51752,0.15345,0.07347,0.09982
30.5125,-1.88020,3.47077,-0.87533,0.14921,0.07628,0.10935
30.5228,-2.35611,3.40854,-1.24567,0.14472,0.04951,0.10862
30.5325,-1.25556,3.85085,-1.16010,0.13977,0.11321,0.10813
30.5423,-2.63835,3.79292,-0.56858,0.13600,0.05856,0.11408
30.5524,-2.38736,3.33661,0.06678,0.14946,0.06298,0.11697
30.5626,-1.66326,3.10961,-0.14784,0.14673,0.08192,0.11970
30.5727,-0.98972,3.35488,-0.39994,0.14836,0.10758,0.11109
30.5826,-1.04805,3.72187,-0.71266,0.13812,0.11788,0.11462
30.5926,-0.62516,3.22062,-0.76634,0.15137,0.13046,0.10756
30.6028,-1.47015,3.24013,-0.49445,0.14734,0.08867,0.11775
30.6126,-0.61533,2.99509,-0.37777,0.16390,0.10498,0.10187
30.6228,-1.56337,3.12021,0.10084,0.16496,0.08222,0.10991
30.6325,-0.80440,3.70756,-0.24750,0.14374,0.10188,0.11590
30.6426,-0.72903,3.48844,-0.30742,0.14966,0.09858,0.11061
30.6525,-0.73866,3.82748,-0.66608,0.13637,0.11715,0.11837
30.6626,-0.58764,3.61793,-0.89788,0.14461,0.10452,0.10119
30.6725,-1.48044,3.62175,-0.28460,0.15334,0.09189,0.11776
30.6827,-1.49431,3.56158,-0.12260,0.14147,0.10423,0.11017
30.6926,-0.87162,3.57420,-0.10303,0.14766,0.12465,0.10564
30.7025,-1.22790,3.71942,-0.00967,0.14936,0.09872,0.10388
30.7124,-0.00002,3.12691,-0.22613,0.15643,0.13311,0.10064
30.7224,0.01060,3.28931,-0.29922,0.16260,0.12282,0.10869
30.7325,0.36629,2.61076,-0.24089,0.17810,0.12020,0.10225
30.7423,-2.13611,3.06238,0.23188,0.16523,0.06534,0.11214
30.7524,-1.27589,2.85878,0.04043,0.15966,0.09831,0.11466
30.7625,-1.35373,3.43125,0.13526,0.14237,0.08462,0.10711
30.7726,-1.48217,3.16426,0.52533,0.16882,0.07032,0.12287
30.7824,-0.82909,3.06757,0.48015,0.14816,0.11274,0.11338
30.7926,0.04763,2.89277,0.40632,0.15641,0.14612,0.11366
30.8026,-1.84273,3.19837,-0.23674,0.15042,0.05694,0.10352
30.8124,-2.07588,3.48386,-0.21944,0.16341,0.07524,0.11232
30.8225,-2.51399,3.38766,-0.32042,0.15524,0.06167,0.10337
30.8323,-2.49232,3.13450,0.07904,0.16867,0.07651,0.09957
30.8426,-2.69503,3.31651,-0.04491,0.15946,0.06119,0.10173
30.8527,-2.00982,3.55216,-0.68189,0.15784,0.07079,0.10178
30.8623,-0.93669,3.31357,-0.95306,0.15073,0.08979,0.10292
30.8722,-1.10878,3.71398,-1.07796,0.14536,0.08395,0.10520
30.8823,-1.58749,3.73229,-1.16427,0.14950,0.08045,0.10969
30.8927,-0.88023,3.91166,-1.06996,0.14877,0.10529,0.10725
30.9026,-2.05316,4.10009,-1.17583,0.14564,0.06739,0.10592
30.9124,-1.40464,3.95035,-1.24868,0.14250,0.08059,0.10545
30.9226,-1.59449,4.15783,-1.07032,0.14233,0.08708,0.10319
30.9324,-0.62945,3.59425,-1.04878,0.14849,0.10023,0.10895
30.9426,-1.10411,3.89474,-1.16461,0.15216,0.08283,0.10316
30.9526,-0.78655,3.83358,-1.33777,0.15404,0.10539,0.10652
30.9626,-0.88726,4.15111,-1.51616,0.14972,0.11228,0.10190
30.9725,-1.19786,3.68826,-1.19700,0.15055,0.09161,0.10104
30.9825,-0.82845,4.00382,-1.12680,0.13389,0.12243,0.10727
30.9926,-1.08554,3.65544,-0.77550,0.14626,0.09428,0.10265
31.0025,-0.92602,3.94543,-0.69476,0.15710,0.10228,0.10682
31.0125,-1.66281,3.95626,-0.91214,0.15500,0.06696,0.11003
31.0228,-1.57944,3.80186,-1.02827,0.14852,0.08276,0.10084
31.0325,-1.23828,3.38977,-0.96851,0.16111,0.09867,0.10592
31.0425,-1.88788,3.85582,-0.87591,0.16460,0.06301,0.10899
31.0526,-1.00388,3.68182,-1.22121,0.16296,0.10937,0.10392
31.0625,-1.45235,3.83105,-1.02217,0.15988,0.09482,0.10392
31.0725,-0.74555,3.22385,-1.04785,0.16460,0.10707,0.10292
31.0825,-1.29296,3.61672,-0.99861,0.15327,0.09774,0.11542
31.0925,-0.72278,3.10566,-1.46512,0.14907,0.11701,0.10597
31.1024,-1.12645,3.60404,-1.42494,0.17077,0.08397,0.11650
31.1127,-1.20487,3.78948,-1.41949,0.16194,0.09189,0.10841
31.1225,-1.34261,3.52976,-1.56634,0.15402,0.09397,0.10380
31.1324,-1.03506,3.33644,-1.59870,0.16587,0.10688,0.10704
31.1425,-1.86256,3.09322,-1.44483,0.16560,0.08435,0.10003
31.1528,-0.98270,3.01114,-1.56745,0.15888,0.10390,0.10071
31.1626,-1.74406,3.47724,-1.53864,0.16601,0.08589,0.10231
31.1725,-0.68250,3.42228,-1.41133,0.16755,0.10950,0.10037
31.1826,-1.02846,3.72965,-1.17816,0.15989,0.10289,0.09954
31.1923,-0.55950,3.31866,-1.01679,0.16914,0.12976,0.09950
31.2025,-0.90874,3.70312,-1.08500,0.15176,0.11169,0.09931
31.2125,-0.82834,4.01340,-0.90391,0.15066,0.09536,0.10881
31.2226,-1.28997,4.00448,-0.45236,0.15585,0.11731,0.10035
31.2328,-1.65579,3.89895,-0.31396,0.15359,0.09205,0.10125
31.2430,-1.67793,3.87802,0.14850,0.15180,0.06816,0.09689
31.2525,-1.49981,3.83162,-0.06386,0.15021,0.09058,0.10210
31.2626,-2.07279,3.92615,0.05647,0.15956,0.06461,0.09910
31.2725,-2.03109,3.57832,-0.10952,0.16050,0.06268,0.09569
31.2828,-1.89480,3.95724,-0.07890,0.15031,0.07198,0.10233
31.2926,-1.77258,3.36094,0.21226,0.16164,0.07364,0.09679
31.3026,-1.48891,3.54090,-0.07502,0.14938,0.07555,0.10178
31.3128,-1.52908,4.25118,0.01027,0.14882,0.07951,0.09926
31.3226,-1.65519,3.69284,0.05161,0.15257,0.06780,0.09659
31.3325,-1.35046,3.56574,0.12705,0.15272,0.07596,0.10063
31.3428,-1.63924,3.72407,0.01538,0.15254,0.07795,0.10096
31.3526,-1.82033,3.68194,0.13985,0.16852,0.07631,0.09500
31.3626,-1.76157,3.61696,0.02184,0.16175,0.07770,0.09278
31.3726,-1.50425,3.63278,-0.18564,0.16753,0.07801,0.09310
31.3825,-1.61173,3.48802,-0.25900,0.16529,0.07347,0.08133
31.3926,-1.54914,3.45848,-0.37328,0.15889,0.08553,0.06913
31.4027,-1.35924,4.07826,-0.42376,0.15911,0.09236,0.04925
31.4126,-1.24572,4.01887,-0.66277,0.14656,0.09186,0.02886
31.4228,-0.97061,3.79766,-0.65245,0.16303,0.09705,0.00411
31.4323,-0.70325,4.29620,-0.85241,0.14713,0.10777,-0.01862
31.4425,-0.59526,4.10998,-1.15855,0.15570,0.11164,-0.02925
31.4525,-0.31109,3.93923,-1.11639,0.15928,0.10912,-0.05096
31.4625,0.07462,3.90400,-1.19883,0.15979,0.11378,-0.06990
31.4724,0.32092,3.99183,-1.28146,0.15792,0.11710,-0.08228
31.4826,0.26936,4.21025,-1.05256,0.16263,0.10912,-0.08709
31.4925,0.16892,4.04370,-1.06660,0.15663,0.13289,-0.09459
31.5025,0.30698,3.98684,-1.12529,0.15815,0.11498,-0.10200
31.5126,0.26831,4.18472,-1.26137,0.16083,0.11288,-0.10592
31.5228,-0.35225,4.10275,-1.27010,0.16129,0.11240,-0.10281
31.5325,-0.12127,4.47259,-1.45336,0.14587,0.11947,-0.10016
31.5423,-0.75867,4.41699,-1.25538,0.15790,0.09023,-0.10254
31.5524,-0.40557,4.32200,-1.08979,0.14316,0.09325,-0.09213
31.5627,-1.10987,3.95618,-1.02305,0.15311,0.08936,-0.09566
31.5725,-1.02915,3.76196,-0.91498,0.16612,0.07531,-0.09294
31.5824,-0.79510,3.80961,-0.86875,0.15927,0.09284,-0.08727
31.5927,-1.73738,3.67465,-0.83566,0.16323,0.05174,-0.08517
31.6024,-1.40523,3.69952,-0.68261,0.16810,0.07142,-0.07799
31.6124,-1.63074,3.81536,-0.52425,0.16392,0.07276,-0.08063
31.6224,-1.87389,3.77177,-0.52968,0.17270,0.05415,-0.07131
31.6324,-1.68185,4.02925,-0.64362,0.15299,0.07573,-0.06737
31.6426,-1.45231,3.47636,-0.43839,0.16966,0.06012,-0.05225
31.6525,-1.71094,3.36433,-0.30111,0.17969,0.05425,-0.04592
31.6628,-1.59974,3.01772,-0.28644,0.17117,0.06033,-0.03955
31.6725,-1.77438,3.27004,-0.47102,0.17299,0.06388,-0.02842
31.6828,-1.36635,3.44454,-0.50890,0.16033,0.06198,-0.02114
31.6926,-1.36366,4.07224,-0.69090,0.14888,0.06419,-0.01326
31.7023,-1.27161,3.91296,-0.83001,0.15713,0.06599,-0.00693
31.7123,-0.96174,3.74628,-0.62330,0.17228,0.06629,-0.00437
31.7224,-0.88607,3.59539,-0.64486,0.14996,0.07259,0.00406
31.7327,-1.01895,4.12876,-1.12371,0.13131,0.07835,0.00421
31.7426,-1.06421,3.51038,-0.65636,0.16378,0.08313,0.00443
31.7525,-0.52540,3.60474,-0.67867,0.16705,0.07681,0.00251
31.7626,-1.01407,4.01517,-0.69818,0.14981,0.09688,0.00963
31.7723,-0.90007,3.79640,-0.74574,0.15006,0.08929,0.00843
31.7825,-0.69535,3.29392,-0.82278,0.15867,0.08587,0.00378
31.7924,-0.87981,4.15517,-0.97206,0.14105,0.09274,0.00979
31.8024,-0.96303,3.97874,-1.00118,0.15477,0.07651,0.00484
31.8123,-0.88315,3.81437,-0.62381,0.15745,0.09312,0.00183
31.8228,-0.72228,3.76954,-0.67971,0.15173,0.08984,0.00160
31.8325,-0.64078,4.16015,-1.00025,0.12802,0.07618,-0.00493
31.8426,-0.79842,3.17820,-0.63576,0.15949,0.07906,-0.00027
