t_rel_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,eff1,eff2,eff3,eff4,eff5,eff6
32.8522,-1.984883,-1.460699,1.938180,-2.036538,-1.623967,2.852709,0.006370,-0.005058,0.063837,-0.056946,0.002777,0.000874,0.4704,-2.8256,-1.2220,-0.5145,0.0222,0.1377
32.8624,-1.984830,-1.460762,1.938800,-2.037058,-1.623946,2.852683,0.007695,-0.005571,0.057866,-0.053054,0.004291,0.000881,0.5247,-2.8581,-1.2069,-0.4893,0.0574,0.1237
32.8723,-1.984727,-1.460799,1.939304,-2.037549,-1.623852,2.852717,0.009234,-0.006423,0.053020,-0.047609,0.007123,0.000854,0.5216,-2.8750,-1.2041,-0.4575,0.0506,0.1389
32.8822,-1.984640,-1.460863,1.939787,-2.037970,-1.623838,2.852695,0.010142,-0.006898,0.047231,-0.039056,0.007737,0.000778,0.6388,-2.8334,-1.0857,-0.5084,0.0786,0.1442
32.8923,-1.984532,-1.460954,1.940275,-2.038348,-1.623717,2.852698,0.010467,-0.007531,0.045205,-0.034569,0.009305,0.000803,0.6085,-2.7855,-1.1083,-0.4878,0.0942,0.1380
32.9022,-1.984440,-1.461041,1.940690,-2.038661,-1.623640,2.852729,0.010871,-0.007661,0.042921,-0.029483,0.009665,0.000487,0.6755,-2.8332,-1.1841,-0.5037,0.1211,0.1324
32.9125,-1.984323,-1.461097,1.941138,-2.038937,-1.623545,2.852761,0.011692,-0.006791,0.040099,-0.025657,0.011642,0.000362,0.6765,-2.8586,-1.0190,-0.4949,0.1022,0.1284
32.9228,-1.984239,-1.461154,1.941521,-2.039176,-1.623421,2.852734,0.012267,-0.007146,0.038879,-0.022059,0.011933,0.000315,0.6750,-2.8246,-1.0308,-0.5003,0.1021,0.1312
32.9329,-1.984104,-1.461198,1.941960,-2.039376,-1.623348,2.852737,0.011341,-0.005573,0.041912,-0.018875,0.011463,0.000292,0.7615,-2.8367,-1.0759,-0.5084,0.1272,0.1348
32.9424,-1.984011,-1.461277,1.942376,-2.039529,-1.623273,2.852750,0.011875,-0.005644,0.042987,-0.014927,0.011010,0.000212,0.6856,-2.8112,-1.0538,-0.5112,0.1073,0.1490
32.9522,-1.983888,-1.461340,1.942819,-2.039680,-1.623177,2.852757,0.011529,-0.005116,0.045967,-0.012432,0.010129,0.000499,0.7279,-2.8010,-1.0992,-0.5135,0.1256,0.1352
32.9623,-1.983796,-1.461373,1.943250,-2.039802,-1.623051,2.852734,0.011543,-0.004963,0.047987,-0.009885,0.009853,0.000503,0.7077,-2.8456,-1.0757,-0.4893,0.1263,0.1413
32.9725,-1.983675,-1.461424,1.943754,-2.039840,-1.622963,2.852703,0.011901,-0.004293,0.052037,-0.004041,0.009973,0.000433,0.7272,-2.7648,-1.0723,-0.4879,0.1260,0.1476
32.9823,-1.983564,-1.461419,1.944297,-2.039864,-1.622864,2.852750,0.010980,-0.003916,0.052910,-0.002814,0.010683,0.000409,0.7687,-2.7973,-0.8629,-0.4589,0.1325,0.1242
32.9924,-1.983453,-1.461481,1.944875,-2.039903,-1.622775,2.852746,0.010611,-0.003481,0.057562,-0.001209,0.011077,0.000353,0.6995,-2.8683,-0.9476,-0.4921,0.1336,0.1257
33.0025,-1.983364,-1.461505,1.945440,-2.039888,-1.622686,2.852743,0.009514,-0.003009,0.059409,-0.000992,0.010578,0.000284,0.6802,-2.8764,-0.9510,-0.4723,0.1325,0.1085
33.0123,-1.983265,-1.461529,1.946082,-2.039888,-1.622588,2.852754,0.008764,-0.002746,0.062188,-0.000591,0.009439,0.000211,0.7116,-2.8499,-1.0713,-0.4910,0.1349,0.1013
33.0224,-1.983208,-1.461573,1.946694,-2.039885,-1.622507,2.852746,0.007192,-0.002743,0.062503,-0.001038,0.009664,0.000083,0.6343,-2.8754,-1.0364,-0.5050,0.1391,0.0266
33.0323,-1.983132,-1.461566,1.947313,-2.039934,-1.622420,2.852765,0.005529,-0.002482,0.063484,-0.001119,0.007454,0.000000,0.7002,-2.8571,-1.1010,-0.5233,0.1312,-0.0002
33.0423,-1.983097,-1.461597,1.947964,-2.039934,-1.622322,2.852722,0.004293,-0.002636,0.060681,-0.001697,0.006845,-0.001727,0.6303,-2.8754,-1.0547,-0.5068,0.1448,-0.0245
33.0523,-1.983076,-1.461621,1.948587,-2.039927,-1.622288,2.852698,0.002233,-0.002418,0.060396,-0.002968,0.006163,-0.003952,0.6131,-2.9012,-1.1275,-0.5193,0.1487,-0.0491
33.0624,-1.983058,-1.461645,1.949166,-2.039972,-1.622240,2.852671,0.001017,-0.002194,0.057451,-0.003708,0.004267,-0.004971,0.5513,-2.8839,-1.1547,-0.5265,0.1518,-0.0546
33.0724,-1.983064,-1.461645,1.949714,-2.040011,-1.622193,2.852603,0.000034,-0.002240,0.053088,-0.004711,0.003681,-0.007599,0.3464,-2.8956,-1.1472,-0.5335,0.1563,-0.0644
33.0824,-1.983076,-1.461700,1.950238,-2.040087,-1.622199,2.852606,-0.001120,-0.002307,0.051632,-0.005344,0.003532,-0.006928,0.2266,-2.9140,-1.2059,-0.5131,0.1343,-0.0733
33.0923,-1.983096,-1.461708,1.950737,-2.040111,-1.622187,2.852552,-0.002393,-0.002132,0.047454,-0.004711,0.002354,-0.007992,-0.0343,-2.8357,-1.1224,-0.5324,0.1426,-0.0652
33.1024,-1.983152,-1.461732,1.951184,-2.040155,-1.622163,2.852501,-0.004986,-0.002071,0.043089,-0.005803,0.001953,-0.007962,-0.2239,-2.8073,-1.0705,-0.5113,0.1432,-0.0820
33.1123,-1.983208,-1.461741,1.951592,-2.040206,-1.622109,2.852422,-0.008809,-0.002480,0.039840,-0.006114,0.001550,-0.007498,-0.3944,-2.9424,-1.1102,-0.5153,0.1286,-0.1066
33.1224,-1.983292,-1.461768,1.951959,-2.040275,-1.622105,2.852381,-0.011251,-0.002212,0.035200,-0.005491,0.001013,-0.007491,-0.4545,-2.9102,-1.1273,-0.5205,0.1230,-0.1117
33.1323,-1.983455,-1.461777,1.952319,-2.040323,-1.622112,2.852329,-0.013952,-0.002398,0.033894,-0.005324,0.000664,-0.008306,-0.5576,-2.8799,-1.2314,-0.5364,0.1096,-0.1160
33.1424,-1.983602,-1.461797,1.952618,-2.040398,-1.622097,2.852277,-0.015402,-0.002573,0.029315,-0.005731,0.000435,-0.008696,-0.5352,-2.8824,-1.2585,-0.5217,0.1152,-0.0958
33.1524,-1.983735,-1.461828,1.952915,-2.040450,-1.622109,2.852230,-0.018598,-0.002066,0.026219,-0.005618,0.000323,-0.007861,-0.6254,-2.9275,-1.3227,-0.5205,0.1006,-0.1256
33.1626,-1.983943,-1.461830,1.953115,-2.040494,-1.622097,2.852146,-0.020914,-0.001507,0.022046,-0.005790,0.000257,-0.007870,-0.6862,-2.8670,-1.3249,-0.5297,0.0802,-0.1175
33.1723,-1.984175,-1.461849,1.953342,-2.040550,-1.622112,2.852097,-0.025431,-0.000754,0.018282,-0.008516,0.000214,-0.007047,-0.7223,-2.8203,-1.3912,-0.5217,0.0578,-0.1206
33.1822,-1.984447,-1.461857,1.953467,-2.040619,-1.622109,2.852022,-0.032081,-0.000410,0.014219,-0.007859,0.000030,-0.008047,-0.8229,-2.7056,-1.3887,-0.5339,0.0156,-0.1330
33.1923,-1.984793,-1.461849,1.953621,-2.040761,-1.622109,2.851981,-0.034980,-0.000176,0.010622,-0.010248,0.000000,-0.007744,-0.8722,-2.7146,-1.4454,-0.5110,-0.0364,-0.1208
33.2024,-1.985122,-1.461852,1.953693,-2.040829,-1.622124,2.851941,-0.037228,0.000187,0.004197,-0.009170,-0.001515,-0.006514,-0.8435,-2.6488,-1.5014,-0.5521,-0.0602,-0.1205
33.2122,-1.985528,-1.461837,1.953690,-2.040940,-1.622187,2.851873,-0.039183,0.000686,0.000430,-0.010060,-0.003282,-0.006307,-0.8579,-2.6155,-1.7000,-0.5301,-0.0734,-0.1361
33.2224,-1.985912,-1.461840,1.953646,-2.041060,-1.622238,2.851813,-0.042587,0.000708,-0.002670,-0.010947,-0.004748,-0.006263,-0.8915,-2.5119,-1.8022,-0.5005,-0.0841,-0.1253
33.2322,-1.986328,-1.461840,1.953618,-2.041161,-1.622286,2.851742,-0.042475,0.000653,-0.003920,-0.012639,-0.005693,-0.005973,-0.8007,-2.4300,-2.0567,-0.4868,-0.0794,-0.1432
33.2423,-1.986778,-1.461825,1.953582,-2.041272,-1.622328,2.851717,-0.042018,0.005668,-0.005186,-0.012156,-0.006579,-0.005572,-0.7218,-2.3407,-2.1891,-0.5229,-0.0948,-0.1534
33.2524,-1.987167,-1.461773,1.953546,-2.041431,-1.622375,2.851662,-0.041110,0.003152,-0.006478,-0.015079,-0.007181,-0.004267,-0.8345,-2.1694,-2.2571,-0.5190,-0.0983,-0.1444
33.2628,-1.987571,-1.461753,1.953443,-2.041596,-1.622451,2.851660,-0.040301,0.004338,-0.006802,-0.017855,-0.007747,-0.003811,-0.8243,-2.1322,-2.3816,-0.5347,-0.1116,-0.1593
33.2723,-1.987991,-1.461708,1.953399,-2.041800,-1.622522,2.851628,-0.040281,0.005733,-0.007422,-0.021456,-0.007805,-0.003712,-0.8691,-2.0240,-2.4058,-0.5536,-0.1334,-0.1404
33.2824,-1.988406,-1.461614,1.953327,-2.042027,-1.622548,2.851588,-0.040108,0.007168,-0.008378,-0.026377,-0.008393,-0.003112,-0.8914,-1.9859,-2.3186,-0.5492,-0.1401,-0.1594
33.2925,-1.988790,-1.461546,1.953258,-2.042346,-1.622670,2.851564,-0.040729,0.008756,-0.007824,-0.032929,-0.009293,-0.003413,-0.7859,-1.9809,-2.3846,-0.5411,-0.1402,-0.1360
33.3024,-1.989241,-1.461443,1.953199,-2.042698,-1.622734,2.851513,-0.042257,0.010169,-0.006150,-0.038386,-0.008606,-0.003237,-0.8098,-1.8068,-2.4254,-0.5025,-0.1309,-0.1560
33.3125,-1.989652,-1.461366,1.953116,-2.043120,-1.622825,2.851501,-0.042619,0.011355,-0.004569,-0.044458,-0.008788,-0.003232,-0.7484,-1.7099,-2.4215,-0.5216,-0.1460,-0.1497
33.3226,-1.990076,-1.461200,1.953095,-2.043652,-1.622912,2.851487,-0.044575,0.012707,-0.003107,-0.051468,-0.008399,-0.002673,-0.7892,-1.7282,-2.3396,-0.5214,-0.1395,-0.1461
33.3323,-1.990551,-1.461090,1.953091,-2.044221,-1.622965,2.851437,-0.048306,0.014699,-0.002032,-0.057027,-0.008002,-0.002334,-0.6871,-1.7650,-2.3872,-0.5403,-0.1543,-0.1561
33.3425,-1.991024,-1.460931,1.953040,-2.044856,-1.623052,2.851410,-0.048093,0.015014,-0.000953,-0.068290,-0.008081,-0.001580,-0.8780,-1.7199,-2.3759,-0.5163,-0.1596,-0.1420
33.3524,-1.991535,-1.460775,1.953087,-2.045571,-1.623093,2.851433,-0.051507,0.016663,-0.000192,-0.074580,-0.008074,-0.001256,-0.8625,-1.7375,-2.2530,-0.5628,-0.1652,-0.1481
33.3623,-1.992067,-1.460596,1.953102,-2.046435,-1.623158,2.851424,-0.055717,0.018686,-0.000000,-0.086183,-0.007392,-0.001215,-0.8744,-1.6837,-2.1449,-0.5426,-0.1683,-0.1354
33.3724,-1.992685,-1.460406,1.953080,-2.047345,-1.623264,2.851417,-0.060253,0.022344,0.000861,-0.100652,-0.009737,-0.000909,-0.9505,-1.6597,-2.0163,-0.5382,-0.1591,-0.1489
33.3823,-1.993333,-1.460140,1.953068,-2.048423,-1.623360,2.851432,-0.065962,0.027654,0.000822,-0.109691,-0.009151,-0.001274,-1.1331,-1.3269,-1.8362,-0.5405,-0.1853,-0.1343
33.3923,-1.994028,-1.459825,1.953115,-2.049589,-1.623452,2.851384,-0.071539,0.037296,0.001242,-0.120699,-0.009235,-0.001101,-1.0618,-1.2242,-1.8100,-0.5411,-0.1755,-0.1403
33.4024,-1.994790,-1.459399,1.953135,-2.050865,-1.623566,2.851368,-0.077171,0.049632,0.000832,-0.132498,-0.009643,-0.000761,-1.0341,-0.9671,-1.7194,-0.5045,-0.1862,-0.1440
33.4124,-1.995601,-1.458805,1.953118,-2.052207,-1.623617,2.851337,-0.082677,0.065445,0.000829,-0.134436,-0.009624,-0.000672,-1.0891,-0.7790,-1.7158,-0.5243,-0.1681,-0.1453
33.4224,-1.996481,-1.458062,1.953096,-2.053581,-1.623719,2.851349,-0.086335,0.084538,0.000500,-0.142169,-0.009704,-0.000672,-1.2287,-0.3133,-1.7201,-0.5104,-0.1826,-0.1291
33.4324,-1.997384,-1.457018,1.953092,-2.055001,-1.623830,2.851360,-0.090050,0.114453,0.000003,-0.146344,-0.008271,-0.000621,-1.1349,-0.4936,-1.8428,-0.4853,-0.1841,-0.1441
33.4424,-1.998318,-1.455736,1.953075,-2.056470,-1.623922,2.851341,-0.093734,0.136450,-0.001779,-0.147142,-0.008195,-0.000616,-1.2203,-0.1957,-2.0307,-0.4946,-0.1919,-0.1406
33.4526,-1.999302,-1.454159,1.953067,-2.057945,-1.623982,2.851345,-0.095204,0.165435,-0.003537,-0.146098,-0.006180,-0.000611,-1.1084,-0.3184,-2.1226,-0.4178,-0.1880,-0.1382
33.4626,-2.000249,-1.452316,1.953035,-2.059340,-1.624070,2.851364,-0.095534,0.193013,-0.005365,-0.139564,-0.005713,-0.000564,-1.0406,-0.4841,-2.3091,-0.4598,-0.1932,-0.1437
33.4725,-2.001244,-1.450192,1.952975,-2.060700,-1.624091,2.851321,-0.095792,0.225447,-0.007555,-0.132202,-0.004723,-0.000508,-1.1054,-0.3565,-2.4154,-0.4986,-0.1592,-0.1467
33.4825,-2.002202,-1.447794,1.952848,-2.061993,-1.624162,2.851345,-0.093531,0.244528,-0.013113,-0.131797,-0.004057,-0.000505,-1.1179,-0.2861,-2.4619,-0.4856,-0.1991,-0.1492
33.4925,-2.003166,-1.445242,1.952720,-2.063224,-1.624194,2.851314,-0.091507,0.262823,-0.015456,-0.120036,-0.004513,-0.000695,-0.9985,-0.7142,-2.4865,-0.5136,-0.1571,-0.1515
33.5024,-2.004053,-1.442541,1.952537,-2.064411,-1.624234,2.851305,-0.088907,0.273055,-0.016861,-0.114075,-0.002631,-0.001554,-1.0347,-0.8380,-2.4999,-0.4867,-0.1845,-0.1618
33.5124,-2.004936,-1.439791,1.952393,-2.065537,-1.624242,2.851296,-0.086587,0.279066,-0.018610,-0.104493,-0.003021,-0.002326,-0.8519,-1.0358,-2.6329,-0.4694,-0.1659,-0.1628
33.5223,-2.005772,-1.437034,1.952201,-2.066488,-1.624254,2.851273,-0.084146,0.278698,-0.018891,-0.091495,-0.001859,-0.002389,-0.7314,-1.2887,-2.6429,-0.5200,-0.1717,-0.1684
33.5324,-2.006549,-1.434284,1.952013,-2.067375,-1.624275,2.851249,-0.076113,0.271730,-0.021441,-0.086476,-0.001769,-0.002744,-0.7615,-1.5474,-2.6117,-0.5090,-0.1707,-0.1538
33.5425,-2.007262,-1.431631,1.951813,-2.068185,-1.624305,2.851225,-0.067959,0.260591,-0.022023,-0.078675,-0.001477,-0.002508,-0.9217,-1.7004,-2.6638,-0.4823,-0.1841,-0.1500
33.5525,-2.007945,-1.429052,1.951570,-2.068889,-1.624314,2.851217,-0.063537,0.246909,-0.023569,-0.067589,-0.001054,-0.002703,-0.8243,-1.7609,-2.6441,-0.5072,-0.1589,-0.1598
33.5622,-2.008529,-1.426624,1.951361,-2.069536,-1.624320,2.851192,-0.057258,0.232184,-0.024184,-0.058211,-0.000735,-0.001848,-0.8014,-1.9849,-2.5950,-0.4993,-0.1488,-0.1636
33.5724,-2.009100,-1.424392,1.951118,-2.070059,-1.624310,2.851173,-0.051723,0.210619,-0.023988,-0.050940,-0.000567,-0.001648,-0.7262,-2.0572,-2.5955,-0.5384,-0.1514,-0.1491
33.5825,-2.009573,-1.422347,1.950840,-2.070519,-1.624267,2.851137,-0.046975,0.194385,-0.023381,-0.043523,-0.000447,-0.001944,-0.6138,-2.3224,-2.6595,-0.5473,-0.1560,-0.1605
33.5924,-2.010016,-1.420512,1.950628,-2.070950,-1.624310,2.851164,-0.040670,0.172070,-0.023161,-0.037789,-0.000341,-0.001402,-0.5877,-2.3378,-2.6303,-0.5254,-0.1369,-0.1659
33.6023,-2.010341,-1.418927,1.950404,-2.071291,-1.624314,2.851109,-0.035647,0.151708,-0.022345,-0.032767,-0.000276,-0.001191,-0.5746,-2.2653,-2.6804,-0.4884,-0.1317,-0.1577
33.6124,-2.010683,-1.417527,1.950179,-2.071628,-1.624329,2.851116,-0.031565,0.132051,-0.021789,-0.026122,-0.000231,-0.000977,-0.6088,-2.0546,-2.6918,-0.4763,-0.1096,-0.1294
33.6223,-2.010944,-1.416334,1.949979,-2.071829,-1.624288,2.851097,-0.026455,0.112082,-0.020651,-0.020619,-0.000199,-0.000740,-0.5346,-2.0506,-2.6220,-0.4813,-0.0869,-0.1372
33.6322,-2.011168,-1.415322,1.949772,-2.071990,-1.624305,2.851116,-0.020561,0.096596,-0.018743,-0.015777,-0.000153,-0.000495,-0.6654,-2.0179,-2.5784,-0.4576,-0.0709,-0.1317
33.6425,-2.011341,-1.414438,1.949608,-2.072125,-1.624298,2.851096,-0.017661,0.081022,-0.016401,-0.010693,-0.000045,-0.000368,-0.4506,-2.0256,-2.6535,-0.4841,-0.0522,-0.0921
33.6524,-2.011519,-1.413694,1.949447,-2.072216,-1.624298,2.851127,-0.014711,0.068528,-0.015429,-0.007762,-0.000000,-0.000293,-0.5119,-2.0640,-2.5657,-0.4621,-0.0264,-0.0474
33.6625,-2.011635,-1.413094,1.949312,-2.072241,-1.624305,2.851116,-0.010534,0.054337,-0.012554,-0.003025,-0.000000,-0.000003,-0.3875,-2.0969,-2.5884,-0.4717,-0.0175,-0.0043
33.6725,-2.011707,-1.412645,1.949161,-2.072272,-1.624314,2.851142,-0.004741,0.041513,-0.009202,-0.001103,0.000499,0.003724,-0.4212,-2.0520,-2.4686,-0.4407,-0.0257,0.0297
33.6824,-2.011724,-1.412286,1.949073,-2.072281,-1.624290,2.851196,-0.001781,0.029773,-0.003954,-0.000589,0.000321,0.005761,-0.2613,-2.1266,-2.4345,-0.4210,-0.0513,0.0405
33.6924,-2.011712,-1.412080,1.949124,-2.072253,-1.624293,2.851252,-0.000127,0.019838,-0.000288,-0.000401,0.000236,0.008694,-0.1705,-2.1186,-2.2580,-0.3937,-0.0486,0.0763
33.7023,-2.011703,-1.411890,1.949151,-2.072253,-1.624302,2.851313,0.002474,0.011980,0.002539,-0.000111,0.000187,0.012345,-0.0423,-2.2369,-1.8823,-0.3764,-0.0783,0.0920
33.7122,-2.011676,-1.411876,1.949172,-2.072265,-1.624308,2.851448,0.004074,0.000203,0.005973,-0.000038,0.000109,0.013033,0.1392,-2.4721,-1.7334,-0.3505,-0.1253,0.1228
33.7223,-2.011643,-1.411939,1.949232,-2.072269,-1.624283,2.851509,0.004054,-0.006898,0.007881,-0.000000,-0.000143,0.014761,0.2886,-2.8791,-1.5908,-0.3294,-0.1818,0.1114
33.7325,-2.011593,-1.412078,1.949324,-2.072257,-1.624348,2.851640,0.005187,-0.014963,0.010778,0.000896,-0.002422,0.016979,0.3724,-2.9809,-1.4413,-0.3134,-0.1812,0.1293
33.7423,-2.011533,-1.412231,1.949435,-2.072261,-1.624365,2.851769,0.006614,-0.017888,0.011943,0.001135,-0.004742,0.019162,0.3916,-2.9407,-1.3234,-0.2777,-0.1939,0.1512
33.7524,-2.011479,-1.412466,1.949583,-2.072233,-1.624425,2.851937,0.008308,-0.019194,0.013223,0.001701,-0.006516,0.021583,0.5213,-2.9718,-1.2318,-0.2531,-0.1838,0.1569
33.7624,-2.011407,-1.412639,1.949679,-2.072240,-1.624473,2.852149,0.008932,-0.021000,0.012657,0.002365,-0.007030,0.023585,0.5255,-2.8456,-1.2513,-0.2356,-0.1848,0.1530
33.7724,-2.011274,-1.412839,1.949791,-2.072166,-1.624541,2.852345,0.009156,-0.020582,0.013361,0.004149,-0.008083,0.024022,0.6220,-2.8899,-1.1997,-0.2220,-0.1980,0.1690
33.7823,-2.011216,-1.413035,1.949951,-2.072130,-1.624628,2.852585,0.009174,-0.020116,0.013572,0.004372,-0.009077,0.024053,0.5924,-2.9090,-1.1796,-0.2019,-0.1948,0.1725
33.7924,-2.011125,-1.413226,1.950063,-2.072082,-1.624687,2.852825,0.009477,-0.018006,0.013563,0.005161,-0.009202,0.023277,0.6447,-2.9870,-1.2605,-0.1971,-0.1859,0.1692
33.8024,-2.011041,-1.413379,1.950234,-2.072001,-1.624774,2.853038,0.008438,-0.016815,0.013307,0.005968,-0.008799,0.022876,0.5886,-3.0153,-1.3413,-0.1850,-0.1922,0.1628
33.8125,-2.010964,-1.413554,1.950300,-2.071985,-1.624904,2.853265,0.008467,-0.016129,0.011439,0.006690,-0.008548,0.023057,0.5619,-2.9637,-1.2457,-0.1796,-0.1816,0.1865
33.8225,-2.010871,-1.413722,1.950411,-2.071890,-1.624957,2.853474,0.006884,-0.015646,0.008818,0.006394,-0.008129,0.022166,0.5835,-2.9143,-1.3248,-0.1583,-0.1960,0.1931
33.8321,-2.010817,-1.413847,1.950490,-2.071837,-1.625062,2.853695,0.007326,-0.013843,0.003289,0.009224,-0.008810,0.022241,0.6187,-2.9204,-1.3940,-0.1579,-0.1937,0.1659
33.8423,-2.010730,-1.413986,1.950459,-2.071738,-1.625170,2.853961,0.006448,-0.013022,-0.000077,0.009228,-0.008942,0.020385,0.5559,-2.9615,-1.6253,-0.1504,-0.1932,0.1467
33.8524,-2.010685,-1.414090,1.950446,-2.071685,-1.625243,2.854114,0.006096,-0.010734,-0.002043,0.010126,-0.008757,0.018147,0.5918,-3.0580,-1.9701,-0.1610,-0.1783,0.1881
33.8622,-2.010622,-1.414208,1.950391,-2.071522,-1.625338,2.854307,0.006019,-0.010764,-0.008615,0.011769,-0.009352,0.019792,0.5238,-3.0122,-2.2744,-0.1699,-0.1960,0.1658
33.8724,-2.010571,-1.414303,1.950208,-2.071402,-1.625430,2.854458,0.004322,-0.013769,-0.019974,0.011966,-0.009961,0.014790,0.5547,-3.0954,-2.4721,-0.1720,-0.1743,0.1882
33.8824,-2.010526,-1.414438,1.950008,-2.071311,-1.625526,2.854606,0.004254,-0.014772,-0.025031,0.012798,-0.009430,0.016098,0.5185,-3.3239,-2.7285,-0.1454,-0.1853,0.1976
33.8923,-2.010533,-1.414609,1.949755,-2.071120,-1.625609,2.854786,0.003433,-0.019343,-0.030978,0.017246,-0.009363,0.015163,0.5617,-3.3115,-2.9335,-0.1468,-0.1945,0.1749
33.9029,-2.010506,-1.414868,1.949396,-2.070932,-1.625737,2.854879,0.002789,-0.026609,-0.042132,0.023016,-0.009325,0.012047,0.5639,-3.3709,-2.8073,-0.1701,-0.1745,0.1853
33.9125,-2.010454,-1.415141,1.948874,-2.070684,-1.625786,2.855035,0.002385,-0.031160,-0.051421,0.028063,-0.008422,0.011624,0.6112,-3.3266,-3.0395,-0.1273,-0.1854,0.1667
33.9223,-2.010431,-1.415454,1.948334,-2.070326,-1.625900,2.855119,0.002438,-0.036765,-0.062518,0.037019,-0.009485,0.009875,0.6023,-3.4437,-3.2425,-0.1506,-0.1915,0.1855
33.9325,-2.010422,-1.415891,1.947628,-2.069922,-1.625962,2.855235,0.003333,-0.043313,-0.074266,0.045828,-0.008628,0.009860,0.6154,-3.4152,-3.3180,-0.1473,-0.1892,0.1652
33.9426,-2.010386,-1.416355,1.946774,-2.069427,-1.626056,2.855354,0.003882,-0.047472,-0.089720,0.052984,-0.008827,0.008790,0.5757,-3.6192,-3.1757,-0.1030,-0.1889,0.1744
33.9523,-2.010335,-1.416875,1.945746,-2.068842,-1.626155,2.855376,0.004863,-0.055204,-0.101557,0.061444,-0.008105,0.008569,0.5839,-3.5520,-3.1286,-0.0934,-0.2129,0.1760
33.9625,-2.010305,-1.417486,1.944654,-2.068167,-1.626194,2.855491,0.005714,-0.062798,-0.116909,0.072198,-0.007682,0.010430,0.6355,-3.4589,-3.1238,-0.1070,-0.1822,0.1729
33.9723,-2.010242,-1.418174,1.943376,-2.067389,-1.626311,2.855575,0.006950,-0.073209,-0.132902,0.082416,-0.007732,0.010742,0.6423,-3.5450,-3.1864,-0.0963,-0.1893,0.1858
33.9825,-2.010167,-1.418964,1.941963,-2.066506,-1.626391,2.855695,0.008183,-0.080219,-0.143814,0.093473,-0.007373,0.010225,0.6841,-3.9440,-3.3249,-0.1648,-0.1738,0.1737
33.9924,-2.010110,-1.419820,1.940481,-2.065556,-1.626421,2.855792,0.008465,-0.092171,-0.155546,0.099054,-0.007709,0.009944,0.7598,-3.6893,-3.1731,-0.1058,-0.1677,0.1704
34.0024,-2.010011,-1.420819,1.938923,-2.064499,-1.626534,2.855844,0.009830,-0.104243,-0.164726,0.106398,-0.008145,0.008395,0.6929,-3.6310,-3.1795,-0.1200,-0.1858,0.2000
34.0124,-2.009911,-1.421923,1.937218,-2.063420,-1.626572,2.855987,0.009686,-0.112971,-0.172702,0.110613,-0.007524,0.009467,0.7213,-3.9043,-3.1475,-0.1221,-0.1996,0.1725
34.0226,-2.009850,-1.423110,1.935486,-2.062330,-1.626705,2.856095,0.010115,-0.125974,-0.177994,0.114474,-0.009099,0.009067,0.7260,-4.2314,-3.1970,-0.1300,-0.1779,0.1804
34.0322,-2.009704,-1.424576,1.933705,-2.061141,-1.626755,2.856186,0.011323,-0.147094,-0.180109,0.119451,-0.008675,0.009392,0.6989,-4.0189,-3.1493,-0.1296,-0.1806,0.1806
34.0426,-2.009631,-1.426166,1.931881,-2.059927,-1.626839,2.856291,0.007722,-0.160445,-0.181293,0.121532,-0.009247,0.008793,0.7084,-4.3189,-3.2051,-0.1094,-0.1846,0.1772
34.0524,-2.009556,-1.427898,1.930063,-2.058726,-1.626926,2.856335,0.008500,-0.179374,-0.183510,0.122823,-0.008519,0.008930,0.7196,-4.1047,-2.9627,-0.0853,-0.1938,0.1664
34.0624,-2.009475,-1.429882,1.928211,-2.057491,-1.627061,2.856400,0.009457,-0.202186,-0.182007,0.126459,-0.010258,0.008189,0.7358,-4.2296,-3.0501,-0.0885,-0.1901,0.1805
34.0723,-2.009387,-1.432076,1.926345,-2.056175,-1.627130,2.856507,0.010210,-0.232290,-0.184736,0.128348,-0.008842,0.007523,0.6619,-4.5270,-3.0988,-0.1100,-0.1969,0.1772
34.0824,-2.009268,-1.434515,1.924578,-2.054873,-1.627232,2.856540,0.011000,-0.257715,-0.181489,0.136257,-0.010174,0.007473,0.8252,-4.8717,-3.1891,-0.0963,-0.2005,0.1887
34.0925,-2.009147,-1.437213,1.922748,-2.053468,-1.627348,2.856628,0.011822,-0.286284,-0.178087,0.144921,-0.011290,0.007984,0.7463,-4.7188,-3.0504,-0.0858,-0.1972,0.1663
34.1024,-2.009040,-1.440187,1.920963,-2.052039,-1.627449,2.856723,0.012097,-0.311075,-0.174428,0.143446,-0.012320,0.007414,0.7424,-4.4407,-2.9318,-0.0201,-0.2145,0.1756
34.1123,-2.008935,-1.443381,1.919292,-2.050584,-1.627569,2.856772,0.012190,-0.332773,-0.171403,0.154498,-0.014217,0.006544,0.7212,-4.3072,-2.7415,-0.0317,-0.2248,0.1572
34.1224,-2.008780,-1.446787,1.917626,-2.049024,-1.627786,2.856821,0.011288,-0.351932,-0.159935,0.159528,-0.016789,0.006220,0.7697,-4.7527,-2.8545,-0.0232,-0.2409,0.1835
34.1322,-2.008695,-1.450484,1.916065,-2.047390,-1.627950,2.856908,0.011358,-0.375804,-0.148027,0.168046,-0.022288,0.006158,0.6451,-4.3168,-2.7341,-0.0275,-0.2511,0.1814
