t_rel_s,t_wall,gello_q1,gello_q2,gello_q3,gello_q4,gello_q5,gello_q6,gello_qd1,gello_qd2,gello_qd3,gello_qd4,gello_qd5,gello_qd6,gello_grip,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,ur_q1,ur_q2,ur_q3,ur_q4,ur_q5,ur_q6,ur_qd1,ur_qd2,ur_qd3,ur_qd4,ur_qd5,ur_qd6,ur_eff1,ur_eff2,ur_eff3,ur_eff4,ur_eff5,ur_eff6,grip_cmd,grip_pos,fx,fy,fz,tx,ty,tz,tcp_x,tcp_y,tcp_z,tcp_qx,tcp_qy,tcp_qz,tcp_qw
36.3057,1783065367.4079,-1.965437,-1.900806,2.035234,-1.849592,-1.682388,2.832855,0.00000,0.00000,-0.09213,-0.00046,-0.00046,0.00000,0.0141,-1.965453,-1.902604,2.038060,-1.848556,-1.681523,2.833008,-1.965313,-1.906057,2.037641,-1.848209,-1.681318,2.833158,-0.001157,0.035073,0.010525,0.000741,-0.001581,-0.003647,-0.4863,-0.0281,-1.5315,-0.2056,-0.1389,-0.1402,0.0147,0.0706,-0.77043,3.99157,-0.85618,0.21220,0.12491,0.08768,0.026245,0.381346,0.429318,0.046214,0.994714,0.049429,0.077230
36.3156,1783065367.4179,-1.965437,-1.900806,2.035234,-1.849592,-1.682388,2.832855,0.00000,0.00000,-0.09213,-0.00046,-0.00046,0.00000,0.0141,-1.965452,-1.902349,2.037714,-1.848639,-1.681594,2.832997,-1.965309,-1.905698,2.037705,-1.848232,-1.681341,2.833125,-0.000786,0.036382,0.008851,0.000467,-0.001202,-0.003568,-0.4511,-0.1916,-1.5693,-0.2035,-0.1524,-0.1385,0.0147,0.0706,-1.06624,3.72216,-0.55106,0.20682,0.13170,0.08800,0.026280,0.381427,0.429158,0.046187,0.994729,0.049237,0.077174
36.3257,1783065367.4279,-1.965437,-1.900806,2.035234,-1.849592,-1.682388,2.832855,0.00000,0.00000,-0.09213,-0.00046,-0.00046,0.00000,0.0141,-1.965451,-1.902200,2.037505,-1.848689,-1.681638,2.832990,-1.965325,-1.905331,2.037808,-1.848209,-1.681349,2.833089,-0.000531,0.035591,0.007903,0.000340,-0.002638,-0.003145,-0.3963,-0.1566,-1.5636,-0.2427,-0.1615,-0.1357,0.0147,0.0706,-0.98486,3.67936,-0.67088,0.21310,0.13190,0.09508,0.026318,0.381502,0.428970,0.046164,0.994748,0.049003,0.077095
36.3357,1783065367.4380,-1.965437,-1.899287,2.030648,-1.849592,-1.682388,2.832855,0.00000,0.04531,-0.13684,-0.00000,-0.00000,0.00000,0.0141,-1.965449,-1.901931,2.037010,-1.848757,-1.681701,2.832979,-1.965321,-1.904944,2.037899,-1.848213,-1.681389,2.833093,-0.000373,0.036246,0.004312,0.000086,-0.003101,-0.002693,-0.4217,-0.2316,-1.6289,-0.3029,-0.1431,-0.1350,0.0147,0.0706,-0.98044,3.69764,-0.40676,0.21662,0.14226,0.08855,0.026355,0.381585,0.428785,0.046152,0.994765,0.048774,0.077033
36.3457,1783065367.4479,-1.965437,-1.899287,2.030648,-1.849592,-1.682388,2.832855,0.00000,0.04531,-0.13684,-0.00000,-0.00000,0.00000,0.0141,-1.965448,-1.901678,2.036426,-1.848799,-1.681740,2.832973,-1.965309,-1.904560,2.037892,-1.848225,-1.681385,2.833076,-0.000288,0.036106,0.001502,0.000000,-0.002416,-0.002362,-0.3399,-0.2396,-1.6973,-0.3627,-0.1594,-0.1325,0.0147,0.0706,-0.70958,3.52094,-0.42966,0.20490,0.12896,0.09642,0.026390,0.381681,0.428651,0.046128,0.994779,0.048604,0.076969
36.3557,1783065367.4579,-1.965437,-1.899287,2.030648,-1.849592,-1.682388,2.832855,0.00000,0.04531,-0.13684,-0.00000,-0.00000,0.00000,0.0141,-1.965447,-1.901341,2.035608,-1.848856,-1.681795,2.832964,-1.965321,-1.904213,2.037848,-1.848221,-1.681464,2.833030,-0.000234,0.034409,0.000005,-0.002104,-0.003677,-0.002605,-0.3964,-0.1639,-1.9680,-0.3821,-0.1361,-0.1128,0.0147,0.0706,-0.91886,3.67567,-0.57616,0.21508,0.12474,0.09109,0.026439,0.381769,0.428548,0.046105,0.994789,0.048444,0.076955
36.3657,1783065367.4679,-1.965437,-1.899272,2.024527,-1.848073,-1.680869,2.832855,0.00000,0.00046,-0.18499,0.04590,0.04590,0.00000,0.0141,-1.965447,-1.901143,2.035110,-1.848893,-1.681829,2.832958,-1.965306,-1.903905,2.037821,-1.848261,-1.681411,2.833013,-0.000198,0.032954,-0.004176,-0.003110,-0.001895,-0.001993,-0.4046,-0.2264,-2.2682,-0.4096,-0.1700,-0.1227,0.0147,0.0706,-0.75434,3.24548,-0.54451,0.21289,0.12610,0.09336,0.026462,0.381853,0.428453,0.046081,0.994800,0.048341,0.076889
36.3757,1783065367.4779,-1.965437,-1.899272,2.024527,-1.848073,-1.680869,2.832855,0.00000,0.00046,-0.18499,0.04590,0.04590,0.00000,0.0141,-1.965446,-1.900881,2.033426,-1.848833,-1.681750,2.832951,-1.965306,-1.903551,2.037764,-1.848297,-1.681481,2.833033,-0.000171,0.032210,-0.011146,-0.004474,-0.003209,-0.001614,-0.3626,-0.2080,-2.7262,-0.4393,-0.1687,-0.1267,0.0147,0.0706,-0.71486,3.39347,-0.37188,0.21819,0.12470,0.09062,0.026509,0.381947,0.428358,0.046086,0.994808,0.048207,0.076877
36.3857,1783065367.4879,-1.965437,-1.899272,2.024527,-1.848073,-1.680869,2.832855,0.00000,0.00046,-0.18499,0.04590,0.04590,0.00000,0.0141,-1.965445,-1.900728,2.032383,-1.848796,-1.681701,2.832946,-1.965321,-1.903270,2.037637,-1.848309,-1.681505,2.833009,-0.000150,0.031842,-0.018119,-0.006494,-0.002588,-0.001195,-0.3695,-0.2046,-2.9309,-0.4657,-0.1754,-0.1196,0.0147,0.0706,-0.86580,2.97639,-0.27949,0.22024,0.13042,0.09177,0.026552,0.382032,0.428322,0.046079,0.994812,0.048135,0.076865
36.3956,1783065367.4979,-1.965437,-1.899272,2.024527,-1.848073,-1.680869,2.832855,0.00000,0.00046,-0.18499,0.04590,0.04590,0.00000,0.0141,-1.965445,-1.900527,2.030981,-1.848742,-1.681636,2.832939,-1.965321,-1.902930,2.037398,-1.848381,-1.681517,2.832978,-0.000134,0.031190,-0.024447,-0.006963,-0.003331,-0.000721,-0.3231,-0.2126,-2.9533,-0.4523,-0.1583,-0.1265,0.0147,0.0706,-1.01133,3.39283,-0.44897,0.21423,0.14417,0.08935,0.026603,0.382150,0.428327,0.046063,0.994814,0.048119,0.076867
36.4057,1783065367.5079,-1.965437,-1.899272,2.019910,-1.848058,-1.680854,2.832855,0.00000,0.00000,-0.13775,0.00045,0.00045,0.00000,0.0141,-1.965444,-1.900409,2.029539,-1.848707,-1.681596,2.832935,-1.965309,-1.902612,2.037103,-1.848441,-1.681581,2.832997,-0.000121,0.030155,-0.032841,-0.005397,-0.002980,-0.000683,-0.3708,-0.1857,-3.0457,-0.4700,-0.1605,-0.1140,0.0147,0.0706,-0.88629,3.44545,-0.45789,0.21214,0.13774,0.08612,0.026654,0.382268,0.428366,0.046069,0.994810,0.048126,0.076902
36.4157,1783065367.5179,-1.965437,-1.899272,2.019910,-1.848058,-1.680854,2.832855,0.00000,0.00000,-0.13775,0.00045,0.00045,0.00000,0.0141,-1.965443,-1.900256,2.027628,-1.848657,-1.681540,2.832929,-1.965302,-1.902323,2.036775,-1.848489,-1.681593,2.833004,-0.000111,0.030755,-0.039336,-0.004575,-0.002669,-0.000649,-0.3526,-0.2296,-3.2142,-0.4959,-0.1303,-0.1206,0.0147,0.0706,-0.95049,3.40634,-0.02421,0.22772,0.13962,0.09150,0.026700,0.382384,0.428432,0.046071,0.994807,0.048165,0.076922
36.4257,1783065367.5280,-1.965437,-1.899272,2.019910,-1.848058,-1.680854,2.832855,0.00000,0.00000,-0.13775,0.00045,0.00045,0.00000,0.0141,-1.965443,-1.900166,2.026534,-1.848626,-1.681506,2.832925,-1.965337,-1.902043,2.036336,-1.848493,-1.681594,2.832958,-0.000102,0.027836,-0.050007,-0.004376,-0.001256,-0.000570,-0.3991,-0.2845,-3.2963,-0.5159,-0.1414,-0.1152,0.0147,0.0706,-1.00146,3.62440,-0.08045,0.22239,0.13475,0.08826,0.026765,0.382507,0.428551,0.046070,0.994801,0.048238,0.076952
36.4357,1783065367.5381,-1.965437,-1.899272,2.013790,-1.843502,-1.680854,2.832855,0.00000,0.00000,-0.18526,0.13790,0.00000,0.00000,0.0141,-1.965443,-1.900049,2.024673,-1.848451,-1.681459,2.832920,-1.965325,-1.901764,2.035762,-1.848545,-1.681617,2.832969,-0.000108,0.027090,-0.060399,-0.003644,-0.000836,-0.000479,-0.4089,-0.3355,-3.2047,-0.5062,-0.1385,-0.1279,0.0147,0.0706,-0.82064,3.58352,0.00505,0.21338,0.13470,0.09027,0.026822,0.382652,0.428744,0.046079,0.994788,0.048397,0.077021
36.4456,1783065367.5479,-1.965437,-1.899272,2.013790,-1.843502,-1.680854,2.832855,0.00000,0.00000,-0.18526,0.13790,0.00000,0.00000,0.0141,-1.965442,-1.899980,2.023016,-1.848156,-1.681429,2.832916,-1.965337,-1.901469,2.035123,-1.848585,-1.681632,2.832941,-0.000067,0.025021,-0.068521,-0.003410,-0.000565,-0.000567,-0.4525,-0.3313,-3.4693,-0.5162,-0.1347,-0.1283,0.0147,0.0706,-0.58984,3.70452,-0.15686,0.21938,0.13245,0.08753,0.026893,0.382807,0.428962,0.046081,0.994773,0.048573,0.077094
36.4557,1783065367.5579,-1.965437,-1.899272,2.013790,-1.843502,-1.680854,2.832855,0.00000,0.00000,-0.18526,0.13790,0.00000,0.00000,0.0141,-1.965442,-1.899890,2.020930,-1.847707,-1.681387,2.832912,-1.965318,-1.901229,2.034333,-1.848565,-1.681629,2.832949,-0.000074,0.023503,-0.080115,-0.002292,-0.000393,-0.000511,-0.4610,-0.3425,-3.3119,-0.4923,-0.1357,-0.1339,0.0147,0.0706,-0.72693,3.38358,-0.10105,0.22459,0.13675,0.08871,0.026950,0.382964,0.429269,0.046088,0.994754,0.048823,0.077182
36.4657,1783065367.5679,-1.965437,-1.899272,2.006135,-1.832826,-1.682373,2.832855,0.00000,0.00000,-0.22976,0.32046,-0.04558,0.00000,0.0141,-1.965442,-1.899837,2.019789,-1.847412,-1.681360,2.832909,-1.965333,-1.900974,2.033433,-1.848590,-1.681629,2.832949,-0.000495,0.021394,-0.091326,-0.001018,-0.000299,-0.000524,-0.4018,-0.3490,-3.3116,-0.4885,-0.1119,-0.1282,0.0147,0.0706,-0.92097,3.33270,-0.05804,0.22177,0.13705,0.08714,0.027029,0.383142,0.429631,0.046113,0.994728,0.049136,0.077296
36.4757,1783065367.5779,-1.965437,-1.899272,2.006135,-1.832826,-1.682373,2.832855,0.00000,0.00000,-0.22976,0.32046,-0.04558,0.00000,0.0141,-1.965441,-1.899767,2.016513,-1.845589,-1.681434,2.832905,-1.965333,-1.900774,2.032467,-1.848581,-1.681582,2.832933,-0.000582,0.019648,-0.108380,-0.000477,-0.000242,-0.000556,-0.4328,-0.3140,-3.1927,-0.4344,-0.0873,-0.1374,0.0147,0.0706,-1.06121,3.26713,0.07948,0.22331,0.14428,0.09004,0.027095,0.383313,0.430042,0.046123,0.994702,0.049498,0.077402
36.4857,1783065367.5879,-1.965437,-1.899272,2.006135,-1.832826,-1.682373,2.832855,0.00000,0.00000,-0.22976,0.32046,-0.04558,0.00000,0.0141,-1.965441,-1.899726,2.014718,-1.844312,-1.681480,2.832902,-1.965333,-1.900598,2.031337,-1.848612,-1.681601,2.832937,-0.000605,0.018397,-0.118223,0.002693,-0.000074,-0.000568,-0.4904,-0.4122,-3.5161,-0.3120,-0.0707,-0.1209,0.0147,0.0706,-0.72874,3.44441,-0.00200,0.20702,0.13814,0.09075,0.027174,0.383499,0.430550,0.046151,0.994664,0.049956,0.077579
36.4956,1783065367.5979,-1.965437,-1.899272,2.006135,-1.832826,-1.682373,2.832855,0.00000,0.00000,-0.22976,0.32046,-0.04558,0.00000,0.0141,-1.965441,-1.899672,2.012558,-1.842446,-1.681546,2.832899,-1.965361,-1.900449,2.030033,-1.848517,-1.681601,2.832945,-0.000971,0.016378,-0.133055,0.012025,-0.000031,-0.000504,-0.4352,-0.3083,-3.2959,-0.2461,-0.0379,-0.1323,0.0147,0.0706,-1.15932,3.66500,0.06859,0.21055,0.14985,0.08615,0.027264,0.383690,0.431140,0.046196,0.994623,0.050451,0.077759
36.5057,1783065367.6079,-1.965437,-1.902309,1.999984,-1.819051,-1.680869,2.832855,0.00000,-0.09027,-0.18282,0.40941,0.04469,0.00000,0.0141,-1.965440,-1.899876,2.010289,-1.839396,-1.681512,2.832896,-1.965373,-1.900251,2.028652,-1.848370,-1.681551,2.832905,-0.001074,0.015455,-0.142450,0.018001,-0.000000,-0.000435,-0.5174,-0.4492,-3.3506,-0.1597,-0.0290,-0.1368,0.0147,0.0706,-0.92953,3.49860,-0.27663,0.21330,0.13719,0.09206,0.027350,0.383900,0.431745,0.046207,0.994585,0.050943,0.077912
36.5158,1783065367.6180,-1.965437,-1.902309,1.999984,-1.819051,-1.680869,2.832855,0.00000,-0.09027,-0.18282,0.40941,0.04469,0.00000,0.0141,-1.965440,-1.900136,2.007573,-1.835003,-1.681466,2.832893,-1.965373,-1.900134,2.027148,-1.848150,-1.681585,2.832928,-0.001091,0.013107,-0.154985,0.031388,-0.000000,-0.000411,-0.5676,-0.3380,-3.3178,-0.1360,-0.0030,-0.1130,0.0147,0.0706,-0.75108,3.63524,-0.16111,0.21236,0.12824,0.08893,0.027435,0.384096,0.432434,0.046250,0.994538,0.051484,0.078125
36.5257,1783065367.6279,-1.965437,-1.902309,1.999984,-1.819051,-1.680869,2.832855,0.00000,-0.09027,-0.18282,0.40941,0.04469,0.00000,0.0141,-1.965440,-1.900284,2.006161,-1.832396,-1.681437,2.832891,-1.965370,-1.900002,2.025532,-1.847755,-1.681585,2.832937,-0.001204,0.012966,-0.164864,0.047402,0.000446,-0.000384,-0.5018,-0.4229,-3.3641,-0.1140,-0.0045,-0.1152,0.0147,0.0706,-0.88066,3.80364,-0.39861,0.21364,0.13499,0.09138,0.027516,0.384297,0.433154,0.046281,0.994496,0.051994,0.078309
36.5356,1783065367.6379,-1.965437,-1.906895,1.996885,-1.803727,-1.680854,2.832855,0.00000,-0.13846,-0.09356,0.46265,0.00045,0.00000,0.0162,-1.965440,-1.900613,2.004219,-1.827617,-1.681394,2.832889,-1.965393,-1.899894,2.023780,-1.847120,-1.681589,2.832912,-0.001258,0.006860,-0.174899,0.070808,0.000513,-0.000378,-0.5336,-0.4096,-3.3547,-0.0641,0.0233,-0.1126,0.0147,0.0706,-1.03688,3.49334,-0.27878,0.21732,0.14110,0.08491,0.027604,0.384487,0.433924,0.046306,0.994456,0.052465,0.078483
36.5458,1783065367.6480,-1.965437,-1.906895,1.996885,-1.803727,-1.680854,2.832855,0.00000,-0.13846,-0.09356,0.46265,0.00045,0.00000,0.0162,-1.965439,-1.900955,2.002852,-1.822994,-1.681367,2.832887,-1.965421,-1.899857,2.021965,-1.846266,-1.681589,2.832909,-0.001913,0.003481,-0.180580,0.093635,0.000690,-0.000404,-0.4729,-0.5371,-3.3814,-0.0828,0.0395,-0.1146,0.0147,0.0706,-1.16695,3.99500,-0.54853,0.20524,0.12531,0.08887,0.027682,0.384650,0.434727,0.046342,0.994420,0.052896,0.078640
36.5557,1783065367.6579,-1.965437,-1.906895,1.996885,-1.803727,-1.680854,2.832855,0.00000,-0.13846,-0.09356,0.46265,0.00045,0.00000,0.0162,-1.965439,-1.901408,2.001272,-1.817372,-1.681328,2.832885,-1.965441,-1.899831,2.020117,-1.845198,-1.681558,2.832928,-0.001764,0.000375,-0.185061,0.116749,0.000967,-0.000418,-0.4866,-0.6865,-3.3857,-0.0414,0.0497,-0.1275,0.0147,0.0706,-1.07212,3.65136,-0.50338,0.20810,0.12501,0.08769,0.027748,0.384798,0.435526,0.046380,0.994390,0.053254,0.078753
36.5656,1783065367.6679,-1.965437,-1.909979,1.996854,-1.791425,-1.680854,2.832855,0.00000,-0.09183,-0.00092,0.36640,0.00000,0.00000,0.0162,-1.965439,-1.901729,2.000468,-1.814473,-1.681304,2.832883,-1.965417,-1.899866,2.018202,-1.843856,-1.681573,2.832916,-0.000001,-0.003368,-0.189696,0.144303,0.001122,-0.000453,-0.3017,-0.8310,-3.3028,-0.0200,0.0719,-0.1175,0.0147,0.0706,-1.36527,4.62452,-0.46896,0.19502,0.12047,0.08713,0.027788,0.384916,0.436352,0.046378,0.994366,0.053537,0.078862
36.5757,1783065367.6779,-1.965437,-1.909979,1.996854,-1.791425,-1.680854,2.832855,0.00000,-0.09183,-0.00092,0.36640,0.00000,0.00000,0.0162,-1.965439,-1.902559,1.999539,-1.807170,-1.681269,2.832881,-1.965425,-1.899906,2.016277,-1.842199,-1.681553,2.832932,-0.000000,-0.009130,-0.193863,0.184196,0.001769,-0.000378,-0.3283,-1.1482,-3.2037,0.0432,0.0608,-0.1199,0.0147,0.0706,-1.13467,5.28431,-1.09730,0.16615,0.13413,0.08935,0.027827,0.385009,0.437147,0.046397,0.994354,0.053685,0.078904
36.5858,1783065367.6880,-1.965437,-1.909979,1.996854,-1.791425,-1.680854,2.832855,0.00000,-0.09183,-0.00092,0.36640,0.00000,0.00000,0.0162,-1.965439,-1.903132,1.999066,-1.803513,-1.681248,2.832880,-1.965425,-1.900037,2.014326,-1.840154,-1.681510,2.832909,-0.000000,-0.012969,-0.194772,0.221335,0.001854,-0.000349,-0.3336,-1.4505,-2.9229,0.0990,0.0763,-0.1325,0.0147,0.0706,-1.29634,4.81252,-0.85316,0.18138,0.11606,0.09185,0.027840,0.385052,0.437945,0.046385,0.994354,0.053709,0.078890
36.5956,1783065367.6978,-1.965437,-1.909979,1.996854,-1.791425,-1.680854,2.832855,0.00000,-0.09183,-0.00092,0.36640,0.00000,0.00000,0.0162,-1.965439,-1.903981,1.998523,-1.799518,-1.681217,2.832878,-1.965441,-1.900209,2.012422,-1.837678,-1.681501,2.832916,-0.000000,-0.017456,-0.190324,0.257175,0.003963,-0.000303,-0.3558,-1.4231,-3.0082,0.0740,0.0559,-0.1373,0.0147,0.0706,-1.45127,4.55606,-1.05509,0.19514,0.12651,0.08676,0.027840,0.385043,0.438686,0.046386,0.994370,0.053523,0.078817
36.6056,1783065367.7079,-1.956325,-1.922159,2.005966,-1.776115,-1.680854,2.832855,0.27513,-0.36777,0.27512,0.46226,0.00000,0.00000,0.0162,-1.964902,-1.905797,1.999717,-1.794518,-1.681198,2.832877,-1.965441,-1.900377,2.010542,-1.834880,-1.681488,2.832904,-0.000000,-0.021439,-0.183924,0.292920,0.003832,-0.000314,-0.3168,-1.5438,-2.9646,0.0452,0.0526,-0.1206,0.0147,0.0706,-1.29910,5.26191,-1.41013,0.16867,0.14202,0.08649,0.027823,0.385006,0.439377,0.046361,0.994400,0.053175,0.078683
36.6156,1783065367.7179,-1.956325,-1.922159,2.005966,-1.776115,-1.680854,2.832855,0.27513,-0.36777,0.27512,0.46226,0.00000,0.00000,0.0162,-1.964019,-1.908590,2.001044,-1.787630,-1.681171,2.832875,-1.965441,-1.900655,2.008743,-1.831791,-1.681449,2.832897,0.000000,-0.025793,-0.176427,0.322864,0.002548,-0.000285,-0.2617,-1.6034,-2.8187,0.0714,0.0483,-0.1418,0.0147,0.0706,-1.46914,4.61995,-1.36086,0.18389,0.12191,0.08345,0.027778,0.384909,0.440034,0.046330,0.994442,0.052708,0.078492
36.6257,1783065367.7279,-1.956325,-1.922159,2.005966,-1.776115,-1.680854,2.832855,0.27513,-0.36777,0.27512,0.46226,0.00000,0.00000,0.0162,-1.963410,-1.910364,2.001711,-1.784733,-1.681154,2.832874,-1.965437,-1.900928,2.007061,-1.828437,-1.681422,2.832889,0.000000,-0.033205,-0.161773,0.353109,0.002946,-0.000302,-0.0523,-1.8094,-2.6971,0.0901,0.0626,-0.1313,0.0147,0.0706,-1.29598,4.77222,-1.30030,0.18734,0.12226,0.08060,0.027718,0.384778,0.440600,0.046287,0.994498,0.052058,0.078240
36.6357,1783065367.7380,-1.950159,-1.934429,2.016687,-1.769888,-1.680854,2.832855,0.18452,-0.36724,0.32087,0.18638,0.00000,0.00000,0.0162,-1.962206,-1.913738,2.003118,-1.780871,-1.681130,2.832873,-1.965405,-1.901350,2.005549,-1.824755,-1.681362,2.832901,0.002832,-0.045907,-0.143938,0.379269,0.002781,-0.000279,0.2489,-1.7726,-2.5477,0.1162,0.0627,-0.1166,0.0147,0.0706,-2.26245,5.88303,-2.02494,0.15124,0.10925,0.08324,0.027610,0.384564,0.441098,0.046230,0.994568,0.051253,0.077913
36.6457,1783065367.7479,-1.950159,-1.934429,2.016687,-1.769888,-1.680854,2.832855,0.18452,-0.36724,0.32087,0.18638,0.00000,0.00000,0.0162,-1.960998,-1.917051,2.004525,-1.778118,-1.681115,2.832872,-1.965341,-1.901866,2.004231,-1.820724,-1.681373,2.832904,0.007470,-0.056464,-0.122983,0.401282,0.002563,-0.000250,0.5303,-2.0612,-2.5647,0.0716,0.0774,-0.1198,0.0147,0.0706,-1.77905,4.72131,-1.50187,0.18068,0.11818,0.08523,0.027464,0.384274,0.441494,0.046145,0.994653,0.050226,0.077542
36.6557,1783065367.7579,-1.950159,-1.934429,2.016687,-1.769888,-1.680854,2.832855,0.18452,-0.36724,0.32087,0.18638,0.00000,0.00000,0.0162,-1.959245,-1.921370,2.006040,-1.775251,-1.681095,2.832871,-1.965222,-1.902578,2.003156,-1.816612,-1.681358,2.832873,0.013579,-0.071995,-0.102769,0.414922,0.003610,-0.000269,0.6286,-2.0442,-2.4404,0.0620,0.0789,-0.1216,0.0147,0.0706,-1.95869,4.28586,-1.05789,0.19395,0.10778,0.08593,0.027259,0.383899,0.441831,0.046010,0.994745,0.049145,0.077136
36.6657,1783065367.7679,-1.945542,-1.946701,2.028944,-1.766788,-1.679335,2.832855,0.13819,-0.36726,0.36680,0.09276,0.04545,0.00000,0.0162,-1.958163,-1.923747,2.006766,-1.773943,-1.681082,2.832870,-1.965047,-1.903397,2.002313,-1.812414,-1.681294,2.832889,0.020081,-0.091845,-0.078224,0.422026,0.003588,-0.000257,0.7621,-2.1343,-2.5452,0.0668,0.0739,-0.1280,0.0147,0.0706,-1.83866,4.94612,-1.02486,0.16620,0.12378,0.08519,0.027004,0.383466,0.442079,0.045863,0.994845,0.047976,0.076670
36.6758,1783065367.7780,-1.945542,-1.946701,2.028944,-1.766788,-1.679335,2.832855,0.13819,-0.36726,0.36680,0.09276,0.04545,0.00000,0.0162,-1.955798,-1.930168,2.008709,-1.771528,-1.680939,2.832869,-1.964794,-1.904479,2.001702,-1.808150,-1.681298,2.832873,0.031113,-0.121448,-0.050430,0.428291,0.003781,-0.000244,1.0132,-2.5935,-2.4658,0.0474,0.0815,-0.1310,0.0147,0.0706,-2.11908,5.38325,-0.97490,0.16046,0.10661,0.08490,0.026682,0.382932,0.442301,0.045665,0.994945,0.046782,0.076228
36.6858,1783065367.7880,-1.945542,-1.946701,2.028944,-1.766788,-1.679335,2.832855,0.13819,-0.36726,0.36680,0.09276,0.04545,0.00000,0.0162,-1.954388,-1.933595,2.010411,-1.770413,-1.680847,2.832868,-1.964424,-1.905812,2.001322,-1.803835,-1.681278,2.832873,0.040289,-0.146709,-0.027464,0.428629,0.002573,-0.000259,1.2991,-3.0955,-2.3353,0.0089,0.1024,-0.1236,0.0147,0.0706,-1.72884,4.55062,-0.36632,0.18679,0.10998,0.08556,0.026274,0.382304,0.442491,0.045414,0.995047,0.045581,0.075767
36.6957,1783065367.7979,-1.945542,-1.946701,2.028944,-1.766788,-1.679335,2.832855,0.13819,-0.36726,0.36680,0.09276,0.04545,0.00000,0.0162,-1.952560,-1.937542,2.013270,-1.769241,-1.680716,2.832867,-1.963996,-1.907441,2.001185,-1.799643,-1.681257,2.832858,0.052707,-0.177750,-0.003256,0.419723,0.003081,-0.000252,1.2727,-2.8967,-1.5948,0.0151,0.0932,-0.1103,0.0147,0.0706,-2.00216,4.91772,-0.06299,0.17932,0.10399,0.08753,0.025805,0.381582,0.442680,0.045131,0.995144,0.044465,0.075335
36.7058,1783065367.8080,-1.943977,-1.955936,2.041215,-1.766757,-1.679320,2.832855,0.04714,-0.27821,0.36971,0.00093,0.00046,0.00000,0.0162,-1.951295,-1.941582,2.016948,-1.768688,-1.680633,2.832867,-1.963358,-1.909370,2.001388,-1.795619,-1.681190,2.832858,0.065880,-0.207832,0.029579,0.407172,0.004562,-0.000215,1.4731,-3.1335,-1.1389,0.0290,0.1025,-0.1295,0.0147,0.0706,-2.17937,6.29322,-0.94939,0.13988,0.10313,0.08907,0.025210,0.380763,0.442825,0.044754,0.995240,0.043424,0.074898
36.7157,1783065367.8180,-1.943977,-1.955936,2.041215,-1.766757,-1.679320,2.832855,0.04714,-0.27821,0.36971,0.00093,0.00046,0.00000,0.0162,-1.949707,-1.946146,2.022376,-1.768099,-1.680514,2.832866,-1.962614,-1.911633,2.001846,-1.791554,-1.681213,2.832861,0.078066,-0.236885,0.052733,0.391925,0.003576,-0.000195,1.3957,-2.8548,-0.8895,-0.0483,0.1080,-0.1221,0.0147,0.0706,-2.11770,4.92143,-0.40894,0.17002,0.09241,0.08673,0.024535,0.379823,0.442957,0.044330,0.995332,0.042390,0.074509
36.7257,1783065367.8280,-1.943977,-1.955936,2.041215,-1.766757,-1.679320,2.832855,0.04714,-0.27821,0.36971,0.00093,0.00046,0.00000,0.0162,-1.948837,-1.948365,2.025617,-1.767819,-1.680440,2.832865,-1.961728,-1.914133,2.002531,-1.787721,-1.681118,2.832861,0.089760,-0.259293,0.078226,0.365539,0.006256,-0.000192,1.4072,-3.0251,-0.7061,-0.0925,0.1048,-0.1247,0.0147,0.0706,-1.50698,4.84191,-0.34879,0.18984,0.11891,0.08753,0.023768,0.378821,0.443083,0.043836,0.995422,0.041494,0.074103
36.7358,1783065367.8380,-1.942443,-1.965140,2.056525,-1.766757,-1.679320,2.834374,0.04608,-0.27643,0.45978,0.00001,0.00000,0.04561,0.0162,-1.947651,-1.951899,2.030939,-1.767516,-1.680337,2.832902,-1.960758,-1.916927,2.003473,-1.784279,-1.681073,2.832853,0.099801,-0.288638,0.110184,0.333800,0.005596,-0.000190,1.4628,-2.7158,-0.5087,-0.0974,0.1054,-0.1244,0.0147,0.0706,-1.93758,5.20657,-1.21383,0.17674,0.11848,0.08448,0.022945,0.377743,0.443228,0.043309,0.995497,0.040792,0.073792
36.7458,1783065367.8480,-1.942443,-1.965140,2.056525,-1.766757,-1.679320,2.834374,0.04608,-0.27643,0.45978,0.00001,0.00000,0.04561,0.0162,-1.946858,-1.954945,2.035939,-1.767369,-1.680272,2.832975,-1.959659,-1.919933,2.004765,-1.781123,-1.681031,2.832873,0.107201,-0.304812,0.142403,0.306997,0.006454,-0.000165,1.3790,-2.4701,-0.4510,-0.0563,0.1333,-0.1162,0.0147,0.0706,-1.38849,4.73728,-1.71841,0.19243,0.10044,0.07856,0.022047,0.376595,0.443301,0.042736,0.995569,0.040165,0.073505
36.7557,1783065367.8579,-1.942443,-1.965140,2.056525,-1.766757,-1.679320,2.834374,0.04608,-0.27643,0.45978,0.00001,0.00000,0.04561,0.0162,-1.945892,-1.958262,2.042586,-1.767206,-1.680183,2.833082,-1.958524,-1.923042,2.006416,-1.778205,-1.680978,2.832865,0.114612,-0.319827,0.177040,0.278327,0.006939,-0.000167,1.2938,-2.4244,-0.3633,-0.0780,0.1152,-0.0986,0.0147,0.0706,-1.51114,5.10172,-1.32546,0.17855,0.11647,0.08642,0.021118,0.375400,0.443254,0.042130,0.995642,0.039531,0.073211
