t_rel_s,gello_grip,grip_cmd,grip_pos
21.3979,0.0120,0.0021,0.0549
21.4313,0.0120,0.0021,0.0549
21.4645,0.0120,0.0021,0.0549
21.4978,0.0120,0.0021,0.0549
21.5313,0.0120,0.0021,0.0549
21.5646,0.0120,0.0021,0.0549
21.5955,0.0120,0.0021,0.0549
21.5981,0.0120,0.0021,0.0549
21.6312,0.0120,0.0021,0.0549
21.6647,0.0120,0.0021,0.0549
21.6980,0.0120,0.0021,0.0549
21.7312,0.0141,0.0021,0.0549
21.7644,0.0141,0.0021,0.0549
21.7954,0.0141,0.0021,0.0549
21.7978,0.0141,0.0021,0.0549
21.8311,0.0141,0.0021,0.0549
21.8646,0.0141,0.0021,0.0549
21.8981,0.0141,0.0021,0.0549
21.9312,0.0141,0.0021,0.0549
21.9645,0.0141,0.0021,0.0549
21.9953,0.0141,0.0021,0.0549
21.9979,0.0141,0.0021,0.0549
22.0313,0.0141,0.0021,0.0549
22.0645,0.0141,0.0021,0.0549
22.0982,0.0141,0.0021,0.0549
22.1317,0.0141,0.0021,0.0549
22.1646,0.0141,0.0021,0.0549
22.1954,0.0141,0.0021,0.0549
22.1979,0.0141,0.0021,0.0549
22.2313,0.0141,0.0021,0.0549
22.2645,0.0141,0.0021,0.0549
22.2978,0.0141,0.0021,0.0549
22.3311,0.0141,0.0021,0.0549
22.3644,0.0141,0.0021,0.0549
22.3954,0.0141,0.0021,0.0549
22.3979,0.0141,0.0021,0.0549
22.4326,0.0141,0.0021,0.0549
22.4645,0.0141,0.0021,0.0549
22.4980,0.0141,0.0021,0.0549
22.5312,0.0141,0.0021,0.0549
22.5643,0.0141,0.0021,0.0549
22.5955,0.0141,0.0021,0.0549
22.5980,0.0141,0.0021,0.0549
22.6311,0.0141,0.0021,0.0549
22.6652,0.0141,0.0021,0.0549
22.6979,0.0141,0.0021,0.0549
22.7312,0.0141,0.0021,0.0549
22.7647,0.0141,0.0021,0.0549
22.7952,0.0141,0.0021,0.0549
22.7983,0.0308,0.0021,0.0549
22.7985,0.0308,0.0308,0.0549
22.8311,0.0559,0.0308,0.0549
22.8313,0.0559,0.0559,0.0549
22.8647,0.1374,0.0559,0.0549
22.8649,0.1374,0.1374,0.0549
22.8979,0.3006,0.1374,0.0549
22.8981,0.3006,0.3006,0.0549
22.9314,0.5790,0.3006,0.0549
22.9317,0.5790,0.5790,0.0549
22.9646,0.9419,0.5790,0.0549
22.9647,0.9419,0.9419,0.0549
22.9957,0.9419,0.9419,0.0549
22.9981,0.9994,0.9419,0.0549
22.9981,0.9994,0.9994,0.0549
23.0313,1.0000,0.9994,0.0549
23.0645,1.0000,0.9994,0.0549
23.0979,1.0000,0.9994,0.0549
23.1317,1.0000,0.9994,0.0549
23.1645,1.0000,0.9994,0.0549
23.1953,1.0000,0.9994,0.2627
23.1979,1.0000,0.9994,0.2627
23.2312,1.0000,0.9994,0.2627
23.2646,1.0000,0.9994,0.2627
23.2978,1.0000,0.9994,0.2627
23.3318,1.0000,0.9994,0.2627
23.3646,1.0000,0.9994,0.2627
23.3954,1.0000,0.9994,0.4549
23.3982,1.0000,0.9994,0.4549
23.4316,1.0000,0.9994,0.4549
23.4648,1.0000,0.9994,0.4549
23.4979,1.0000,0.9994,0.4549
23.5312,1.0000,0.9994,0.4549
23.5645,1.0000,0.9994,0.4549
23.5954,1.0000,0.9994,0.5020
23.5981,1.0000,0.9994,0.5020
23.6330,1.0000,0.9994,0.5020
23.6645,1.0000,0.9994,0.5020
23.6981,1.0000,0.9994,0.5020
23.7310,1.0000,0.9994,0.5020
23.7645,1.0000,0.9994,0.5020
23.7954,1.0000,0.9994,0.5020
23.7978,1.0000,0.9994,0.5020
23.8312,1.0000,0.9994,0.5020
23.8646,1.0000,0.9994,0.5020
23.8979,1.0000,0.9994,0.5020
23.9316,1.0000,0.9994,0.5020
23.9659,1.0000,0.9994,0.5020
23.9956,1.0000,0.9994,0.5020
23.9978,1.0000,0.9994,0.5020
24.0312,1.0000,0.9994,0.5020
24.0645,1.0000,0.9994,0.5020
24.0979,1.0000,0.9994,0.5020
24.1313,1.0000,0.9994,0.5020
24.1647,1.0000,0.9994,0.5020
24.1954,1.0000,0.9994,0.5020
24.1979,1.0000,0.9994,0.5020
24.2311,1.0000,0.9994,0.5020
24.2645,1.0000,0.9994,0.5020
24.2980,1.0000,0.9994,0.5020
24.3312,1.0000,0.9994,0.5020
24.3647,1.0000,0.9994,0.5020
24.3956,1.0000,0.9994,0.5020
24.3978,1.0000,0.9994,0.5020
24.4311,1.0000,0.9994,0.5020
24.4646,1.0000,0.9994,0.5020
24.4978,1.0000,0.9994,0.5020
24.5312,1.0000,0.9994,0.5020
24.5644,1.0000,0.9994,0.5020
24.5955,1.0000,0.9994,0.5020
24.5980,1.0000,0.9994,0.5020
24.6312,1.0000,0.9994,0.5020
24.6644,1.0000,0.9994,0.5020
24.6979,1.0000,0.9994,0.5020
24.7313,1.0000,0.9994,0.5020
24.7646,1.0000,0.9994,0.5020
24.7955,1.0000,0.9994,0.5020
24.7977,1.0000,0.9994,0.5020
24.8311,1.0000,0.9994,0.5020
24.8647,1.0000,0.9994,0.5020
24.8979,1.0000,0.9994,0.5020
24.9317,1.0000,0.9994,0.5020
24.9645,1.0000,0.9994,0.5020
24.9953,1.0000,0.9994,0.5020
24.9979,1.0000,0.9994,0.5020
25.0316,1.0000,0.9994,0.5020
25.0646,1.0000,0.9994,0.5020
25.0980,1.0000,0.9994,0.5020
25.1313,1.0000,0.9994,0.5020
25.1644,1.0000,0.9994,0.5020
25.1953,1.0000,0.9994,0.5020
25.1987,1.0000,0.9994,0.5020
25.2313,1.0000,0.9994,0.5020
25.2645,1.0000,0.9994,0.5020
25.2979,1.0000,0.9994,0.5020
25.3338,1.0000,0.9994,0.5020
25.3646,1.0000,0.9994,0.5020
25.3956,1.0000,0.9994,0.5020
25.3978,1.0000,0.9994,0.5020
25.4312,1.0000,0.9994,0.5020
25.4645,1.0000,0.9994,0.5020
25.4977,1.0000,0.9994,0.5020
25.5311,1.0000,0.9994,0.5020
25.5645,1.0000,0.9994,0.5020
25.5956,1.0000,0.9994,0.5020
25.5979,1.0000,0.9994,0.5020
25.6317,1.0000,0.9994,0.5020
25.6668,1.0000,0.9994,0.5020
25.6981,1.0000,0.9994,0.5020
25.7313,1.0000,0.9994,0.5020
25.7645,1.0000,0.9994,0.5020
25.7955,1.0000,0.9994,0.5020
25.7976,1.0000,0.9994,0.5020
25.8311,1.0000,0.9994,0.5020
25.8644,1.0000,0.9994,0.5020
25.8980,1.0000,0.9994,0.5020
25.9312,1.0000,0.9994,0.5020
25.9654,1.0000,0.9994,0.5020
25.9958,1.0000,0.9994,0.5020
25.9978,1.0000,0.9994,0.5020
26.0314,1.0000,0.9994,0.5020
26.0645,1.0000,0.9994,0.5020
26.0979,1.0000,0.9994,0.5020
26.1311,1.0000,0.9994,0.5020
26.1654,1.0000,0.9994,0.5020
26.1955,1.0000,0.9994,0.5020
26.1978,1.0000,0.9994,0.5020
26.2313,1.0000,0.9994,0.5020
26.2646,1.0000,0.9994,0.5020
26.2979,1.0000,0.9994,0.5020
26.3311,1.0000,0.9994,0.5020
26.3644,1.0000,0.9994,0.5020
26.3952,1.0000,0.9994,0.5020
26.3977,1.0000,0.9994,0.5020
26.4313,1.0000,0.9994,0.5020
26.4645,1.0000,0.9994,0.5020
26.4979,1.0000,0.9994,0.5020
26.5313,1.0000,0.9994,0.5020
26.5645,1.0000,0.9994,0.5020
26.5953,1.0000,0.9994,0.5020
26.5979,1.0000,0.9994,0.5020
26.6311,1.0000,0.9994,0.5020
26.6646,1.0000,0.9994,0.5020
26.6980,1.0000,0.9994,0.5020
26.7312,1.0000,0.9994,0.5020
26.7647,1.0000,0.9994,0.5020
26.7956,1.0000,0.9994,0.5020
26.7980,1.0000,0.9994,0.5020
26.8310,1.0000,0.9994,0.5020
26.8648,1.0000,0.9994,0.5020
26.8978,1.0000,0.9994,0.5020
26.9314,1.0000,0.9994,0.5020
26.9657,1.0000,0.9994,0.5020
26.9953,1.0000,0.9994,0.5020
26.9977,1.0000,0.9994,0.5020
27.0313,1.0000,0.9994,0.5020
27.0645,1.0000,0.9994,0.5020
27.0978,1.0000,0.9994,0.5020
27.1311,1.0000,0.9994,0.5020
27.1644,1.0000,0.9994,0.5020
27.1953,1.0000,0.9994,0.5020
27.1979,1.0000,0.9994,0.5020
27.2312,1.0000,0.9994,0.5020
27.2647,1.0000,0.9994,0.5020
27.2979,1.0000,0.9994,0.5020
27.3312,1.0000,0.9994,0.5020
27.3644,1.0000,0.9994,0.5020
27.3958,1.0000,0.9994,0.5020
27.3982,1.0000,0.9994,0.5020
27.4313,1.0000,0.9994,0.5020
27.4645,1.0000,0.9994,0.5020
27.4979,1.0000,0.9994,0.5020
27.5312,1.0000,0.9994,0.5020
27.5648,1.0000,0.9994,0.5020
27.5954,1.0000,0.9994,0.5020
27.5979,1.0000,0.9994,0.5020
27.6312,1.0000,0.9994,0.5020
27.6646,1.0000,0.9994,0.5020
27.6980,1.0000,0.9994,0.5020
27.7313,1.0000,0.9994,0.5020
27.7646,1.0000,0.9994,0.5020
27.7956,1.0000,0.9994,0.5020
27.7979,1.0000,0.9994,0.5020
27.8312,1.0000,0.9994,0.5020
27.8646,1.0000,0.9994,0.5020
27.8979,1.0000,0.9994,0.5020
27.9318,1.0000,0.9994,0.5020
27.9646,1.0000,0.9994,0.5020
27.9955,1.0000,0.9994,0.5020
27.9979,1.0000,0.9994,0.5020
28.0338,1.0000,0.9994,0.5020
28.0644,1.0000,0.9994,0.5020
28.0978,1.0000,0.9994,0.5020
28.1313,1.0000,0.9994,0.5020
28.1648,1.0000,0.9994,0.5020
28.1953,1.0000,0.9994,0.5020
28.1980,1.0000,0.9994,0.5020
28.2314,1.0000,0.9994,0.5020
28.2645,1.0000,0.9994,0.5020
28.2981,1.0000,0.9994,0.5020
28.3312,1.0000,0.9994,0.5020
28.3647,1.0000,0.9994,0.5020
28.3954,1.0000,0.9994,0.5020
28.3981,0.8254,0.9994,0.5020
28.3985,0.8254,0.8254,0.5020
28.4315,0.7009,0.8254,0.5020
28.4317,0.7009,0.7009,0.5020
28.4656,0.5872,0.7009,0.5020
28.4659,0.5872,0.5872,0.5020
28.4978,0.3155,0.5872,0.5020
28.4979,0.3155,0.3155,0.5020
28.5315,0.3127,0.3155,0.5020
28.5646,0.0031,0.3155,0.5020
28.5647,0.0031,0.0031,0.5020
28.5960,0.0031,0.0031,0.5020
28.5977,0.0036,0.0031,0.5020
28.6312,0.0057,0.0031,0.5020
28.6645,0.0057,0.0031,0.5020
28.6978,0.0036,0.0031,0.5020
28.7310,0.0036,0.0031,0.5020
28.7645,0.0036,0.0031,0.5020
28.7956,0.0036,0.0031,0.3843
28.7978,0.0036,0.0031,0.3843
28.8310,0.0036,0.0031,0.3843
28.8645,0.0036,0.0031,0.3843
28.8982,0.0036,0.0031,0.3843
28.9312,0.0036,0.0031,0.3843
28.9646,0.0036,0.0031,0.3843
28.9954,0.0036,0.0031,0.1922
28.9978,0.0036,0.0031,0.1922
29.0312,0.0036,0.0031,0.1922
29.0648,0.0036,0.0031,0.1922
29.0979,0.0036,0.0031,0.1922
29.1310,0.0036,0.0031,0.1922
29.1648,0.0036,0.0031,0.1922
29.1956,0.0036,0.0031,0.0157
29.1979,0.0036,0.0031,0.0157
29.2311,0.0036,0.0031,0.0157
29.2646,0.0036,0.0031,0.0157
29.2979,0.0057,0.0031,0.0157
29.3326,0.0036,0.0031,0.0157
29.3646,0.0057,0.0031,0.0157
29.3954,0.0057,0.0031,0.0118
29.3978,0.0057,0.0031,0.0118
29.4318,0.0057,0.0031,0.0118
29.4654,0.0078,0.0031,0.0118
29.4977,0.0078,0.0031,0.0118
29.5314,0.0099,0.0031,0.0118
29.5653,0.0099,0.0031,0.0118
29.5954,0.0099,0.0031,0.0118
29.5980,0.0099,0.0031,0.0118
29.6312,0.0099,0.0031,0.0118
29.6676,0.0099,0.0031,0.0118
29.6980,0.0099,0.0031,0.0118
29.7312,0.0099,0.0031,0.0118
29.7646,0.0120,0.0031,0.0118
29.7953,0.0120,0.0031,0.0118
29.7979,0.0120,0.0031,0.0118
29.8312,0.0120,0.0031,0.0118
29.8645,0.0120,0.0031,0.0118
29.8980,0.0120,0.0031,0.0118
29.9313,0.0120,0.0031,0.0118
29.9644,0.0120,0.0031,0.0118
29.9953,0.0120,0.0031,0.0118
30.0002,0.0120,0.0031,0.0118
30.0312,0.0120,0.0031,0.0118
30.0646,0.0120,0.0031,0.0118
30.0980,0.0120,0.0031,0.0118
30.1311,0.0120,0.0031,0.0118
30.1652,0.0120,0.0031,0.0118
30.1954,0.0120,0.0031,0.0118
30.1978,0.0120,0.0031,0.0118
30.2313,0.0120,0.0031,0.0118
30.2645,0.0120,0.0031,0.0118
30.2978,0.0120,0.0031,0.0118
30.3312,0.0120,0.0031,0.0118
30.3646,0.0120,0.0031,0.0118
30.3958,0.0120,0.0031,0.0118
30.3978,0.0120,0.0031,0.0118
30.4311,0.0120,0.0031,0.0118
30.4645,0.0120,0.0031,0.0118
30.4978,0.0120,0.0031,0.0118
30.5314,0.0120,0.0031,0.0118
30.5645,0.0120,0.0031,0.0118
30.5955,0.0120,0.0031,0.0118
30.5980,0.0120,0.0031,0.0118
30.6312,0.0120,0.0031,0.0118
30.6648,0.0120,0.0031,0.0118
30.6980,0.0120,0.0031,0.0118
30.7313,0.0120,0.0031,0.0118
30.7646,0.0120,0.0031,0.0118
30.7959,0.0120,0.0031,0.0118
30.7978,0.0120,0.0031,0.0118
30.8313,0.0120,0.0031,0.0118
30.8646,0.0120,0.0031,0.0118
30.8980,0.0120,0.0031,0.0118
30.9312,0.0120,0.0031,0.0118
30.9646,0.0120,0.0031,0.0118
30.9959,0.0120,0.0031,0.0118
30.9977,0.0120,0.0031,0.0118
31.0311,0.0120,0.0031,0.0118
31.0647,0.0120,0.0031,0.0118
31.0978,0.0120,0.0031,0.0118
31.1320,0.0120,0.0031,0.0118
31.1646,0.0120,0.0031,0.0118
31.1954,0.0120,0.0031,0.0118
31.1978,0.0120,0.0031,0.0118
31.2318,0.0120,0.0031,0.0118
31.2645,0.0120,0.0031,0.0118
31.2979,0.0120,0.0031,0.0118
31.3313,0.0120,0.0031,0.0118
31.3646,0.0120,0.0031,0.0118
31.3956,0.0120,0.0031,0.0118
31.3977,0.0120,0.0031,0.0118
31.4312,0.0120,0.0031,0.0118
31.4648,0.0120,0.0031,0.0118
31.4979,0.0120,0.0031,0.0118
31.5318,0.0120,0.0031,0.0118
31.5645,0.0120,0.0031,0.0118
31.5957,0.0120,0.0031,0.0118
31.5979,0.0120,0.0031,0.0118
31.6311,0.0120,0.0031,0.0118
31.6645,0.0120,0.0031,0.0118
31.6980,0.0120,0.0031,0.0118
31.7312,0.0120,0.0031,0.0118
31.7644,0.0120,0.0031,0.0118
31.7954,0.0120,0.0031,0.0118
31.7978,0.0120,0.0031,0.0118
31.8312,0.0120,0.0031,0.0118
31.8649,0.0120,0.0031,0.0118
31.8980,0.0120,0.0031,0.0118
31.9313,0.0120,0.0031,0.0118
31.9646,0.0120,0.0031,0.0118
31.9954,0.0120,0.0031,0.0118
31.9979,0.0120,0.0031,0.0118
32.0313,0.0120,0.0031,0.0118
32.0648,0.0120,0.0031,0.0118
32.0979,0.0120,0.0031,0.0118
32.1312,0.0120,0.0031,0.0118
32.1645,0.0120,0.0031,0.0118
32.1954,0.0120,0.0031,0.0118
32.1979,0.0120,0.0031,0.0118
32.2311,0.0120,0.0031,0.0118
32.2648,0.0120,0.0031,0.0118
32.2979,0.0120,0.0031,0.0118
32.3312,0.0120,0.0031,0.0118
32.3647,0.0120,0.0031,0.0118
32.3958,0.0120,0.0031,0.0118
32.3979,0.0120,0.0031,0.0118
32.4313,0.0120,0.0031,0.0118
32.4646,0.0120,0.0031,0.0118
32.4979,0.0120,0.0031,0.0118
32.5313,0.0120,0.0031,0.0118
32.5646,0.0120,0.0031,0.0118
32.5955,0.0120,0.0031,0.0118
32.5979,0.0120,0.0031,0.0118
32.6321,0.0120,0.0031,0.0118
32.6646,0.0120,0.0031,0.0118
32.6979,0.0120,0.0031,0.0118
32.7313,0.0120,0.0031,0.0118
32.7646,0.0120,0.0031,0.0118
32.7957,0.0120,0.0031,0.0118
32.7978,0.0120,0.0031,0.0118
32.8310,0.0120,0.0031,0.0118
32.8643,0.0120,0.0031,0.0118
32.8979,0.0120,0.0031,0.0118
32.9314,0.0120,0.0031,0.0118
32.9645,0.0120,0.0031,0.0118
32.9958,0.0120,0.0031,0.0118
32.9980,0.0120,0.0031,0.0118
33.0312,0.0120,0.0031,0.0118
33.0646,0.0120,0.0031,0.0118
33.0979,0.0120,0.0031,0.0118
33.1311,0.0120,0.0031,0.0118
33.1646,0.0120,0.0031,0.0118
33.1954,0.0120,0.0031,0.0118
33.1978,0.0120,0.0031,0.0118
33.2313,0.0120,0.0031,0.0118
33.2654,0.0120,0.0031,0.0118
33.2980,0.0120,0.0031,0.0118
33.3312,0.0120,0.0031,0.0118
33.3650,0.0120,0.0031,0.0118
33.3953,0.0120,0.0031,0.0118
33.3979,0.0120,0.0031,0.0118
33.4314,0.0120,0.0031,0.0118
33.4644,0.0120,0.0031,0.0118
33.4977,0.0120,0.0031,0.0118
33.5314,0.0120,0.0031,0.0118
33.5646,0.0120,0.0031,0.0118
33.5954,0.0120,0.0031,0.0118
33.5977,0.0120,0.0031,0.0118
33.6312,0.0329,0.0031,0.0118
33.6313,0.0329,0.0329,0.0118
33.6669,0.0497,0.0329,0.0118
33.6977,0.0540,0.0329,0.0118
33.6979,0.0540,0.0540,0.0118
33.7313,0.0603,0.0540,0.0118
33.7647,0.0687,0.0540,0.0118
33.7957,0.0687,0.0540,0.0353
33.7979,0.0667,0.0540,0.0353
33.8312,0.0417,0.0540,0.0353
33.8647,0.0352,0.0540,0.0353
33.8982,0.0331,0.0540,0.0353
33.8983,0.0331,0.0331,0.0353
33.9311,0.0331,0.0331,0.0353
33.9653,0.0372,0.0331,0.0353
33.9956,0.0372,0.0331,0.0353
33.9978,0.0664,0.0331,0.0353
33.9981,0.0664,0.0664,0.0353
34.0312,0.1125,0.0664,0.0353
34.0314,0.1125,0.1125,0.0353
34.0648,0.1567,0.1125,0.0353
34.0649,0.1567,0.1567,0.0353
34.0979,0.2487,0.1567,0.0353
34.0982,0.2487,0.2487,0.0353
34.1310,0.3204,0.2487,0.0353
34.1312,0.3204,0.3204,0.0353
34.1648,0.3711,0.3204,0.0353
34.1649,0.3711,0.3711,0.0353
34.1958,0.3711,0.3711,0.1176
34.1979,0.4091,0.3711,0.1176
34.1980,0.4091,0.4091,0.1176
34.2327,0.4448,0.4091,0.1176
34.2329,0.4448,0.4448,0.1176
34.2644,0.4951,0.4448,0.1176
34.2647,0.4951,0.4951,0.1176
34.2978,0.6268,0.4951,0.1176
34.2978,0.6268,0.6268,0.1176
34.3313,0.8113,0.6268,0.1176
34.3315,0.8113,0.8113,0.1176
34.3644,0.9568,0.8113,0.1176
34.3647,0.9568,0.9568,0.1176
34.3953,0.9568,0.9568,0.3255
34.3979,0.9996,0.9568,0.3255
34.3981,0.9996,0.9996,0.3255
34.4313,1.0000,0.9996,0.3255
34.4644,1.0000,0.9996,0.3255
34.4978,1.0000,0.9996,0.3255
34.5311,0.6631,0.9996,0.3255
34.5313,0.6631,0.6631,0.3255
34.5646,0.5931,0.6631,0.3255
34.5649,0.5931,0.5931,0.3255
34.5951,0.5931,0.5931,0.5176
34.5976,0.5049,0.5931,0.5176
34.5978,0.5049,0.5049,0.5176
34.6311,0.3188,0.5049,0.5176
34.6313,0.3188,0.3188,0.5176
34.6646,0.1504,0.3188,0.5176
34.6648,0.1504,0.1504,0.5176
34.6980,0.0967,0.1504,0.5176
34.6982,0.0967,0.0967,0.5176
34.7312,0.0712,0.0967,0.5176
34.7314,0.0712,0.0712,0.5176
34.7644,0.0147,0.0712,0.5176
34.7647,0.0147,0.0147,0.5176
34.7953,0.0147,0.0147,0.5176
34.7979,0.0162,0.0147,0.5176
34.8314,0.0142,0.0147,0.5176
34.8645,0.0141,0.0147,0.5176
34.8979,0.0141,0.0147,0.5176
34.9311,0.0141,0.0147,0.5176
34.9645,0.0141,0.0147,0.5176
34.9955,0.0141,0.0147,0.3333
34.9978,0.0141,0.0147,0.3333
35.0311,0.0141,0.0147,0.3333
35.0646,0.0141,0.0147,0.3333
35.0979,0.0141,0.0147,0.3333
35.1312,0.0141,0.0147,0.3333
35.1645,0.0141,0.0147,0.3333
35.1954,0.0141,0.0147,0.1412
35.1978,0.0141,0.0147,0.1412
35.2312,0.0141,0.0147,0.1412
35.2645,0.0141,0.0147,0.1412
35.3047,0.0141,0.0147,0.1412
35.3370,0.0141,0.0147,0.1412
35.3714,0.0141,0.0147,0.1412
35.4068,0.0141,0.0147,0.1412
35.4097,0.0141,0.0147,0.0706
35.4379,0.0141,0.0147,0.0706
35.4704,0.0141,0.0147,0.0706
35.5035,0.0141,0.0147,0.0706
35.5342,0.0141,0.0147,0.0706
35.5667,0.0141,0.0147,0.0706
35.5976,0.0141,0.0147,0.0706
35.5985,0.0141,0.0147,0.0706
35.6327,0.0141,0.0147,0.0706
35.6653,0.0141,0.0147,0.0706
35.6984,0.0141,0.0147,0.0706
35.7316,0.0141,0.0147,0.0706
35.7647,0.0141,0.0147,0.0706
35.7960,0.0141,0.0147,0.0706
35.7983,0.0141,0.0147,0.0706
35.8320,0.0141,0.0147,0.0706
35.8649,0.0141,0.0147,0.0706
35.8983,0.0141,0.0147,0.0706
35.9316,0.0141,0.0147,0.0706
35.9646,0.0141,0.0147,0.0706
35.9961,0.0141,0.0147,0.0706
35.9978,0.0141,0.0147,0.0706
36.0314,0.0141,0.0147,0.0706
36.0648,0.0141,0.0147,0.0706
36.0978,0.0141,0.0147,0.0706
36.1311,0.0141,0.0147,0.0706
36.1645,0.0141,0.0147,0.0706
36.1957,0.0141,0.0147,0.0706
36.1979,0.0141,0.0147,0.0706
36.2312,0.0141,0.0147,0.0706
36.2649,0.0141,0.0147,0.0706
36.2978,0.0141,0.0147,0.0706
36.3314,0.0141,0.0147,0.0706
36.3645,0.0141,0.0147,0.0706
36.3955,0.0141,0.0147,0.0706
36.3979,0.0141,0.0147,0.0706
36.4311,0.0141,0.0147,0.0706
36.4644,0.0141,0.0147,0.0706
36.4980,0.0141,0.0147,0.0706
36.5312,0.0162,0.0147,0.0706
36.5646,0.0162,0.0147,0.0706
36.5952,0.0162,0.0147,0.0706
36.5978,0.0162,0.0147,0.0706
36.6312,0.0162,0.0147,0.0706
36.6647,0.0162,0.0147,0.0706
36.6978,0.0162,0.0147,0.0706
36.7312,0.0162,0.0147,0.0706
36.7643,0.0162,0.0147,0.0706
36.7953,0.0162,0.0147,0.0706
36.7980,0.0162,0.0147,0.0706
36.8314,0.0162,0.0147,0.0706
36.8645,0.0162,0.0147,0.0706
36.8991,0.0183,0.0147,0.0706
36.9312,0.0183,0.0147,0.0706
36.9645,0.0183,0.0147,0.0706
36.9958,0.0183,0.0147,0.0706
36.9978,0.0183,0.0147,0.0706
37.0311,0.0183,0.0147,0.0706
37.0646,0.0183,0.0147,0.0706
37.0980,0.0183,0.0147,0.0706
37.1312,0.0183,0.0147,0.0706
37.1645,0.0183,0.0147,0.0706
37.1953,0.0183,0.0147,0.0706
37.1979,0.0183,0.0147,0.0706
37.2313,0.0183,0.0147,0.0706
37.2645,0.0183,0.0147,0.0706
37.2978,0.0183,0.0147,0.0706
37.3312,0.0183,0.0147,0.0706
37.3646,0.0183,0.0147,0.0706
37.3953,0.0183,0.0147,0.0706
37.3978,0.0246,0.0147,0.0706
37.4312,0.0247,0.0147,0.0706
37.4646,0.0247,0.0147,0.0706
