t_rel_s,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6
6.5772,-1.9347549891902474,-1.174741960692166,1.2506153561850348,-1.6948361298831751,-1.590324093223863,2.9867320156720765
6.5810,-1.9347550417434904,-1.1747111119071334,1.2505899070077688,-1.6948309898937464,-1.5903247381821841,2.9867170822760554
6.5850,-1.9347550929942874,-1.1746810036088562,1.2505652422557338,-1.694826010563462,-1.590325365915075,2.9867026278438296
6.5890,-1.9347551429751906,-1.1746516368520434,1.2505413447899376,-1.6948211865627294,-1.5903259769068938,2.986688638181315
6.5930,-1.9347551917179258,-1.174623006016832,1.250517711031275,-1.694816512741348,-1.5903663207695282,2.9866750993350464
6.5970,-1.9347552392534157,-1.1745951129039374,1.2504948216608134,-1.6948119841230775,-1.5904062066595717,2.9866619976083744
6.6010,-1.9347552856118004,-1.1745679529429054,1.2504726586168102,-1.6948075959002902,-1.5904455830757702,2.9866493195749855
6.6048,-1.9347553308224568,-1.1745415200485347,1.250451203643254,-1.6948033434287126,-1.590484404064712,2.986637052090036
6.6092,-1.934755374914018,-1.174515806784594,1.2504304383705096,-1.6947992222222668,-1.5905226289534373,2.986625182299099
6.6130,-1.9347554179143949,-1.1744908045171,1.2504103443876338,-1.6947952279480127,-1.5905602220739703,2.9866136976451445
6.6171,-1.934755459850792,-1.174466503557372,1.2503909033069482,-1.6947913564212014,-1.590597152483104,2.9866025858737473
6.6211,-1.9347555007497275,-1.174442893295133,1.2503720968214365,-1.6947876036004381,-1.5906333936804113,2.986591835036702
6.6250,-1.93475554063705,-1.1744199622748421,1.2503539019041,-1.694783965582962,-1.5906693659707019,2.986581433494213
6.6291,-1.934755579537957,-1.17439769845239,1.2503363055447576,-1.6947804386000411,-1.5907046040177806,2.9865713699158176
6.6329,-1.93475561747701,-1.1743760891568407,1.2503192899576288,-1.6947770190124887,-1.590739092087039,2.986561633280174
6.6370,-1.934755654478152,-1.1743551212354533,1.250302837605641,-1.694773703306296,-1.5907728178895764,2.9865522128738577
6.6411,-1.9347556905647225,-1.1743347811424407,1.2502869312296356,-1.6947704880883872,-1.590805772317731,2.986543098289269
6.6449,-1.9347557257594745,-1.1743150550200874,1.2502715538732683,-1.6947673700824935,-1.5908379491896258,2.9865342794217784
6.6493,-1.934755760084588,-1.1742959287726533,1.2502566889039988,-1.6947643461251456,-1.5908693450036455,2.9865257464661927
6.6529,-1.9347557935616853,-1.1742773881334925,1.2502423200305253,-1.6947614131617865,-1.5908999587035373,2.9865174899126425
6.6571,-1.9347558262118454,-1.1742594187258029,1.250228431317004,-1.6947585682430004,-1.590929791454642,2.9865095005419695
6.6610,-1.934755858055618,-1.1742420061169447,1.25021500714648,-1.694755808520856,-1.5909588511028787,2.9865017694206903
6.6650,-1.934755889113036,-1.1742251358691111,1.2502020323747027,-1.6947531312453679,-1.5909871378728606,2.9864942878955976
6.6690,-1.9347559194036303,-1.1742087935819434,1.2501894921899162,-1.6947505337610664,-1.5910146583629248,2.9864870475880716
6.6731,-1.9347559489464419,-1.1741929649322822,1.2501773721664866,-1.694748013503679,-1.5910414206143857,2.986480040388143
6.6769,-1.9347559777600332,-1.1741776357089875,1.2501656582673097,-1.694745567996921,-1.5910674339455424,2.986473258448367
6.6811,-1.9347560058625026,-1.1741627918436544,1.25015433684456,-1.6947431948493896,-1.5910927087969002,2.986466694177548
6.6851,-1.9347560332714946,-1.1741484194375484,1.250143394638976,-1.694740891751564,-1.5911172565873009,2.9864603402343564
6.6890,-1.9347560600042115,-1.1741345047850629,1.2501328187778573,-1.6947386564729037,-1.5911410895806035,2.9864541895208676
6.6931,-1.9347560860774256,-1.174121034393986,1.2501225967714633,-1.6947364868590475,-1.5911642208101875,2.986448235176066
6.6972,-1.9347561115074887,-1.1741079950028694,1.2501127165103243,-1.6947343808291078,-1.5911866638213703,2.986442470569326
6.7010,-1.9347561363103443,-1.174095373595706,1.2501031662588382,-1.6947323363730566,-1.5912084327124882,2.9864368892939117
6.7052,-1.9347561605015364,-1.1740831574142048,1.2500939346500624,-1.694730351549205,-1.5912295419907492,2.9864314851605
6.7095,-1.9347561840962217,-1.1740713339678588,1.2500850106794015,-1.6947284244817675,-1.5912500064851989,2.986426252190761
6.7132,-1.934756207109177,-1.1740598910420204,1.2500763836977729,-1.6947265533585163,-1.5912698412675428,2.9864211846110016
6.7170,-1.9347562295548106,-1.1740488167041734,1.2500680434043383,-1.6947247364285134,-1.5912890615803585,2.9864162768458904
6.7211,-1.9347562514471712,-1.174038099308585,1.2500599798388838,-1.6947229719999266,-1.591307682772228,2.9864115235122766
6.7252,-1.9347562727999565,-1.174027727499498,1.2500521833739104,-1.6947212584379234,-1.5913257202398174,2.9864069194131115
6.7292,-1.9347562936265226,-1.1740176902130182,1.2500446447065283,-1.6947195941626387,-1.5913431893740588,2.9864024595314844
6.7333,-1.9347563139398924,-1.174007976677839,1.2500373548501595,-1.6947179776472163,-1.5913601055148405,2.9863981390247756
6.7370,-1.9347563337527642,-1.173998576414929,1.2500303051261503,-1.694716407415921,-1.5913764839089382,2.9863939532189354
6.7411,-1.93475635307752,-1.173989479236303,1.2500234871553129,-1.6947148820423201,-1.5913923396732368,2.986389897602895
6.7452,-1.934756371926233,-1.173980675242987,1.2500168928494408,-1.6947134001475295,-1.59140768776238,2.9863859678231104
6.7493,-1.9347563903106755,-1.1739721548222732,1.2500105144028353,-1.694711960398523,-1.5914225429404922,2.986382159678242
6.7534,-1.934756408242327,-1.1739639086443587,1.2500043442838682,-1.694710561506506,-1.5914369197566398,2.9863784691139745
6.7574,-1.9347564257323808,-1.1739559276584486,1.249998375226614,-1.6947092022253456,-1.591450832523714,2.9863748922179756
6.7612,-1.9347564427917523,-1.1739482030883994,1.249992600222569,-1.6947078813500596,-1.5914642953004456,2.9863274183177104
6.7652,-1.934756459431085,-1.1739407264279729,1.249987012512481,-1.6947065977153617,-1.59147732187625,2.9862807536476885
6.7691,-1.9347564756607578,-1.1739334894357585,1.249981605578304,-1.6947053501942573,-1.5914899257586879,2.9862349426365298
6.7732,-1.934756491490891,-1.1739264841298231,1.2499763731352942,-1.694704137696694,-1.5915021201632555,2.986190023172471
6.7771,-1.9347565069313541,-1.1739197027821386,1.2499713091242572,-1.6947029591682599,-1.5915139180053006,2.9861460270292817
6.7810,-1.934756521991771,-1.1739131379128296,1.2499664077039596,-1.6947018135889296,-1.5915253318938516,2.986102980288808
6.7852,-1.9347565366815265,-1.1739067822842852,1.2499616632437078,-1.6947006999718577,-1.591536374127166,2.986060903756676
6.7893,-1.9347565510097722,-1.1739006288951712,1.249957070316107,-1.6946996173622155,-1.5915470566898204,2.9860198133682325
6.7930,-1.9347565649854321,-1.1738946709743716,1.2499965326570335,-1.694698564836071,-1.5915573912511771,2.9859792411228363
6.7970,-1.9347565786172098,-1.1738889019748924,1.2500342023861557,-1.6946975414993104,-1.591567389165074,2.985939680856883
6.8010,-1.934756591913592,-1.173883315567752,1.250070197424341,-1.6946965464865982,-1.591577061470601,2.9859011370154445
6.8051,-1.934756604882855,-1.1738779056358795,1.250104626141884,-1.6946955789603768,-1.5915864188938358,2.985863610544971
6.8093,-1.9347566175330702,-1.1738726662680425,1.2501375882573127,-1.6946946381099028,-1.5915954718504186,2.985827099231307
6.8131,-1.9347566298721077,-1.173867591752822,1.2501691756397588,-1.6946937231503179,-1.5916042304488636,2.9857915980194933
6.8172,-1.9347566419076438,-1.1738626765726476,1.2501994730264854,-1.694692833321754,-1.5916127044945076,2.985757099315051
6.8211,-1.934756653647164,-1.173857915397908,1.2502285586656199,-1.6946919678884722,-1.5916209034940085,2.985723593266678
6.8251,-1.934756665097968,-1.173853303081148,1.2502568873836655,-1.6946911261380329,-1.5916755726508642,2.985691063067606
6.8290,-1.9347566762671746,-1.173848834651361,1.2502841244371905,-1.6946903073804949,-1.59172916579558,2.9856595001993265
6.8331,-1.934756687161727,-1.1738445053083855,1.2503103332453207,-1.6946895109476467,-1.5917816379401826,2.9856288895570313
6.8372,-1.9347566977883954,-1.1738403104174115,1.2503355726015286,-1.6946887361922633,-1.5918329520318233,2.985599214728041
6.8412,-1.9347567081537833,-1.1738362455036053,1.2503604584525794,-1.694687982487391,-1.591883078367475,2.9855704581864333
6.8449,-1.93475671826433,-1.173832306246852,1.250385001108001,-1.6946872492256584,-1.5919319940202843,2.985542601471786
6.8491,-1.934756728126316,-1.1738284884766255,1.250409181794673,-1.6946865358186134,-1.5919796822816954,2.9855156253527664
6.8532,-1.9347567377458659,-1.173824788166983,1.2504329839786261,-1.6946858416960822,-1.5920261321226705,2.985489509976347
6.8573,-1.9347567471289528,-1.17382120143169,1.2504563932432198,-1.6946851663055533,-1.5920713376766271,2.9854642350034304
6.8610,-1.9347567562814023,-1.1738177245194736,1.2504794011643408,-1.6946845091115836,-1.5921158054403202,2.985439779681507
6.8650,-1.9347567652088957,-1.1738143538094086,1.2505019931636587,-1.6946838695952244,-1.5921590215080144,2.985416123107387
6.8691,-1.9347567739169742,-1.1738110858064312,1.2505241604486834,-1.6946832472534714,-1.5922009918905002,2.9853932441735935
6.8731,-1.9347567824110412,-1.173807917136987,1.250545895870296,-1.6946826415987306,-1.5922417260637387,2.98537112170908
6.8772,-1.9347567906963672,-1.1738048445448037,1.2505671938103065,-1.694682052158307,-1.5922812365697498,2.9853497345587274
6.8811,-1.9347567987780923,-1.1738018648867943,1.250588050072424,-1.6946814784739084,-1.5923195386443763,2.98532906165387
6.8850,-1.9347568066612295,-1.1737989751290878,1.2506084617769562,-1.6946809201011699,-1.592356649871522,2.9853090820745325
6.8895,-1.9347568143506677,-1.1737961723431827,1.2506284272594903,-1.694680376609194,-1.5923925898632574,2.9852897751040475
6.8930,-1.9347568218511755,-1.1737934537022243,1.250647946015753,-1.6946798475801061,-1.5924273851676727,2.985271120276174
6.8971,-1.9347568291674033,-1.1737908164774016,1.2506670184820552,-1.6946793326086282,-1.5924610532606505,2.985253097417819
6.9012,-1.934756836303887,-1.1737882580344638,1.2506856460741917,-1.694678831301666,-1.5924936181624523,2.985235686682877
6.9051,-1.9347568432650497,-1.1737857758303523,1.250703831060764,-1.6946783432779116,-1.5925251048835385,2.9852188685827836
6.9092,-1.9347568500552068,-1.1737833674099436,1.250721576483587,-1.6946778681674586,-1.5925555392196191,2.9852026240117233
6.9133,-1.9347568566785658,-1.1737810304029057,1.2507388860825006,-1.6946774056114338,-1.5925849475662983,2.9851869342674617
6.9169,-1.9347568631392307,-1.1737787625206597,1.2507557642245257,-1.6946769552616383,-1.5926133567521028,2.9851717810682272
6.9211,-1.9347568694412045,-1.1737765615534483,1.250772215837288,-1.6946765167802045,-1.5926407938886873,2.9851571465660363
6.9251,-1.9347568755883913,-1.173774425367504,1.2507882463466022,-1.694676089839262,-1.5926672862370328,2.985143013356832
6.9292,-1.9347568815845986,-1.1737723519023182,1.2508038616185357,-1.6946756741206184,-1.5926928611406044,2.9851293644877597
6.9331,-1.9347568874335404,-1.1737703391680063,1.2508190679036437,-1.6946752693154483,-1.5927175457621805,2.9851161834619226
6.9371,-1.934756893138839,-1.1737683852427658,1.2508338717876026,-1.694674875123995,-1.5927413671506805,2.985103454240846
6.9411,-1.9347568987040271,-1.1737664882704253,1.250848280143705,-1.6946744912552822,-1.592764352106484,2.985091161244965
6.9452,-1.9347569041325505,-1.1737646464580818,1.2508623000892651,-1.694674117426835,-1.5927865271110386,2.9850792893523517
6.9490,-1.93475690942777,-1.173762858073822,1.2508759389453297,-1.6946737533644105,-1.5928079182661654,2.9850678238958936
6.9531,-1.9347569145929635,-1.1737611214445278,1.2508892041995392,-1.694673398801739,-1.5928285512421947,2.9850567506591372
6.9571,-1.934756919631328,-1.1737594349537597,1.2509021034719745,-1.6946730534802734,-1.5928484512341117,2.9850460558709626
6.9612,-1.934794861996248,-1.1737577970397173,1.2509146444838333,-1.694672717148945,-1.592867642925466,2.9850357261992597
6.9651,-1.9348324817017588,-1.1737562061932771,1.2509268350287592,-1.6946723895639328,-1.5928861504567424,2.9850257487437535
6.9690,-1.934869723723297,-1.1737546609560978,1.2509386829467097,-1.6946720704884348,-1.5929039974027464,2.985016111028108
6.9731,-1.934906538278508,-1.1737531599187994,1.2509501961001692,-1.6946717596924503,-1.5929212067531495,2.9850068009914312
6.9772,-1.9349428806157691,-1.173751701719206,1.2509613823525816,-1.69467145695257,-1.5929378008982717,2.9849978069792873
6.9811,-1.9349787107904164,-1.1737502850406565,1.2509722495488569,-1.6946711620517714,-1.5929538016190503,2.9849891177343135
6.9851,-1.935013993431983,-1.1737489086103745,1.2509828054978125,-1.6946708747792214,-1.592969230080721,2.9849807223865277
6.9890,-1.9350486975054508,-1.1737475711979015,1.250993057956422,-1.694670594930087,-1.592984106829778,2.984972610443401
6.9931,-1.9350832235741577,-1.173746271613586,1.2509180616932065,-1.6946703223053514,-1.5931021188268648,2.98496477177977
6.9971,-1.9351171180092275,-1.17374500870713,1.2508473642155857,-1.6946700567116346,-1.5932185739548037,2.9849571966276365
7.0011,-1.9351503603986029,-1.1737437813661877,1.2507806246824464,-1.6946697979610232,-1.593333184888366,2.9849498755659227
7.0051,-1.9351829337979323,-1.1737425885150197,1.2507175346634796,-1.6946695458709036,-1.5934457024024882,2.984942799510218
7.0094,-1.9352148244911038,-1.1737414291131927,1.2506578145291019,-1.6946693002638007,-1.5935559132523685,2.98493595970256
7.0133,-1.9352460217564669,-1.1737403021543316,1.2505989098847479,-1.6946690609672237,-1.5936636379008882,2.984929347701293
7.0172,-1.9352765176398827,-1.1737392066649146,1.2505399615804929,-1.694668827813515,-1.5937687281507682,2.9849229553710184
7.0212,-1.9353063067355347,-1.1737381417031167,1.2504811252381967,-1.6946686006397045,-1.593871064731374,2.9849167748726844
7.0250,-1.9353353905035997,-1.1737371063576922,1.2504217080744369,-1.6946683792873705,-1.5939717472457724,2.9849107986538184
7.0292,-1.9353637634110752,-1.1737360997469022,1.250362665848849,-1.6946681636025014,-1.5940694989938928,2.9849050194389335
7.0332,-1.935391426464023,-1.1737351210174798,1.25030412207697,-1.6946679534353664,-1.5941642689875446,2.984899430220118
7.0372,-1.9354183824305475,-1.173734169343635,1.25024618846757,-1.6946677486403865,-1.5942560264440562,2.9848940242478283
7.0411,-1.9354446356680814,-1.1737332439260952,1.2501889653357994,-1.6946675490760121,-1.5943447586021282,2.984888795021885
7.0451,-1.9354701919605548,-1.1737323439911833,1.2501325420681677,-1.6946673546046038,-1.5944304686531718,2.984883736282692
7.0495,-1.9354950583653845,-1.1737314687899272,1.2500769976279176,-1.6946671650923162,-1.5945131737977647,2.9848788420026793
7.0532,-1.9355192430701538,-1.1737306175972047,1.2500224010903593,-1.694666980408987,-1.5945929034331283,2.9848741063779705
7.0571,-1.9355427552587792,-1.1737297897109191,1.2499688121987438,-1.694666800428028,-1.5946696974743817,2.984869523820289
7.0611,-1.9355656050336147,-1.1737289844512047,1.2499162723819757,-1.694666625026322,-1.5947436173338247,2.984865088949094
7.0651,-1.9355878031586575,-1.1737282011596621,1.2498648340484324,-1.6946664540841192,-1.5948147065893832,2.984860796583951
7.0692,-1.9356093610946645,-1.173727439198623,1.249814532392461,-1.694666287484941,-1.5948830279499957,2.9848566417371396
7.0732,-1.9356302908526517,-1.1737266979504393,1.2497653955490986,-1.6946661251154833,-1.5949486492429716,2.984852619606489
7.0772,-1.9356506049029933,-1.1737259768167996,1.249717445146397,-1.6946659668655262,-1.595011642369654,2.98484872556845
7.0811,-1.9356703160920197,-1.1737252752180727,1.2496706968421323,-1.6946658126278424,-1.595072082371942,2.984844955171392
7.0852,-1.935689437565724,-1.173724592592671,1.2496251608418014,-1.6946656622981136,-1.5951300466026557,2.984841304129123
7.0896,-1.9357079827001835,-1.1737239283964414,1.2495808423954806,-1.694665515774844,-1.5951856139925085,2.984837768314635
7.0930,-1.9357737204830077,-1.1737232821020753,1.2494865199586567,-1.694626814870378,-1.5953023115644007,2.984834343754061
7.0970,-1.9358382651185868,-1.173722653198542,1.2493937796160044,-1.6945884825764446,-1.5954151425828933,2.9848310266208475
7.1010,-1.9359015412942826,-1.1737220411905422,1.2493027838031385,-1.6945505725757661,-1.5955240805473596,2.984827813230133
7.1053,-1.9359634854328696,-1.1737214455979796,1.249213671108248,-1.6945131332175176,-1.5956291230021167,2.9848247000333292
7.1094,-1.9360240448837416,-1.1737208659554548,1.2491265578308532,-1.694476207747329,-1.5957302885179703,2.9848216836128985
7.1132,-1.9360831771175964,-1.1737203018117752,1.2490415395743377,-1.6944398345481149,-1.5958276138796303,2.984818760677322
7.1171,-1.9361408489329033,-1.1737197527294827,1.2489586928461498,-1.694404047388426,-1.5959211514856717,2.984815928056259
7.1212,-1.9361970356810918,-1.1737192182844,1.2488780766435428,-1.6943688756753368,-1.5960109669627027,2.9848131826958797
7.1248,-1.9363051178038526,-1.173718698065191,1.2487415918834368,-1.6943339120844296,-1.5960978022976944,2.98481052165438
7.1293,-1.9364114132314345,-1.173718191672938,1.248607745993689,-1.6942996141403708,-1.5961810577404167,2.9848079420976625
7.1331,-1.9365157113650528,-1.1737176987207347,1.2484768171307636,-1.6942660006051224,-1.5962608256181856,2.9848054412951837
7.1373,-1.936617832559862,-1.1737172188332923,1.2483490371077859,-1.6942330867887265,-1.5963372042329234,2.9848030166159583
7.1411,-1.936717626113608,-1.1737167516465603,1.2482245948191295,-1.6942008847967087,-1.5964102964270477,2.98480066552472
7.1450,-1.9368149681929197,-1.1737162968073613,1.2481036397319922,-1.6941694037706772,-1.5964802083171763,2.98479838557823
7.1491,-1.9369097597363252,-1.1737158539730375,1.247986285377541,-1.6941386501210536,-1.596547048183388,2.9847961744217253
7.1531,-1.937001924367186,-1.1737154228111104,1.2478726127858755,-1.6941086277510884,-1.596610925501646,2.9847940297855136
7.1570,-1.9370914063441314,-1.1737150029989527,1.2477626738198977,-1.6940793382715105,-1.5966719501071198,2.984791949481692
7.1610,-1.937178769367764,-1.173714594223471,1.2476558430318163,-1.6940507766144675,-1.5967302381054511,2.984789931401001
7.1650,-1.9372633817584615,-1.1737141961808004,1.2475527884228184,-1.6940229450810895,-1.5967858911249424,2.9847879735098
7.1695,-1.9373452364571269,-1.1737138085760088,1.2474534946362468,-1.693995839597339,-1.5968390161934278,2.9847860738471623
7.1732,-1.9374243398668882,-1.1737134311228126,1.2473579285594378,-1.6939694545534776,-1.5968897184301427,2.984784230522084
7.1772,-1.93750071021603,-1.1737130635433013,1.2472660418197417,-1.693943782967592,-1.596938100695,2.9847824417108058
7.1810,-1.9375743760323367,-1.1737127055676722,1.247177773078406,-1.693918816638845,-1.5969842633058184,2.9847807056542375
7.1852,-1.9376453747304332,-1.1737123569339742,1.2470930501241164,-1.6938945462906463,-1.5970283038153632,2.9847790206554885
7.1892,-1.9377137513117066,-1.1737120173878604,1.247011791771062,-1.6938709617039978,-1.597070316840764,2.9847773850774932
7.1930,-1.9377795633817083,-1.1737116866823485,1.2469339028841289,-1.693848051794291,-1.5971103940031113,2.9847757973407334
7.1972,-1.9378428612712637,-1.1737113645775914,1.2468592961787808,-1.6938258048680677,-1.5971486236456764,2.984774255921051
7.2011,-1.9379037060237585,-1.1737110508406527,1.2467878731028808,-1.693804208585653,-1.5971850909814624,2.984772759347544
7.2051,-1.9379621621385885,-1.1737107452452928,1.2467195319333373,-1.6937832501066163,-1.5972198780035607,2.984771306200553
7.2091,-1.9380182967820005,-1.1737104475717595,1.2466541688333932,-1.6937629161791417,-1.597253063487444,2.984769895109723
7.2132,-1.938072179084546,-1.173710157606588,1.2465916787748856,-1.6937431932217981,-1.5972847230140357,2.9847685247521425
7.2170,-1.9381238795191542,-1.1737098751424067,1.2465319563369353,-1.6937240673981222,-1.597314929010107,2.9847671938505598
7.2211,-1.9381734693538004,-1.173709599977749,1.2464748963922205,-1.6937055246844304,-1.597343750802959,2.9847659011716674
7.2253,-1.9382210201728123,-1.1737093319168728,1.2464203946915737,-1.693687550931275,-1.5973712546867274,2.9847646455244563
7.2291,-1.9383285763387137,-1.1737090707695845,1.2464331666483075,-1.693670131918472,-1.5973975039985913,2.9847634257586346
7.2333,-1.9384326392735056,-1.1737088163510696,1.2464452502860235,-1.6936532534064772,-1.5974225591997544,2.9847622407631107
7.2371,-1.9385331872038556,-1.1737085684817292,1.2464566913608914,-1.6936369011797052,-1.597446477965721,2.984761089464533
7.2411,-1.9386302189278453,-1.1737083269870219,1.2464675320384646,-1.6936210610869686,-1.5974693152780224,2.9847599708258934
7.2450,-1.9387237512759974,-1.17370809169731,1.246477811215879,-1.6936057190769758,-1.5974911235192928,2.9847588838451804
7.2491,-1.938813816743261,-1.1737078624477115,1.2464875648116496,-1.6935908612297053,-1.5975119525699482,2.9847578275540885
7.2532,-1.938900461297016,-1.1737076390779575,1.2464968260266711,-1.6935764737839831,-1.597531849905531,2.9847568010167778
7.2570,-1.9389837423622458,-1.1737074214322534,1.2465056255795783,-1.6935625431615597,-1.5975508606939375,2.9847558033286834
7.2610,-1.9390643765196125,-1.173707209359145,1.2465145779515043,-1.6935490559879751,-1.5975690278918737,2.984754833615371
7.2654,-1.9391417700164204,-1.1737070027113878,1.2465230941083116,-1.6935359991105041,-1.5975863923399753,2.984753891031436
7.2693,-1.9392160035688841,-1.1737068013458236,1.2465312003859292,-1.6935233596133856,-1.5976029928562039,2.98475297475945
7.2730,-1.9392871632082982,-1.1737066051232576,1.246538921231217,-1.6935111248306258,-1.5976188663271056,2.9847520840089414
7.2772,-1.9393553390525862,-1.1737064139083413,1.2465462793574789,-1.6934992823565707,-1.5976340477966826,2.9847512180154268
7.2812,-1.9394206242177032,-1.1737062275694585,1.2465532958856014,-1.6934878200544605,-1.5976485705526542,2.984750376039469
7.2852,-1.9394831138590065,-1.1737060459786168,1.2465599904722884,-1.693476726063161,-1.5976624662099455,2.984749557365778
7.2891,-1.9395429043325718,-1.1737058690113396,1.246566381426699,-1.6934659888022456,-1.5976757647912918,2.984748761302346
7.2932,-1.939600098957721,-1.1737056965465629,1.24662601122869,-1.6934555969756009,-1.5976326812058093,2.9847479871796145
7.2973,-1.9396547876799861,-1.1737055284665368,1.2466823480934406,-1.693445539573701,-1.5975918766061354,2.9847472343496766
7.3011,-1.939707066478478,-1.1737053646567277,1.2467356423432943,-1.6934358058746986,-1.5975531885520702,2.9847465021855055
7.3052,-1.9397570301842044,-1.1737052050057253,1.2467861211476943,-1.6934263854444591,-1.5975164687402614,2.9847457900802175
7.3091,-1.9398047720980256,-1.1737050494051515,1.2468339910124435,-1.693417268135657,-1.5974815815747188,2.984745097446361
7.3132,-1.9398503836743402,-1.1737048977495732,1.2468794399648222,-1.6934084440860475,-1.5974484029013172,2.9847444237152323
7.3172,-1.939893954263177,-1.1737047499364168,1.2469226394760269,-1.6933999037160086,-1.597416818885309,2.984743768336218
7.3212,-1.9399355709039368,-1.1737046058658858,1.2469637461561733,-1.6933916377254505,-1.5973867250138207,2.984743130776165
7.3251,-1.939975318164576,-1.1737044654408815,1.2470029032519063,-1.6933836370901716,-1.5973580252077995,2.9847425105187697
7.3294,-1.9400132780837882,-1.1737043285669249,1.2470847040354798,-1.6933758930577394,-1.5973301497972008,2.9847419070639956
7.3332,-1.9400495298924862,-1.1737041951520824,1.2471616584114902,-1.6933683971429654,-1.5973035234471573,2.9847413199275072
7.3372,-1.9400841501521269,-1.1737040651068924,1.2472341606630641,-1.6933611411230354,-1.5972780691249695,2.9847407486401316
7.3410,-1.9401172126583826,-1.1737039383442962,1.2473025665562285,-1.6933541170323534,-1.5972537156926272,2.984740192747336
7.3452,-1.9401487884326685,-1.1737038147795686,1.247367197743606,-1.6933473171571476,-1.5972303973812003,2.984739651808725
7.3491,-1.9401789457324132,-1.173703694330252,1.247428345594276,-1.693340734029889,-1.5972080533184685,2.98473912539756
7.3531,-1.9402077500771062,-1.1737035769160926,1.2474862745332447,-1.6933343604235591,-1.5971866271037578,2.9847386131002933
7.3574,-1.9402352642874916,-1.1737034624589784,1.2475442744948908,-1.6933281893458068,-1.5971660664247123,2.98473811451612
7.3612,-1.9402615485362091,-1.173703350882878,1.2476435530645273,-1.693322214033027,-1.5971032534886374,2.9847376292565477
7.3652,-1.9402866604047664,-1.1737032421137832,1.247744018710841,-1.6933164279443904,-1.5970437736437693,2.984737156944982
7.3691,-1.9403106549512683,-1.1737031360796513,1.2478452304236682,-1.6933108247558502,-1.596987375431062,2.9847366972163263
7.3732,-1.9403335847810985,-1.173703032710351,1.2479467786969187,-1.6933053983541495,-1.5969338302421643,2.9847362497165983
7.3771,-1.9403555001223667,-1.1737029319376089,1.2480482861295923,-1.69330014283085,-1.5968829298957963,2.984735814102556
7.3812,-1.9403764489043205,-1.173702833694957,1.2481494075650534,-1.6932950524763997,-1.5968344845075844,2.9847353900413456
7.3852,-1.9403964768377295,-1.1737027379176836,1.2482498298254905,-1.6932901217742535,-1.596788320613644,2.984734977210152
7.3893,-1.9404156274963875,-1.1737026445427843,1.2483492710984336,-1.693285345395066,-1.5967430266938156,2.984734575295871
7.3932,-1.9404339423990218,-1.1737025535089134,1.2485535611440648,-1.6932807181909604,-1.5966975562128596,2.984734183994788
7.3971,-1.9404514610909667,-1.1737024647563405,1.2487593381791229,-1.6932762351898898,-1.5966523843193008,2.9847338030122703
7.4011,-1.9404682212251554,-1.1737023782269036,1.2489654045886305,-1.693271891590096,-1.5966075913598994,2.9847334320624697
7.4051,-1.9404842586419473,-1.1737022938639678,1.2491706792872785,-1.6932676827546749,-1.5965632503103386,2.984733070868037
7.4095,-1.9404996074474776,-1.173702211612382,1.2493741979542674,-1.6932636042062537,-1.5965194270358714,2.9847327191598456
7.4132,-1.9405143000902452,-1.1737021314184393,1.2495751111638949,-1.6932596516217835,-1.5964761805776346,2.9847323766767255
7.4170,-1.940528367435716,-1.1737020532298363,1.249772680782711,-1.693255820827454,-1.596433563458928,2.984732043165206
7.4211,-1.9405418388387763,-1.1737019769956363,1.2499662749894607,-1.6932521077937297,-1.5963916220062462,2.984731718379268
7.4251,-1.940554742213901,-1.1737019026662305,1.250156709321145,-1.6932485086305127,-1.596350392269945,2.984731402080107
7.4291,-1.9405671041029544,-1.1737018301933029,1.250342195144997,-1.6932450195824322,-1.5963099136168424,2.9847310940358986
7.4332,-1.9405789497405597,-1.1737017595297945,1.2505223715220462,-1.6932416370242611,-1.596270215800387,2.9847307940215817
7.4371,-1.9405903031170033,-1.1737016906298703,1.250696957630088,-1.6932383574564607,-1.5962313237208854,2.984730501818638
7.4411,-1.9406011870386675,-1.1737016234488846,1.250865745125515,-1.6932351775008534,-1.5961932577594438,2.9847302172148895
7.4450,-1.940611623185998,-1.17370155794335,1.2510285905982816,-1.693232093896422,-1.5961560341055392,2.984729940004297
7.4492,-1.94062163216903,-1.173701494070906,1.251185408249583,-1.6932291034952347,-1.5961196650762144,2.9847296699867654
7.4530,-1.9406312335805116,-1.1737014317902885,1.2513361628915678,-1.6932262032584955,-1.5960841594252477,2.9847294069679604
7.4570,-1.9406404460466702,-1.1737013710613,1.2514808633416215,-1.6932233902527163,-1.596049522640972,2.9847291507591263
7.4612,-1.9406492872756786,-1.1737389049231999,1.2516934381018896,-1.6932206616460115,-1.5960157571845521,2.984728901176913
7.4651,-1.9406577741038835,-1.1737761414697485,1.2518984884817421,-1.6932180147045104,-1.595982862904588,2.9847286580432097
7.4691,-1.940665922539862,-1.1738130249197387,1.252095823489548,-1.6932154467888867,-1.595950837152733,2.984728421184979
7.4733,-1.94067374780638,-1.1738495046848878,1.2522853350448524,-1.693212955351003,-1.5959196750762457,2.984728190434104
7.4772,-1.9406812643803215,-1.1738855351685336,1.252466987269441,-1.6932105379306654,-1.5958893698485297,2.9847279656272363
7.4813,-1.9406884860306697,-1.1739210755512264,1.252640806426966,-1.6932081921524897,-1.5958599128855646,2.984727746605647
