t_rel_s,t_wall,gello_q1,gello_q2,gello_q3,gello_q4,gello_q5,gello_q6,gello_qd1,gello_qd2,gello_qd3,gello_qd4,gello_qd5,gello_qd6,gello_grip,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,ur_q1,ur_q2,ur_q3,ur_q4,ur_q5,ur_q6,ur_qd1,ur_qd2,ur_qd3,ur_qd4,ur_qd5,ur_qd6,ur_eff1,ur_eff2,ur_eff3,ur_eff4,ur_eff5,ur_eff6,grip_cmd,grip_pos,fx,fy,fz,tx,ty,tz,tcp_x,tcp_y,tcp_z,tcp_qx,tcp_qy,tcp_qz,tcp_qw
21.8861,1783066425.5983,-2.664994,-1.325548,1.159301,-1.909464,-1.679320,2.981651,0.18575,-0.04564,-0.00046,0.13827,-0.00000,0.00000,0.0141,-2.670695,-1.324047,1.161117,-1.913118,-1.678967,2.981444,-2.691222,-1.321232,1.161957,-1.920906,-1.678779,2.981367,0.413679,-0.102358,-0.012582,0.171803,-0.010589,-0.000358,1.8323,-2.9998,-2.4567,-0.0643,-0.0979,-0.1041,0.0152,0.0157,-3.74574,-3.20601,0.53333,-0.26964,-0.19607,0.03392,0.511689,0.384307,0.599375,0.457347,0.851275,0.170741,0.192383
21.8962,1783066425.6084,-2.660377,-1.330119,1.159300,-1.903343,-1.679320,2.981651,0.13830,-0.13690,-0.00000,0.18331,-0.00000,0.00000,0.0141,-2.668891,-1.324685,1.161004,-1.911814,-1.678987,2.981455,-2.687063,-1.322096,1.161846,-1.919285,-1.678711,2.981343,0.413566,-0.085763,-0.014718,0.162738,-0.003210,-0.000252,1.1097,-3.0815,-2.4940,-0.1042,-0.2029,-0.0564,0.0152,0.0157,0.59621,-2.45255,0.31553,-0.28918,-0.01571,0.04128,0.509686,0.386243,0.599755,0.455581,0.852316,0.170905,0.191821
21.9062,1783066425.6183,-2.660377,-1.330119,1.159300,-1.903343,-1.679320,2.981651,0.13830,-0.13690,-0.00000,0.18331,-0.00000,0.00000,0.0141,-2.666234,-1.325963,1.160844,-1.909508,-1.679016,2.981470,-2.682943,-1.322885,1.161717,-1.917645,-1.678815,2.981347,0.386459,-0.068156,-0.012742,0.152814,-0.006639,-0.000063,-0.0337,-2.8253,-2.6114,-0.1584,-0.2477,-0.0456,0.0152,0.0157,-0.99655,-3.43663,1.77344,-0.25818,-0.07946,0.04790,0.507727,0.388148,0.600096,0.453862,0.853332,0.170985,0.191304
21.9163,1783066425.6284,-2.660377,-1.330119,1.159300,-1.903343,-1.679320,2.981651,0.13830,-0.13690,-0.00000,0.18331,-0.00000,0.00000,0.0141,-2.664956,-1.326638,1.160744,-1.908335,-1.679033,2.981479,-2.679168,-1.323453,1.161570,-1.916196,-1.678763,2.981363,0.365708,-0.065342,-0.017086,0.144925,-0.002922,-0.000001,1.5757,-3.8294,-2.8360,-0.1341,-0.2280,-0.0294,0.0152,0.0157,3.05227,-2.15159,1.22364,-0.28504,0.08329,0.05579,0.505981,0.389929,0.600333,0.452277,0.854279,0.171075,0.190754
21.9263,1783066425.6384,-2.658812,-1.337758,1.159300,-1.897207,-1.679320,2.983170,0.04660,-0.22747,-0.00000,0.18271,-0.00000,0.04522,0.0141,-2.663390,-1.328094,1.160604,-1.906376,-1.679057,2.981530,-2.675643,-1.324064,1.161407,-1.914690,-1.678862,2.981339,0.330107,-0.060916,-0.017630,0.147661,-0.010465,0.001414,0.3311,-3.5412,-2.7791,-0.1710,-0.2097,-0.0190,0.0152,0.0157,0.21743,-2.95373,2.23069,-0.27487,-0.04435,0.04135,0.504314,0.391553,0.600598,0.450795,0.855162,0.171091,0.190287
21.9363,1783066425.6484,-2.658812,-1.337758,1.159300,-1.897207,-1.679320,2.983170,0.04660,-0.22747,-0.00000,0.18271,-0.00000,0.04522,0.0141,-2.662427,-1.329693,1.160517,-1.904624,-1.679073,2.981610,-2.672519,-1.324608,1.161286,-1.913253,-1.678823,2.981364,0.300194,-0.061386,-0.017528,0.142050,-0.002194,0.000919,0.1574,-3.8085,-2.9306,-0.1376,-0.2818,0.0060,0.0152,0.0157,3.04107,-2.06844,1.75039,-0.28375,0.08485,0.04157,0.502822,0.392995,0.600808,0.449492,0.855958,0.171098,0.189787
21.9462,1783066425.6583,-2.658812,-1.337758,1.159300,-1.897207,-1.679320,2.983170,0.04660,-0.22747,-0.00000,0.18271,-0.00000,0.04522,0.0141,-2.661371,-1.331639,1.160396,-1.902600,-1.679093,2.981727,-2.669775,-1.325250,1.161118,-1.911766,-1.678891,2.981402,0.262583,-0.064241,-0.016357,0.146695,-0.003614,0.001606,-0.2870,-4.1106,-2.9391,-0.2021,-0.2875,0.0259,0.0152,0.0157,2.28356,-2.96788,2.42658,-0.26101,0.06212,0.04763,0.501440,0.394211,0.601096,0.448362,0.856643,0.171074,0.189385
21.9562,1783066425.6683,-2.658812,-1.337758,1.159300,-1.897207,-1.679320,2.983170,0.04660,-0.22747,-0.00000,0.18271,-0.00000,0.04522,0.0141,-2.660859,-1.332672,1.160322,-1.901575,-1.679106,2.981803,-2.667394,-1.325956,1.160942,-1.910283,-1.678907,2.981419,0.229161,-0.099579,-0.022510,0.148937,-0.002828,0.003263,0.6779,-4.6300,-3.0247,-0.1483,-0.2716,0.0522,0.0152,0.0157,3.24836,-2.20108,2.52512,-0.28971,0.08736,0.04579,0.500170,0.395232,0.601430,0.447371,0.857245,0.171060,0.189019
21.9661,1783066425.6783,-2.658796,-1.345427,1.160819,-1.892590,-1.679320,2.984704,0.00047,-0.23100,0.04574,0.13907,-0.00000,0.04620,0.0141,-2.660289,-1.335248,1.160322,-1.899522,-1.679124,2.982000,-2.665253,-1.326921,1.160783,-1.908679,-1.678967,2.981431,0.193082,-0.099205,-0.014292,0.161773,-0.005419,0.005348,-0.1563,-4.1987,-2.9078,-0.1802,-0.2816,0.0490,0.0152,0.0157,2.02220,-2.82143,3.55842,-0.27002,0.02594,0.03276,0.498890,0.396071,0.601901,0.446480,0.857775,0.171056,0.188724
21.9762,1783066425.6883,-2.658796,-1.345427,1.160819,-1.892590,-1.679320,2.984704,0.00047,-0.23100,0.04574,0.13907,-0.00000,0.04620,0.0141,-2.660008,-1.337047,1.160355,-1.898208,-1.679135,2.982158,-2.663469,-1.327952,1.160647,-1.907080,-1.678915,2.981507,0.165038,-0.111144,-0.014213,0.159475,-0.001643,0.007499,-0.2567,-4.2469,-2.8855,-0.1810,-0.2971,0.0570,0.0152,0.0157,4.37958,-1.88395,2.43010,-0.30241,0.14668,0.02571,0.497721,0.396727,0.602399,0.445757,0.858213,0.171075,0.188425
21.9861,1783066425.6983,-2.658796,-1.345427,1.160819,-1.892590,-1.679320,2.984704,0.00047,-0.23100,0.04574,0.13907,-0.00000,0.04620,0.0141,-2.659693,-1.339193,1.160398,-1.896701,-1.679151,2.982389,-2.661992,-1.329176,1.160543,-1.905401,-1.678983,2.981563,0.136679,-0.127315,-0.010481,0.161823,-0.004329,0.008539,-0.6274,-4.9091,-3.1411,-0.1824,-0.2770,0.0811,0.0152,0.0157,3.53520,-3.32620,2.98113,-0.25932,0.08661,0.00989,0.496600,0.397174,0.602991,0.445166,0.858567,0.171061,0.188223
21.9962,1783066425.7083,-2.654240,-1.350060,1.162353,-1.887988,-1.679320,2.984719,0.13756,-0.13987,0.04631,0.13895,0.00000,0.00046,0.0141,-2.659112,-1.340758,1.160472,-1.895483,-1.679160,2.982537,-2.660859,-1.330580,1.160405,-1.903864,-1.678994,2.981642,0.100608,-0.165594,-0.013486,0.157126,-0.002742,0.012619,-0.1721,-5.0324,-3.0649,-0.1496,-0.2725,0.1095,0.0152,0.0157,3.69512,-1.49735,3.02087,-0.30000,0.09473,-0.00871,0.495545,0.397419,0.603731,0.444715,0.858800,0.171173,0.188125
22.0062,1783066425.7183,-2.654240,-1.350060,1.162353,-1.887988,-1.679320,2.984719,0.13756,-0.13987,0.04631,0.13895,0.00000,0.00046,0.0141,-2.657889,-1.343195,1.160634,-1.893482,-1.679173,2.982749,-2.660030,-1.332213,1.160407,-1.902177,-1.679042,2.981750,0.071905,-0.156374,-0.001695,0.165350,-0.003039,0.014433,-0.4217,-4.4947,-2.6852,-0.1509,-0.2678,0.1035,0.0152,0.0157,2.21854,-2.23804,3.52803,-0.28080,0.06903,-0.03966,0.494522,0.397460,0.604520,0.444412,0.858963,0.171225,0.188049
22.0162,1783066425.7283,-2.654240,-1.350060,1.162353,-1.887988,-1.679320,2.984719,0.13756,-0.13987,0.04631,0.13895,0.00000,0.00046,0.0141,-2.657258,-1.344459,1.160729,-1.892460,-1.679181,2.982882,-2.659418,-1.333858,1.160360,-1.900534,-1.679059,2.981803,0.059835,-0.180588,-0.001851,0.159516,-0.001265,0.015843,0.4478,-4.9154,-2.5961,-0.1761,-0.2280,0.1006,0.0152,0.0157,2.77754,-2.00334,2.93505,-0.29021,0.07083,-0.06240,0.493577,0.397392,0.605346,0.444173,0.859079,0.171302,0.188013
22.0262,1783066425.7383,-2.646601,-1.353144,1.163887,-1.887942,-1.679320,2.984719,0.22896,-0.09243,0.04598,0.00138,0.00000,0.00000,0.0141,-2.655835,-1.346223,1.160894,-1.891284,-1.679193,2.983069,-2.658906,-1.335801,1.160400,-1.898954,-1.679100,2.981875,0.048227,-0.185618,0.003204,0.157282,-0.003045,0.019013,0.3778,-4.0427,-1.9953,-0.1383,-0.2083,0.1040,0.0152,0.0157,0.38515,-1.93882,3.11768,-0.29675,-0.01135,-0.08771,0.492561,0.397213,0.606319,0.443979,0.859134,0.171472,0.188068
22.0362,1783066425.7484,-2.646601,-1.353144,1.163887,-1.887942,-1.679320,2.984719,0.22896,-0.09243,0.04598,0.00138,0.00000,0.00000,0.0141,-2.654232,-1.347494,1.161042,-1.890682,-1.679200,2.983184,-2.658445,-1.337702,1.160408,-1.897478,-1.679135,2.982051,0.050718,-0.196318,0.004799,0.152087,-0.000799,0.020125,0.7321,-4.6192,-1.8885,-0.0751,-0.1874,0.1453,0.0152,0.0157,0.41115,-0.20971,1.65798,-0.33924,-0.00526,-0.12599,0.491582,0.397017,0.607294,0.443847,0.859142,0.171687,0.188143
22.0462,1783066425.7584,-2.646601,-1.353144,1.163887,-1.887942,-1.679320,2.984719,0.22896,-0.09243,0.04598,0.00138,0.00000,0.00000,0.0141,-2.652317,-1.348967,1.161263,-1.889992,-1.679210,2.983344,-2.657919,-1.339666,1.160535,-1.895882,-1.679159,2.982222,0.054579,-0.188164,0.013621,0.156249,-0.000567,0.020639,0.7012,-3.8347,-1.6516,-0.1333,-0.1894,0.1557,0.0152,0.0157,0.57879,-2.52666,2.33644,-0.25810,-0.00770,-0.16636,0.490550,0.396838,0.608230,0.443690,0.859189,0.171841,0.188161
22.0562,1783066425.7683,-2.646601,-1.353144,1.163887,-1.887942,-1.679320,2.984719,0.22896,-0.09243,0.04598,0.00138,0.00000,0.00000,0.0141,-2.651316,-1.349720,1.161410,-1.889640,-1.679216,2.983442,-2.657391,-1.341586,1.160608,-1.894470,-1.679183,2.982407,0.071288,-0.194079,0.013694,0.136453,-0.001008,0.021113,1.5873,-3.8594,-1.5186,-0.1349,-0.1434,0.1505,0.0152,0.0157,-0.88262,-1.79906,1.60790,-0.28147,-0.05749,-0.17328,0.489538,0.396670,0.609188,0.443532,0.859209,0.172073,0.188230
22.0662,1783066425.7783,-2.637413,-1.353174,1.163902,-1.884904,-1.679320,2.984719,0.27601,-0.00093,0.00046,0.09125,0.00000,0.00000,0.0141,-2.648473,-1.350592,1.161627,-1.888721,-1.679224,2.983577,-2.656595,-1.343391,1.160813,-1.893175,-1.679196,2.982615,0.079587,-0.177304,0.017141,0.127019,-0.000599,0.020375,0.9493,-2.9173,-1.2915,-0.1232,-0.1397,0.1512,0.0152,0.0157,-1.73217,-2.31975,1.95698,-0.27438,-0.10566,-0.16765,0.488471,0.396661,0.610021,0.443272,0.859300,0.172283,0.188233
22.0762,1783066425.7883,-2.637413,-1.353174,1.163902,-1.884904,-1.679320,2.984719,0.27601,-0.00093,0.00046,0.09125,0.00000,0.00000,0.0141,-2.646444,-1.351038,1.161767,-1.888088,-1.679229,2.983659,-2.655685,-1.345064,1.161003,-1.892030,-1.679191,2.982811,0.101178,-0.164287,0.018565,0.108625,-0.000353,0.019980,1.3775,-3.8346,-1.5201,-0.1431,-0.1477,0.1540,0.0152,0.0157,-0.82282,-2.35118,1.37306,-0.28178,-0.03556,-0.16424,0.487414,0.396737,0.610799,0.442954,0.859417,0.172523,0.188230
22.0862,1783066425.7983,-2.637413,-1.353174,1.163902,-1.884904,-1.679320,2.984719,0.27601,-0.00093,0.00046,0.09125,0.00000,0.00000,0.0141,-2.644046,-1.351555,1.161968,-1.887341,-1.679236,2.983771,-2.654609,-1.346637,1.161161,-1.891007,-1.679196,2.982996,0.124838,-0.145489,0.021066,0.101386,-0.000631,0.018369,1.6246,-3.3099,-1.4991,-0.1569,-0.1053,0.1580,0.0152,0.0157,-1.22453,-3.02431,1.68802,-0.25320,-0.07726,-0.16574,0.486335,0.396914,0.611548,0.442560,0.859565,0.172795,0.188232
22.0963,1783066425.8084,-2.631247,-1.356212,1.165421,-1.881836,-1.679320,2.984719,0.18396,-0.09062,0.04531,0.09152,0.00000,0.00000,0.0141,-2.642188,-1.352082,1.162146,-1.886693,-1.679241,2.983839,-2.653276,-1.347961,1.161325,-1.890139,-1.679251,2.983159,0.148158,-0.129958,0.018822,0.083980,-0.000481,0.018245,1.8284,-3.2792,-1.3842,-0.1228,-0.0925,0.1572,0.0152,0.0157,-2.78275,-1.85398,1.36551,-0.27569,-0.14715,-0.17037,0.485259,0.397264,0.612160,0.442054,0.859783,0.173035,0.188205
22.1061,1783066425.8183,-2.631247,-1.356212,1.165421,-1.881836,-1.679320,2.984719,0.18396,-0.09062,0.04531,0.09152,0.00000,0.00000,0.0141,-2.639195,-1.353049,1.162480,-1.885576,-1.679247,2.983932,-2.651649,-1.349162,1.161502,-1.889302,-1.679279,2.983305,0.157166,-0.110602,0.019460,0.077604,-0.000366,0.016302,1.2695,-2.7557,-1.3944,-0.1461,-0.1323,0.1441,0.0152,0.0157,-3.24456,-3.04931,1.97187,-0.24519,-0.15149,-0.16698,0.484114,0.397783,0.612694,0.441414,0.860084,0.173269,0.188114
22.1162,1783066425.8283,-2.631247,-1.356212,1.165421,-1.881836,-1.679320,2.984719,0.18396,-0.09062,0.04531,0.09152,0.00000,0.00000,0.0141,-2.637657,-1.353556,1.162692,-1.884984,-1.679251,2.983988,-2.649975,-1.350143,1.161716,-1.888618,-1.679263,2.983469,0.192376,-0.098794,0.017225,0.069162,-0.000370,0.015141,2.4290,-3.5212,-1.3820,-0.1564,-0.0849,0.1553,0.0152,0.0157,-1.30942,-2.89175,1.29400,-0.27600,-0.05463,-0.15937,0.483041,0.398377,0.613091,0.440760,0.860408,0.173478,0.187972
22.1263,1783066425.8384,-2.625110,-1.362317,1.165436,-1.878768,-1.679320,2.986238,0.18422,-0.18328,0.00046,0.09211,0.00000,0.04559,0.0141,-2.635262,-1.354667,1.162991,-1.884026,-1.679256,2.984120,-2.647971,-1.351058,1.161849,-1.887922,-1.679324,2.983600,0.198027,-0.086056,0.017660,0.071299,-0.001948,0.012886,1.6685,-3.0837,-1.3337,-0.1664,-0.0987,0.1461,0.0152,0.0157,-4.62612,-3.16140,1.82439,-0.25431,-0.21850,-0.17855,0.481862,0.399131,0.613491,0.439959,0.860804,0.173696,0.187835
22.1362,1783066425.8483,-2.625110,-1.362317,1.165436,-1.878768,-1.679320,2.986238,0.18422,-0.18328,0.00046,0.09211,0.00000,0.04559,0.0141,-2.633269,-1.355894,1.163177,-1.883204,-1.679260,2.984274,-2.645861,-1.351852,1.162059,-1.887235,-1.679294,2.983721,0.216634,-0.077638,0.017984,0.066221,-0.000734,0.011453,1.5594,-3.1685,-1.3729,-0.1302,-0.1216,0.1529,0.0152,0.0157,-1.08622,-2.35510,1.49093,-0.26721,-0.06204,-0.16406,0.480687,0.399970,0.613775,0.439103,0.861257,0.173872,0.187601
22.1462,1783066425.8583,-2.625110,-1.362317,1.165436,-1.878768,-1.679320,2.986238,0.18422,-0.18328,0.00046,0.09211,0.00000,0.04559,0.0141,-2.630980,-1.357386,1.163434,-1.882212,-1.679265,2.984487,-2.643709,-1.352595,1.162236,-1.886590,-1.679291,2.983810,0.217787,-0.069869,0.018738,0.069267,-0.000508,0.009840,1.3230,-3.4895,-1.5018,-0.1949,-0.1550,0.1624,0.0152,0.0157,-1.65173,-2.93955,1.79891,-0.25290,-0.11157,-0.16449,0.479514,0.400834,0.614051,0.438217,0.861719,0.174051,0.187384
22.1563,1783066425.8684,-2.625110,-1.362317,1.165436,-1.878768,-1.679320,2.986238,0.18422,-0.18328,0.00046,0.09211,0.00000,0.04559,0.0141,-2.629831,-1.358181,1.163591,-1.881683,-1.679267,2.984617,-2.641482,-1.353262,1.162421,-1.885917,-1.679231,2.983913,0.239258,-0.088909,0.013992,0.065790,-0.000125,0.011913,2.0262,-4.0011,-1.4821,-0.1216,-0.1182,0.1643,0.0152,0.0157,0.13964,-2.32478,2.03629,-0.28371,-0.01077,-0.15930,0.478337,0.401753,0.614272,0.437302,0.862212,0.174210,0.187105
22.1662,1783066425.8783,-2.620493,-1.369971,1.166955,-1.875701,-1.679320,2.986253,0.13872,-0.22997,0.04563,0.09218,0.00000,0.00046,0.0141,-2.627618,-1.360412,1.163930,-1.880573,-1.679272,2.984798,-2.639156,-1.354032,1.162619,-1.885128,-1.679252,2.984033,0.225465,-0.077520,0.020799,0.075682,-0.000231,0.012555,1.1906,-3.9004,-1.4837,-0.1674,-0.1498,0.1503,0.0152,0.0157,-2.34968,-2.92934,3.36470,-0.25525,-0.15847,-0.16871,0.477077,0.402683,0.614533,0.436359,0.862719,0.174346,0.186841
22.1763,1783066425.8884,-2.620493,-1.369971,1.166955,-1.875701,-1.679320,2.986253,0.13872,-0.22997,0.04563,0.09218,0.00000,0.00046,0.0141,-2.626226,-1.362022,1.164179,-1.879828,-1.679274,2.984908,-2.636952,-1.354786,1.162847,-1.884336,-1.679187,2.984106,0.222824,-0.083663,0.021299,0.075532,-0.000204,0.012210,0.8918,-4.1413,-1.6359,-0.1766,-0.1951,0.1739,0.0152,0.0157,1.92650,-2.03193,3.20205,-0.28904,0.03430,-0.16248,0.475868,0.403563,0.614769,0.435442,0.863221,0.174471,0.186545
22.1862,1783066425.8984,-2.620493,-1.369971,1.166955,-1.875701,-1.679320,2.986253,0.13872,-0.22997,0.04563,0.09218,0.00000,0.00046,0.0141,-2.624645,-1.363968,1.164521,-1.878925,-1.679278,2.985058,-2.634821,-1.355688,1.163090,-1.883508,-1.679251,2.984274,0.209779,-0.095708,0.021154,0.076552,-0.000491,0.012839,1.1083,-4.8207,-1.8157,-0.2331,-0.1951,0.1632,0.0152,0.0157,-0.29362,-3.31806,3.67209,-0.23818,-0.04918,-0.15957,0.474634,0.404361,0.615082,0.434607,0.863664,0.174599,0.186324
22.1963,1783066425.9084,-2.615891,-1.374604,1.168489,-1.875670,-1.679320,2.986253,0.13810,-0.13901,0.04603,0.00092,0.00000,0.00000,0.0141,-2.623384,-1.365423,1.164796,-1.878439,-1.679280,2.985148,-2.632724,-1.356777,1.163298,-1.882801,-1.679251,2.984390,0.211907,-0.133089,0.018405,0.073355,-0.001145,0.013416,1.6961,-4.8948,-1.6028,-0.1605,-0.1609,0.1530,0.0152,0.0157,0.00191,-1.81313,3.61934,-0.28107,-0.04062,-0.16354,0.473338,0.405105,0.615543,0.433746,0.864072,0.174874,0.186178
22.2064,1783066425.9185,-2.615891,-1.374604,1.168489,-1.875670,-1.679320,2.986253,0.13810,-0.13901,0.04603,0.00092,0.00000,0.00000,0.0141,-2.621333,-1.367733,1.165273,-1.877849,-1.679283,2.985271,-2.630669,-1.358098,1.163510,-1.881973,-1.679235,2.984522,0.192932,-0.129470,0.026385,0.087291,-0.000679,0.013800,0.6536,-4.1158,-1.4625,-0.1748,-0.1848,0.1734,0.0152,0.0157,-0.28511,-2.11388,4.01656,-0.28241,-0.05299,-0.16000,0.471961,0.405773,0.616128,0.432906,0.864455,0.175194,0.186057
22.2163,1783066425.9284,-2.615891,-1.374604,1.168489,-1.875670,-1.679320,2.986253,0.13810,-0.13901,0.04603,0.00092,0.00000,0.00000,0.0141,-2.620296,-1.368948,1.165563,-1.877533,-1.679285,2.985345,-2.628798,-1.359451,1.163805,-1.881086,-1.679227,2.984678,0.192095,-0.150768,0.024158,0.081144,-0.000391,0.014417,0.9433,-4.7404,-1.5293,-0.1840,-0.1852,0.1555,0.0152,0.0157,2.07550,-1.88242,3.08665,-0.27788,0.02298,-0.15597,0.470646,0.406343,0.616679,0.432159,0.864805,0.175453,0.185923
22.2263,1783066425.9384,-2.609770,-1.377687,1.170023,-1.874151,-1.677801,2.986253,0.18290,-0.09215,0.04584,0.04539,0.04538,0.00000,0.0141,-2.618501,-1.370665,1.166029,-1.877040,-1.679249,2.985446,-2.626921,-1.361058,1.164089,-1.880273,-1.679267,2.984837,0.175002,-0.153965,0.028406,0.081840,-0.000421,0.013721,0.6916,-4.2616,-1.4110,-0.1981,-0.2015,0.1861,0.0152,0.0157,-0.28713,-2.75332,3.92047,-0.25312,-0.06016,-0.15928,0.469232,0.406851,0.617401,0.431404,0.865109,0.175835,0.185899
22.2361,1783066425.9482,-2.609770,-1.377687,1.170023,-1.874151,-1.677801,2.986253,0.18290,-0.09215,0.04584,0.04539,0.04538,0.00000,0.0141,-2.616841,-1.371911,1.166405,-1.876636,-1.679177,2.985506,-2.625187,-1.362699,1.164337,-1.879573,-1.679235,2.984986,0.170865,-0.172427,0.029510,0.069856,-0.000491,0.013672,1.1633,-4.5959,-1.4918,-0.1458,-0.1958,0.1654,0.0152,0.0157,0.43432,-1.00915,2.65514,-0.30517,-0.01665,-0.16126,0.467861,0.407289,0.618175,0.430695,0.865367,0.176296,0.185908
22.2462,1783066425.9583,-2.609770,-1.377687,1.170023,-1.874151,-1.677801,2.986253,0.18290,-0.09215,0.04584,0.04539,0.04538,0.00000,0.0141,-2.614923,-1.373373,1.166915,-1.876140,-1.679076,2.985587,-2.623483,-1.364456,1.164646,-1.878810,-1.679223,2.985087,0.161064,-0.165815,0.035058,0.070960,-0.000366,0.011792,0.6315,-3.9910,-1.3083,-0.2003,-0.1734,0.1651,0.0152,0.0157,0.99611,-2.80679,2.99805,-0.25935,-0.01880,-0.15154,0.466456,0.407680,0.618979,0.429980,0.865627,0.176742,0.185930
22.2562,1783066425.9683,-2.609770,-1.377687,1.170023,-1.874151,-1.677801,2.986253,0.18290,-0.09215,0.04584,0.04539,0.04538,0.00000,0.0141,-2.613951,-1.374128,1.167218,-1.875871,-1.679011,2.985636,-2.621889,-1.366184,1.165004,-1.878202,-1.679211,2.985198,0.163263,-0.173134,0.033206,0.056702,-0.000257,0.011615,1.0713,-3.9242,-1.2382,-0.1453,-0.1123,0.1625,0.0152,0.0157,1.19907,-2.06892,1.80790,-0.28845,0.00463,-0.15517,0.465113,0.408027,0.619759,0.429315,0.865851,0.177209,0.185980
22.2661,1783066425.9783,-2.600597,-1.379237,1.170038,-1.874136,-1.679305,2.986253,0.27641,-0.04669,0.00046,0.00046,-0.04530,0.00000,0.0141,-2.611071,-1.375276,1.167623,-1.875539,-1.678996,2.985702,-2.620235,-1.367898,1.165318,-1.877669,-1.679248,2.985315,0.156092,-0.162741,0.037172,0.057057,-0.000212,0.010781,0.4815,-3.1828,-0.9859,-0.1197,-0.0771,0.1369,0.0152,0.0157,-0.50236,-2.07563,1.99528,-0.27355,-0.06715,-0.15802,0.463753,0.408397,0.620563,0.428627,0.866069,0.177712,0.186071
22.2762,1783066425.9883,-2.600597,-1.379237,1.170038,-1.874136,-1.679305,2.986253,0.27641,-0.04669,0.00046,0.00046,-0.04530,0.00000,0.0141,-2.609039,-1.375952,1.167861,-1.875357,-1.679012,2.985742,-2.618686,-1.369534,1.165744,-1.877145,-1.679203,2.985430,0.154972,-0.153415,0.039903,0.051131,0.000969,0.009066,1.1077,-3.7253,-1.0820,-0.1602,0.0110,0.1518,0.0152,0.0157,1.96986,-1.48172,1.02043,-0.29536,0.01958,-0.15311,0.462467,0.408742,0.621261,0.427981,0.866293,0.178154,0.186090
22.2862,1783066425.9983,-2.600597,-1.379237,1.170038,-1.874136,-1.679305,2.986253,0.27641,-0.04669,0.00046,0.00046,-0.04530,0.00000,0.0141,-2.606692,-1.376742,1.168174,-1.875133,-1.679034,2.985796,-2.617143,-1.371054,1.166132,-1.876629,-1.679208,2.985495,0.164726,-0.148842,0.041496,0.047823,0.001633,0.007446,1.1869,-3.3542,-1.1129,-0.1813,0.0557,0.1605,0.0152,0.0157,0.87641,-2.91235,1.30699,-0.25933,-0.04598,-0.15386,0.461231,0.409102,0.621908,0.427323,0.866531,0.178549,0.186114
22.2963,1783066426.0084,-2.591394,-1.380771,1.171557,-1.874136,-1.677801,2.987772,0.27575,-0.04596,0.04550,0.00000,0.04505,0.04550,0.0141,-2.604533,-1.377284,1.168435,-1.875010,-1.679009,2.985883,-2.615470,-1.372467,1.166469,-1.876199,-1.679156,2.985555,0.175864,-0.137046,0.038798,0.036643,0.002954,0.005542,1.2919,-3.1411,-1.0828,-0.1300,0.0849,0.1486,0.0152,0.0157,0.39882,-1.91901,0.89759,-0.27143,-0.04284,-0.16017,0.459981,0.409550,0.622527,0.426600,0.866798,0.178984,0.186112
22.3062,1783066426.0183,-2.591394,-1.380771,1.171557,-1.874136,-1.677801,2.987772,0.27575,-0.04596,0.04550,0.00000,0.04505,0.04550,0.0141,-2.600754,-1.378096,1.168889,-1.874858,-1.678915,2.986084,-2.613705,-1.373733,1.166884,-1.875881,-1.679155,2.985626,0.176597,-0.117910,0.039280,0.034215,0.002182,0.004946,0.6970,-2.7906,-1.0725,-0.1461,0.0347,0.1628,0.0152,0.0157,-0.78180,-2.89464,1.56730,-0.24399,-0.05679,-0.14989,0.458759,0.410070,0.623032,0.425850,0.867092,0.179369,0.186090
22.3163,1783066426.0284,-2.591394,-1.380771,1.171557,-1.874136,-1.677801,2.987772,0.27575,-0.04596,0.04550,0.00000,0.04505,0.04550,0.0141,-2.598837,-1.378522,1.169156,-1.874773,-1.678856,2.986208,-2.611928,-1.374832,1.167256,-1.875538,-1.679119,2.985655,0.211895,-0.110046,0.037126,0.028297,0.008481,0.006050,1.9137,-3.3848,-1.1878,-0.1712,0.0672,0.1774,0.0152,0.0157,0.54632,-2.35835,0.91412,-0.26711,-0.00869,-0.15618,0.457595,0.410633,0.623454,0.425077,0.867419,0.179701,0.186017
22.3261,1783066426.0382,-2.582190,-1.382305,1.171572,-1.874136,-1.677786,2.987787,0.27491,-0.04582,0.00045,0.00000,0.00045,0.00045,0.0141,-2.595653,-1.379150,1.169508,-1.874668,-1.678770,2.986378,-2.609842,-1.375844,1.167631,-1.875298,-1.679151,2.985704,0.216230,-0.094074,0.037715,0.024726,0.001619,0.007257,1.3156,-2.9626,-1.1513,-0.1604,0.1004,0.1729,0.0152,0.0157,-1.95222,-3.07377,1.44760,-0.24816,-0.14275,-0.17218,0.456344,0.411350,0.623836,0.424185,0.867798,0.180050,0.185944
22.3362,1783066426.0483,-2.582190,-1.382305,1.171572,-1.874136,-1.677786,2.987787,0.27491,-0.04582,0.00045,0.00000,0.00045,0.00045,0.0141,-2.592813,-1.379634,1.169715,-1.874609,-1.678715,2.986483,-2.607736,-1.376714,1.168007,-1.875070,-1.679095,2.985839,0.230423,-0.084910,0.035337,0.018646,0.005520,0.010555,1.4364,-3.0604,-1.1707,-0.1781,0.0616,0.1762,0.0152,0.0157,-0.79348,-2.60588,1.54702,-0.26007,-0.04528,-0.15244,0.455135,0.412114,0.624134,0.423316,0.868186,0.180381,0.185791
