t_rel_s,x,y,z,qx,qy,qz,qw
35.0290,-0.276255,0.614945,0.463013,-0.148379,0.951649,0.262028,0.060743
35.0393,-0.276194,0.615028,0.462226,-0.149530,0.951680,0.261185,0.061055
35.0494,-0.276101,0.615070,0.461475,-0.150484,0.951739,0.260358,0.061337
35.0591,-0.276007,0.615088,0.460771,-0.151272,0.951807,0.259596,0.061560
35.0692,-0.275881,0.615080,0.460087,-0.151862,0.951912,0.258820,0.061761
35.0790,-0.275752,0.615070,0.459404,-0.152359,0.952025,0.258072,0.061921
35.0892,-0.275625,0.615020,0.458827,-0.152697,0.952143,0.257401,0.062061
35.0991,-0.275484,0.614959,0.458213,-0.152892,0.952298,0.256690,0.062152
35.1094,-0.275364,0.614886,0.457614,-0.153004,0.952462,0.255999,0.062214
35.1191,-0.275241,0.614810,0.457055,-0.153054,0.952624,0.255354,0.062262
35.1293,-0.275097,0.614741,0.456494,-0.153035,0.952799,0.254696,0.062330
35.1389,-0.274979,0.614676,0.455941,-0.153020,0.952967,0.254061,0.062379
35.1494,-0.274878,0.614615,0.455417,-0.153038,0.953130,0.253434,0.062397
35.1590,-0.274776,0.614543,0.454859,-0.153053,0.953298,0.252782,0.062449
35.1693,-0.274678,0.614481,0.454348,-0.153079,0.953449,0.252177,0.062512
35.1791,-0.274603,0.614445,0.453822,-0.153095,0.953594,0.251610,0.062553
35.1890,-0.274525,0.614446,0.453209,-0.153160,0.953752,0.250959,0.062596
35.1992,-0.274446,0.614457,0.452513,-0.153187,0.953927,0.250263,0.062658
35.2094,-0.274384,0.614476,0.451770,-0.153245,0.954108,0.249520,0.062725
35.2192,-0.274328,0.614557,0.450883,-0.153319,0.954305,0.248706,0.062782
35.2290,-0.274262,0.614657,0.449943,-0.153381,0.954512,0.247846,0.062880
35.2392,-0.274217,0.614815,0.448891,-0.153461,0.954731,0.246933,0.062954
35.2492,-0.274176,0.615006,0.447757,-0.153547,0.954964,0.245951,0.063056
35.2591,-0.274170,0.615242,0.446543,-0.153642,0.955203,0.244936,0.063145
35.2689,-0.274206,0.615495,0.445301,-0.153767,0.955440,0.243907,0.063240
35.2792,-0.274269,0.615757,0.444008,-0.153918,0.955680,0.242849,0.063320
35.2889,-0.274327,0.616035,0.442742,-0.154057,0.955916,0.241801,0.063427
35.2991,-0.274415,0.616312,0.441461,-0.154208,0.956157,0.240726,0.063517
35.3093,-0.274501,0.616569,0.440268,-0.154356,0.956389,0.239697,0.063564
35.3192,-0.274591,0.616817,0.439099,-0.154523,0.956615,0.238664,0.063646
35.3291,-0.274681,0.617018,0.438005,-0.154670,0.956837,0.237661,0.063694
35.3391,-0.274746,0.617211,0.437020,-0.154812,0.957041,0.236737,0.063735
35.3493,-0.274805,0.617356,0.436073,-0.154936,0.957251,0.235792,0.063782
35.3595,-0.274837,0.617488,0.435124,-0.155074,0.957458,0.234852,0.063797
35.3695,-0.274884,0.617549,0.434249,-0.155224,0.957655,0.233946,0.063805
35.3789,-0.274913,0.617589,0.433401,-0.155348,0.957850,0.233068,0.063799
35.3889,-0.274946,0.617574,0.432521,-0.155502,0.958044,0.232160,0.063809
35.3991,-0.274929,0.617499,0.431610,-0.155638,0.958256,0.231198,0.063790
35.4089,-0.274934,0.617391,0.430682,-0.155803,0.958463,0.230241,0.063747
35.4189,-0.274922,0.617245,0.429720,-0.155947,0.958676,0.229266,0.063709
35.4293,-0.274897,0.617045,0.428707,-0.156083,0.958898,0.228249,0.063671
35.4391,-0.274893,0.616820,0.427656,-0.156279,0.959123,0.227189,0.063598
35.4492,-0.274859,0.616576,0.426525,-0.156430,0.959366,0.226067,0.063570
35.4591,-0.274818,0.616253,0.425280,-0.156617,0.959622,0.224853,0.063550
35.4690,-0.274773,0.615906,0.423899,-0.156818,0.959906,0.223495,0.063545
35.4791,-0.274724,0.615508,0.422438,-0.157036,0.960195,0.222095,0.063555
35.4893,-0.274684,0.615067,0.420874,-0.157268,0.960505,0.220584,0.063551
35.4990,-0.274613,0.614615,0.419182,-0.157514,0.960825,0.218988,0.063629
35.5091,-0.274531,0.614150,0.417448,-0.157727,0.961166,0.217323,0.063665
35.5195,-0.274445,0.613649,0.415634,-0.157965,0.961511,0.215600,0.063718
35.5292,-0.274334,0.613135,0.413795,-0.158183,0.961867,0.213821,0.063803
35.5390,-0.274229,0.612646,0.412027,-0.158408,0.962193,0.212149,0.063912
35.5495,-0.274094,0.612160,0.410271,-0.158583,0.962528,0.210459,0.064012
35.5591,-0.273977,0.611649,0.408505,-0.158784,0.962850,0.208788,0.064142
35.5692,-0.273845,0.611144,0.406761,-0.158998,0.963177,0.207081,0.064241
35.5791,-0.273734,0.610676,0.405150,-0.159171,0.963470,0.205549,0.064347
35.5893,-0.273603,0.610201,0.403530,-0.159337,0.963762,0.204015,0.064442
35.5992,-0.273508,0.609653,0.401785,-0.159551,0.964073,0.202328,0.064571
35.6094,-0.273362,0.609135,0.400012,-0.159762,0.964387,0.200623,0.064685
35.6193,-0.273224,0.608620,0.398361,-0.159926,0.964677,0.199061,0.064782
35.6295,-0.273098,0.608140,0.396761,-0.160106,0.964957,0.197509,0.064913
35.6392,-0.273012,0.607711,0.395324,-0.160266,0.965196,0.196179,0.065005
35.6491,-0.272902,0.607309,0.394051,-0.160415,0.965414,0.194955,0.065074
35.6592,-0.272803,0.606914,0.392867,-0.160516,0.965610,0.193870,0.065160
35.6693,-0.272712,0.606535,0.391727,-0.160654,0.965796,0.192805,0.065221
35.6794,-0.272648,0.606162,0.390601,-0.160797,0.965976,0.191758,0.065300
35.6892,-0.272531,0.605768,0.389426,-0.160910,0.966169,0.190660,0.065380
35.6993,-0.272416,0.605322,0.388130,-0.161023,0.966375,0.189475,0.065497
35.7094,-0.272292,0.604853,0.386667,-0.161181,0.966607,0.188121,0.065595
35.7192,-0.272159,0.604322,0.385091,-0.161339,0.966849,0.186693,0.065718
35.7293,-0.272004,0.603774,0.383421,-0.161490,0.967107,0.185161,0.065878
35.7391,-0.271859,0.603209,0.381745,-0.161660,0.967354,0.183671,0.066011
35.7495,-0.271665,0.602678,0.380105,-0.161769,0.967600,0.182220,0.066161
35.7591,-0.271465,0.602120,0.378455,-0.161892,0.967839,0.180777,0.066319
35.7694,-0.271273,0.601551,0.376803,-0.162008,0.968085,0.179302,0.066447
35.7794,-0.271087,0.601039,0.375257,-0.162130,0.968307,0.177950,0.066553
35.7891,-0.270902,0.600537,0.373780,-0.162224,0.968526,0.176630,0.066657
35.7990,-0.270691,0.600057,0.372367,-0.162280,0.968733,0.175391,0.066779
35.8096,-0.270475,0.599611,0.371024,-0.162342,0.968933,0.174181,0.066889
35.8192,-0.270247,0.599179,0.369729,-0.162397,0.969121,0.173039,0.066999
35.8292,-0.269999,0.598757,0.368437,-0.162409,0.969320,0.171874,0.067093
35.8392,-0.269736,0.598334,0.367141,-0.162420,0.969517,0.170712,0.067192
35.8491,-0.269428,0.597929,0.365849,-0.162398,0.969720,0.169526,0.067313
35.8593,-0.269029,0.597561,0.364578,-0.162293,0.969933,0.168358,0.067435
35.8692,-0.268615,0.597221,0.363316,-0.162191,0.970147,0.167174,0.067547
35.8792,-0.268128,0.596953,0.362137,-0.161990,0.970358,0.166095,0.067652
35.8890,-0.267602,0.596697,0.360998,-0.161771,0.970571,0.165007,0.067787
35.8991,-0.267013,0.596489,0.359923,-0.161487,0.970777,0.164017,0.067921
35.9094,-0.266387,0.596336,0.358936,-0.161174,0.970974,0.163089,0.068072
35.9192,-0.265714,0.596224,0.358016,-0.160818,0.971166,0.162242,0.068198
35.9293,-0.265075,0.596120,0.357125,-0.160499,0.971347,0.161407,0.068352
35.9394,-0.264416,0.596040,0.356277,-0.160134,0.971530,0.160621,0.068467
35.9493,-0.263783,0.595973,0.355502,-0.159794,0.971698,0.159883,0.068599
35.9591,-0.263183,0.595898,0.354734,-0.159486,0.971857,0.159174,0.068710
35.9694,-0.262645,0.595822,0.354009,-0.159198,0.972009,0.158488,0.068822
35.9792,-0.262135,0.595744,0.353317,-0.158960,0.972147,0.157834,0.068925
35.9894,-0.261677,0.595633,0.352668,-0.158721,0.972280,0.157207,0.069024
35.9992,-0.261261,0.595513,0.352005,-0.158519,0.972411,0.156569,0.069097
36.0091,-0.260888,0.595365,0.351312,-0.158356,0.972540,0.155888,0.069197
36.0193,-0.260532,0.595206,0.350621,-0.158226,0.972664,0.155217,0.069268
36.0291,-0.260236,0.595005,0.349898,-0.158143,0.972788,0.154490,0.069340
36.0393,-0.259930,0.594805,0.349188,-0.158047,0.972911,0.153780,0.069401
36.0493,-0.259643,0.594601,0.348481,-0.157986,0.973028,0.153064,0.069492
36.0594,-0.259382,0.594398,0.347780,-0.157912,0.973142,0.152379,0.069558
36.0693,-0.259086,0.594200,0.347114,-0.157837,0.973258,0.151683,0.069634
36.0792,-0.258797,0.594045,0.346469,-0.157778,0.973358,0.151056,0.069724
36.0891,-0.258488,0.593889,0.345889,-0.157695,0.973461,0.150444,0.069798
36.0991,-0.258149,0.593780,0.345311,-0.157597,0.973561,0.149862,0.069880
36.1092,-0.257798,0.593676,0.344818,-0.157509,0.973650,0.149336,0.069963
36.1189,-0.257385,0.593613,0.344298,-0.157363,0.973750,0.148804,0.070042
36.1294,-0.256941,0.593561,0.343779,-0.157231,0.973848,0.148252,0.070136
36.1392,-0.256483,0.593523,0.343277,-0.157134,0.973939,0.147717,0.070228
36.1493,-0.255988,0.593499,0.342749,-0.157045,0.974033,0.147149,0.070311
36.1593,-0.255423,0.593475,0.342221,-0.156985,0.974122,0.146569,0.070428
36.1693,-0.254881,0.593430,0.341664,-0.157007,0.974203,0.145945,0.070549
36.1792,-0.254339,0.593409,0.341063,-0.157073,0.974284,0.145287,0.070639
36.1891,-0.253788,0.593368,0.340527,-0.157167,0.974345,0.144700,0.070792
36.1992,-0.253280,0.593320,0.339944,-0.157349,0.974399,0.144091,0.070897
36.2093,-0.252790,0.593270,0.339423,-0.157573,0.974432,0.143552,0.071033
36.2191,-0.252366,0.593199,0.338896,-0.157862,0.974455,0.143018,0.071150
36.2294,-0.251965,0.593122,0.338414,-0.158156,0.974474,0.142510,0.071253
36.2392,-0.251618,0.593035,0.337909,-0.158472,0.974489,0.142008,0.071355
36.2491,-0.251330,0.592921,0.337412,-0.158830,0.974493,0.141519,0.071474
36.2592,-0.251034,0.592837,0.336993,-0.159136,0.974493,0.141123,0.071571
36.2690,-0.250814,0.592725,0.336578,-0.159396,0.974502,0.140737,0.071635
36.2791,-0.250597,0.592637,0.336174,-0.159666,0.974509,0.140345,0.071709
36.2893,-0.250405,0.592540,0.335824,-0.159870,0.974519,0.140018,0.071762
36.2995,-0.250241,0.592441,0.335483,-0.160050,0.974528,0.139711,0.071829
36.3091,-0.250075,0.592362,0.335169,-0.160171,0.974548,0.139419,0.071857
36.3194,-0.249914,0.592259,0.334854,-0.160247,0.974576,0.139123,0.071889
36.3292,-0.249781,0.592149,0.334518,-0.160333,0.974606,0.138789,0.071931
36.3392,-0.249668,0.592056,0.334222,-0.160392,0.974636,0.138515,0.071927
36.3491,-0.249553,0.591941,0.333896,-0.160435,0.974670,0.138195,0.071973
36.3591,-0.249437,0.591830,0.333565,-0.160454,0.974711,0.137875,0.072001
36.3694,-0.249341,0.591711,0.333249,-0.160516,0.974743,0.137559,0.072023
36.3794,-0.249196,0.591622,0.332932,-0.160518,0.974787,0.137244,0.072037
36.3892,-0.249079,0.591505,0.332611,-0.160577,0.974820,0.136911,0.072081
36.3991,-0.248947,0.591397,0.332284,-0.160636,0.974855,0.136579,0.072113
36.4093,-0.248834,0.591282,0.331961,-0.160716,0.974888,0.136231,0.072146
36.4193,-0.248705,0.591180,0.331669,-0.160765,0.974917,0.135945,0.072178
36.4294,-0.248586,0.591071,0.331354,-0.160871,0.974942,0.135616,0.072232
36.4391,-0.248490,0.590938,0.331044,-0.160959,0.974968,0.135304,0.072262
36.4495,-0.248372,0.590832,0.330723,-0.161041,0.974996,0.134966,0.072340
36.4591,-0.248265,0.590728,0.330413,-0.161107,0.975023,0.134660,0.072395
36.4692,-0.248165,0.590635,0.330129,-0.161167,0.975046,0.134395,0.072441
36.4797,-0.248049,0.590559,0.329886,-0.161209,0.975065,0.134177,0.072500
36.4891,-0.247919,0.590504,0.329671,-0.161216,0.975084,0.133992,0.072566
36.4988,-0.247770,0.590467,0.329503,-0.161179,0.975106,0.133840,0.072632
36.5090,-0.247620,0.590456,0.329372,-0.161145,0.975125,0.133721,0.072682
36.5191,-0.247458,0.590478,0.329267,-0.161083,0.975139,0.133648,0.072756
36.5294,-0.247274,0.590514,0.329204,-0.160988,0.975160,0.133589,0.072804
36.5393,-0.247117,0.590562,0.329171,-0.160928,0.975167,0.133587,0.072844
36.5495,-0.246920,0.590651,0.329154,-0.160820,0.975182,0.133567,0.072910
36.5593,-0.246684,0.590770,0.329199,-0.160691,0.975188,0.133655,0.072954
36.5692,-0.246462,0.590881,0.329249,-0.160566,0.975198,0.133703,0.073018
36.5793,-0.246245,0.590992,0.329312,-0.160439,0.975207,0.133756,0.073079
36.5892,-0.246011,0.591121,0.329364,-0.160294,0.975219,0.133813,0.073131
36.5992,-0.245797,0.591254,0.329439,-0.160187,0.975224,0.133890,0.073157
36.6094,-0.245582,0.591379,0.329529,-0.160045,0.975233,0.133968,0.073208
36.6193,-0.245387,0.591499,0.329601,-0.159920,0.975237,0.134057,0.073267
36.6292,-0.245213,0.591606,0.329637,-0.159822,0.975244,0.134095,0.073309
36.6394,-0.245055,0.591707,0.329725,-0.159704,0.975250,0.134180,0.073337
36.6496,-0.244935,0.591789,0.329793,-0.159613,0.975251,0.134262,0.073366
36.6590,-0.244817,0.591857,0.329846,-0.159542,0.975252,0.134324,0.073398
36.6691,-0.244711,0.591928,0.329917,-0.159439,0.975254,0.134424,0.073408
36.6792,-0.244643,0.591992,0.329951,-0.159410,0.975248,0.134497,0.073424
36.6892,-0.244556,0.592050,0.330011,-0.159326,0.975244,0.134609,0.073443
36.6990,-0.244508,0.592083,0.330048,-0.159296,0.975240,0.134670,0.073451
36.7093,-0.244464,0.592116,0.330098,-0.159259,0.975233,0.134757,0.073474
36.7191,-0.244449,0.592116,0.330148,-0.159247,0.975222,0.134838,0.073492
36.7292,-0.244433,0.592121,0.330215,-0.159231,0.975213,0.134925,0.073491
36.7391,-0.244438,0.592121,0.330262,-0.159226,0.975203,0.135004,0.073483
36.7492,-0.244434,0.592112,0.330340,-0.159199,0.975193,0.135108,0.073487
36.7594,-0.244431,0.592107,0.330396,-0.159181,0.975185,0.135184,0.073492
36.7694,-0.244405,0.592101,0.330438,-0.159127,0.975185,0.135239,0.073501
36.7790,-0.244422,0.592097,0.330519,-0.159108,0.975176,0.135340,0.073475
36.7892,-0.244406,0.592091,0.330550,-0.159060,0.975179,0.135374,0.073480
36.7992,-0.244401,0.592096,0.330617,-0.159025,0.975173,0.135460,0.073478
36.8091,-0.244388,0.592101,0.330643,-0.158970,0.975176,0.135495,0.073489
36.8191,-0.244389,0.592095,0.330713,-0.158938,0.975172,0.135575,0.073473
36.8290,-0.244385,0.592107,0.330751,-0.158907,0.975172,0.135611,0.073472
36.8393,-0.244386,0.592120,0.330804,-0.158877,0.975167,0.135681,0.073474
36.8492,-0.244384,0.592149,0.330881,-0.158849,0.975157,0.135777,0.073484
36.8594,-0.244372,0.592177,0.330971,-0.158823,0.975153,0.135847,0.073472
36.8695,-0.244382,0.592214,0.331040,-0.158803,0.975147,0.135922,0.073452
36.8790,-0.244367,0.592254,0.331126,-0.158793,0.975134,0.136022,0.073465
36.8892,-0.244356,0.592280,0.331186,-0.158770,0.975130,0.136068,0.073472
36.8992,-0.244337,0.592308,0.331261,-0.158747,0.975126,0.136131,0.073470
36.9095,-0.244339,0.592333,0.331334,-0.158745,0.975118,0.136195,0.073459
36.9191,-0.244325,0.592355,0.331377,-0.158728,0.975116,0.136222,0.073473
36.9293,-0.244295,0.592385,0.331425,-0.158731,0.975111,0.136245,0.073484
36.9392,-0.244295,0.592387,0.331478,-0.158741,0.975104,0.136293,0.073473
36.9494,-0.244290,0.592400,0.331542,-0.158749,0.975094,0.136349,0.073481
36.9592,-0.244248,0.592426,0.331564,-0.158741,0.975091,0.136362,0.073514
36.9694,-0.244246,0.592426,0.331601,-0.158769,0.975087,0.136372,0.073490
36.9791,-0.244232,0.592426,0.331644,-0.158758,0.975086,0.136385,0.073504
36.9892,-0.244196,0.592447,0.331644,-0.158746,0.975089,0.136375,0.073508
36.9993,-0.244167,0.592473,0.331714,-0.158738,0.975081,0.136433,0.073518
37.0092,-0.244120,0.592498,0.331767,-0.158715,0.975083,0.136440,0.073536
37.0193,-0.244094,0.592527,0.331850,-0.158701,0.975077,0.136499,0.073537
37.0292,-0.244021,0.592586,0.331915,-0.158649,0.975077,0.136549,0.073555
37.0389,-0.243955,0.592639,0.332027,-0.158601,0.975070,0.136639,0.073584
37.0494,-0.243854,0.592702,0.332095,-0.158505,0.975076,0.136678,0.073632
37.0594,-0.243694,0.592799,0.332193,-0.158378,0.975084,0.136742,0.073677
37.0693,-0.243513,0.592917,0.332270,-0.158224,0.975098,0.136805,0.073716
37.0796,-0.243300,0.593041,0.332351,-0.158060,0.975115,0.136859,0.073738
37.0895,-0.243044,0.593191,0.332429,-0.157853,0.975139,0.136915,0.073764
37.0994,-0.242763,0.593349,0.332527,-0.157627,0.975163,0.136985,0.073796
37.1093,-0.242443,0.593525,0.332650,-0.157361,0.975191,0.137072,0.073830
37.1194,-0.242082,0.593715,0.332705,-0.157050,0.975235,0.137097,0.073866
37.1293,-0.241690,0.593903,0.332853,-0.156704,0.975271,0.137209,0.073924
37.1391,-0.241304,0.594089,0.332926,-0.156384,0.975313,0.137253,0.073956
37.1493,-0.240907,0.594272,0.333073,-0.156040,0.975351,0.137356,0.074001
37.1589,-0.240521,0.594441,0.333185,-0.155719,0.975388,0.137428,0.074044
37.1695,-0.240152,0.594597,0.333312,-0.155391,0.975425,0.137510,0.074102
37.1792,-0.239842,0.594713,0.333453,-0.155156,0.975447,0.137597,0.074134
37.1894,-0.239542,0.594826,0.333579,-0.154894,0.975472,0.137684,0.074192
37.1991,-0.239282,0.594929,0.333711,-0.154681,0.975489,0.137775,0.074247
37.2094,-0.239026,0.595022,0.333880,-0.154457,0.975501,0.137905,0.074323
37.2193,-0.238817,0.595110,0.334054,-0.154251,0.975513,0.138038,0.074340
37.2295,-0.238661,0.595181,0.334228,-0.154125,0.975509,0.138183,0.074382
37.2394,-0.238513,0.595249,0.334392,-0.153999,0.975504,0.138313,0.074466
37.2493,-0.238387,0.595304,0.334553,-0.153862,0.975506,0.138436,0.074502
37.2591,-0.238290,0.595328,0.334761,-0.153723,0.975497,0.138616,0.074566
37.2693,-0.238204,0.595347,0.334979,-0.153579,0.975489,0.138802,0.074623
37.2793,-0.238117,0.595358,0.335195,-0.153443,0.975478,0.138985,0.074711
37.2892,-0.238053,0.595362,0.335436,-0.153309,0.975466,0.139180,0.074780
37.2992,-0.238006,0.595344,0.335672,-0.153202,0.975447,0.139374,0.074878
37.3094,-0.237951,0.595326,0.335931,-0.153045,0.975429,0.139595,0.075021
37.3194,-0.237914,0.595289,0.336160,-0.152897,0.975414,0.139788,0.075165
37.3295,-0.237864,0.595269,0.336365,-0.152720,0.975406,0.139956,0.075319
37.3391,-0.237819,0.595239,0.336550,-0.152555,0.975394,0.140119,0.075497
37.3493,-0.237771,0.595200,0.336727,-0.152392,0.975386,0.140257,0.075674
37.3592,-0.237722,0.595159,0.336894,-0.152211,0.975382,0.140388,0.075850
37.3691,-0.237672,0.595130,0.337053,-0.152056,0.975373,0.140530,0.076019
37.3792,-0.237633,0.595090,0.337244,-0.151884,0.975368,0.140679,0.076147
37.3891,-0.237601,0.595058,0.337432,-0.151777,0.975354,0.140844,0.076230
37.3992,-0.237552,0.595044,0.337627,-0.151608,0.975349,0.141006,0.076337
37.4093,-0.237532,0.595029,0.337805,-0.151490,0.975339,0.141169,0.076398
37.4192,-0.237505,0.595022,0.338008,-0.151362,0.975329,0.141342,0.076456
37.4292,-0.237480,0.595008,0.338239,-0.151268,0.975313,0.141540,0.076478
37.4392,-0.237473,0.595013,0.338472,-0.151190,0.975293,0.141741,0.076511
37.4495,-0.237442,0.594993,0.338713,-0.151103,0.975274,0.141950,0.076543
37.4591,-0.237452,0.594984,0.338917,-0.151043,0.975255,0.142134,0.076556
37.4690,-0.237438,0.594964,0.339143,-0.150987,0.975231,0.142326,0.076617
37.4792,-0.237437,0.594955,0.339344,-0.150950,0.975210,0.142485,0.076664
37.4892,-0.237431,0.594941,0.339558,-0.150911,0.975186,0.142684,0.076679
37.4994,-0.237441,0.594903,0.339723,-0.150879,0.975168,0.142822,0.076717
37.5095,-0.237442,0.594886,0.339921,-0.150838,0.975148,0.142990,0.076734
37.5192,-0.237471,0.594831,0.340098,-0.150831,0.975128,0.143135,0.076736
37.5292,-0.237478,0.594810,0.340266,-0.150798,0.975113,0.143274,0.076722
37.5392,-0.237519,0.594780,0.340484,-0.150826,0.975081,0.143462,0.076732
37.5492,-0.237529,0.594752,0.340674,-0.150791,0.975065,0.143621,0.076705
37.5590,-0.237528,0.594749,0.340892,-0.150754,0.975044,0.143808,0.076693
37.5693,-0.237524,0.594733,0.341101,-0.150718,0.975024,0.143992,0.076676
37.5792,-0.237512,0.594723,0.341335,-0.150676,0.974999,0.144197,0.076689
37.5894,-0.237506,0.594718,0.341530,-0.150644,0.974981,0.144361,0.076666
37.5993,-0.237493,0.594700,0.341732,-0.150616,0.974959,0.144532,0.076677
37.6092,-0.237457,0.594695,0.341926,-0.150538,0.974949,0.144694,0.076657
37.6192,-0.237440,0.594680,0.342107,-0.150521,0.974927,0.144854,0.076670
37.6291,-0.237429,0.594665,0.342319,-0.150482,0.974906,0.145028,0.076682
37.6392,-0.237382,0.594650,0.342508,-0.150442,0.974890,0.145173,0.076687
37.6493,-0.237364,0.594635,0.342684,-0.150384,0.974874,0.145332,0.076712
37.6594,-0.237316,0.594615,0.342845,-0.150346,0.974859,0.145448,0.076754
37.6690,-0.237315,0.594587,0.343008,-0.150349,0.974834,0.145588,0.076798
37.6791,-0.237281,0.594561,0.343170,-0.150323,0.974818,0.145703,0.076838
37.6892,-0.237257,0.594534,0.343312,-0.150303,0.974798,0.145830,0.076891
37.6993,-0.237247,0.594506,0.343445,-0.150335,0.974776,0.145933,0.076914
37.7095,-0.237228,0.594481,0.343546,-0.150353,0.974759,0.146006,0.076949
37.7192,-0.237214,0.594444,0.343681,-0.150351,0.974743,0.146097,0.076988
37.7293,-0.237211,0.594407,0.343792,-0.150386,0.974723,0.146180,0.077003
37.7393,-0.237191,0.594370,0.343974,-0.150369,0.974701,0.146326,0.077038
37.7491,-0.237172,0.594340,0.344139,-0.150382,0.974677,0.146459,0.077065
37.7593,-0.237120,0.594305,0.344352,-0.150344,0.974653,0.146633,0.077121
37.7691,-0.237044,0.594263,0.344566,-0.150334,0.974624,0.146793,0.077200
37.7793,-0.236996,0.594210,0.344809,-0.150291,0.974604,0.146960,0.077222
37.7893,-0.236868,0.594190,0.345080,-0.150194,0.974581,0.147176,0.077288
37.7993,-0.236756,0.594189,0.345382,-0.150111,0.974549,0.147426,0.077373
37.8090,-0.236616,0.594187,0.345636,-0.150012,0.974530,0.147620,0.077430
37.8190,-0.236459,0.594200,0.345959,-0.149885,0.974504,0.147876,0.077519
37.8293,-0.236281,0.594225,0.346262,-0.149729,0.974486,0.148120,0.077582
37.8393,-0.236086,0.594281,0.346572,-0.149568,0.974465,0.148374,0.077671
37.8491,-0.235844,0.594333,0.346867,-0.149353,0.974454,0.148599,0.077793
37.8591,-0.235596,0.594385,0.347172,-0.149139,0.974445,0.148828,0.077882
37.8692,-0.235306,0.594470,0.347379,-0.148924,0.974446,0.148971,0.078005
37.8794,-0.234989,0.594554,0.347615,-0.148669,0.974452,0.149118,0.078130
37.8892,-0.234669,0.594643,0.347810,-0.148404,0.974465,0.149237,0.078249
37.8991,-0.234343,0.594728,0.348009,-0.148144,0.974481,0.149336,0.078354
37.9093,-0.234022,0.594803,0.348162,-0.147889,0.974499,0.149405,0.078479
37.9194,-0.233677,0.594887,0.348360,-0.147617,0.974516,0.149504,0.078587
37.9294,-0.233350,0.594946,0.348554,-0.147379,0.974531,0.149585,0.078700
37.9392,-0.233040,0.594989,0.348744,-0.147138,0.974551,0.149642,0.078791
37.9492,-0.232764,0.595027,0.348962,-0.146908,0.974566,0.149739,0.078855
37.9592,-0.232511,0.595014,0.349243,-0.146700,0.974577,0.149855,0.078888
37.9693,-0.232247,0.594996,0.349546,-0.146495,0.974586,0.149982,0.078915
37.9793,-0.232027,0.594934,0.349926,-0.146325,0.974581,0.150167,0.078935
37.9891,-0.231822,0.594831,0.350436,-0.146168,0.974559,0.150453,0.078952
37.9995,-0.231625,0.594673,0.351040,-0.145990,0.974532,0.150809,0.078941
38.0091,-0.231476,0.594465,0.351774,-0.145869,0.974478,0.151274,0.078940
38.0191,-0.231296,0.594243,0.352623,-0.145706,0.974414,0.151855,0.078910
38.0291,-0.231145,0.593982,0.353511,-0.145582,0.974343,0.152447,0.078871
38.0390,-0.230978,0.593692,0.354502,-0.145442,0.974257,0.153139,0.078854
38.0493,-0.230794,0.593436,0.355426,-0.145299,0.974179,0.153783,0.078829
38.0590,-0.230626,0.593151,0.356354,-0.145185,0.974094,0.154438,0.078817
38.0691,-0.230438,0.592910,0.357234,-0.145051,0.974020,0.155036,0.078799
38.0791,-0.230242,0.592683,0.358067,-0.144900,0.973945,0.155640,0.078813
38.0894,-0.230029,0.592510,0.358784,-0.144748,0.973887,0.156155,0.078789
38.0990,-0.229801,0.592371,0.359404,-0.144581,0.973841,0.156594,0.078790
38.1093,-0.229551,0.592287,0.359910,-0.144407,0.973811,0.156939,0.078794
38.1192,-0.229267,0.592239,0.360360,-0.144195,0.973789,0.157268,0.078802
38.1292,-0.228960,0.592231,0.360748,-0.143967,0.973777,0.157532,0.078840
38.1391,-0.228664,0.592221,0.361090,-0.143737,0.973774,0.157753,0.078851
38.1493,-0.228315,0.592271,0.361350,-0.143470,0.973782,0.157927,0.078889
38.1591,-0.227977,0.592333,0.361597,-0.143182,0.973798,0.158082,0.078909
38.1691,-0.227642,0.592418,0.361812,-0.142899,0.973815,0.158219,0.078938
38.1792,-0.227279,0.592516,0.362016,-0.142597,0.973833,0.158356,0.078988
38.1892,-0.226968,0.592610,0.362206,-0.142321,0.973851,0.158482,0.079012
38.1992,-0.226636,0.592720,0.362430,-0.142039,0.973861,0.158650,0.079053
38.2095,-0.226337,0.592804,0.362632,-0.141803,0.973871,0.158781,0.079089
38.2193,-0.226081,0.592870,0.362856,-0.141580,0.973876,0.158937,0.079112
38.2292,-0.225837,0.592941,0.363168,-0.141341,0.973869,0.159193,0.079122
38.2393,-0.225576,0.592989,0.363545,-0.141103,0.973855,0.159474,0.079143
38.2491,-0.225350,0.593016,0.364016,-0.140914,0.973821,0.159855,0.079138
38.2592,-0.225075,0.593039,0.364589,-0.140679,0.973778,0.160297,0.079188
38.2694,-0.224801,0.593056,0.365260,-0.140432,0.973726,0.160821,0.079202
38.2790,-0.224519,0.593058,0.366040,-0.140129,0.973669,0.161423,0.079220
38.2890,-0.224191,0.593076,0.366899,-0.139855,0.973593,0.162082,0.079283
38.2992,-0.223881,0.593061,0.367880,-0.139511,0.973509,0.162858,0.079341
38.3093,-0.223524,0.593064,0.368867,-0.139143,0.973424,0.163641,0.079414
38.3193,-0.223161,0.593063,0.369969,-0.138777,0.973322,0.164512,0.079508
38.3294,-0.222754,0.593111,0.371089,-0.138333,0.973223,0.165422,0.079603
38.3392,-0.222336,0.593156,0.372245,-0.137910,0.973114,0.166352,0.079731
