t_rel_s,gello_grip,grip_cmd,grip_pos
39.2907,0.0247,0.0333,0.0314
39.3242,0.0247,0.0333,0.0314
39.3578,0.0247,0.0333,0.0314
39.3907,0.0247,0.0333,0.0314
39.4241,0.0247,0.0333,0.0314
39.4571,0.0247,0.0333,0.0314
39.4582,0.0247,0.0333,0.0314
39.4905,0.0247,0.0333,0.0314
39.5239,0.0267,0.0333,0.0314
39.5571,0.0247,0.0333,0.0314
39.5907,0.0247,0.0333,0.0314
39.6243,0.0247,0.0333,0.0314
39.6574,0.0247,0.0333,0.0314
39.6579,0.0247,0.0333,0.0314
39.6906,0.0247,0.0333,0.0314
39.7238,0.0247,0.0333,0.0314
39.7572,0.0247,0.0333,0.0314
39.7906,0.0247,0.0333,0.0314
39.8239,0.0247,0.0333,0.0314
39.8573,0.0247,0.0333,0.0314
39.8582,0.0247,0.0333,0.0314
39.8906,0.0247,0.0333,0.0314
39.9238,0.0247,0.0333,0.0314
39.9572,0.0247,0.0333,0.0314
39.9905,0.0247,0.0333,0.0314
40.0239,0.0247,0.0333,0.0314
40.0573,0.0247,0.0333,0.0314
40.0578,0.0247,0.0333,0.0314
40.0906,0.0247,0.0333,0.0314
40.1238,0.0247,0.0333,0.0314
40.1573,0.0247,0.0333,0.0314
40.1907,0.0247,0.0333,0.0314
40.2240,0.0247,0.0333,0.0314
40.2572,0.0247,0.0333,0.0314
40.2580,0.0247,0.0333,0.0314
40.2919,0.0247,0.0333,0.0314
40.3240,0.0247,0.0333,0.0314
40.3573,0.0247,0.0333,0.0314
40.3906,0.0247,0.0333,0.0314
40.4239,0.0247,0.0333,0.0314
40.4575,0.0247,0.0333,0.0314
40.4580,0.0247,0.0333,0.0314
40.4906,0.0247,0.0333,0.0314
40.5240,0.0247,0.0333,0.0314
40.5572,0.0247,0.0333,0.0314
40.5907,0.0247,0.0333,0.0314
40.6239,0.0247,0.0333,0.0314
40.6575,0.0247,0.0333,0.0314
40.6584,0.0247,0.0333,0.0314
40.6905,0.0247,0.0333,0.0314
40.7238,0.0247,0.0333,0.0314
40.7572,0.0247,0.0333,0.0314
40.7908,0.0247,0.0333,0.0314
40.8241,0.0247,0.0333,0.0314
40.8574,0.0247,0.0333,0.0314
40.8580,0.0247,0.0333,0.0314
40.8906,0.0247,0.0333,0.0314
40.9241,0.0247,0.0333,0.0314
40.9571,0.0247,0.0333,0.0314
40.9908,0.0247,0.0333,0.0314
41.0237,0.0247,0.0333,0.0314
41.0573,0.0247,0.0333,0.0314
41.0577,0.0247,0.0333,0.0314
41.0903,0.0247,0.0333,0.0314
41.1239,0.0247,0.0333,0.0314
41.1572,0.0247,0.0333,0.0314
41.1906,0.0247,0.0333,0.0314
41.2239,0.0247,0.0333,0.0314
41.2571,0.0247,0.0333,0.0314
41.2580,0.0247,0.0333,0.0314
41.2906,0.0247,0.0333,0.0314
41.3240,0.0247,0.0333,0.0314
41.3573,0.0247,0.0333,0.0314
41.3904,0.0247,0.0333,0.0314
41.4240,0.0247,0.0333,0.0314
41.4572,0.0247,0.0333,0.0314
41.4583,0.0247,0.0333,0.0314
41.4906,0.0247,0.0333,0.0314
41.5240,0.0247,0.0333,0.0314
41.5576,0.0247,0.0333,0.0314
41.5907,0.0247,0.0333,0.0314
41.6238,0.0247,0.0333,0.0314
41.6572,0.0247,0.0333,0.0314
41.6580,0.0247,0.0333,0.0314
41.6906,0.0247,0.0333,0.0314
41.7239,0.0247,0.0333,0.0314
41.7572,0.0247,0.0333,0.0314
41.7905,0.0247,0.0333,0.0314
41.8241,0.0247,0.0333,0.0314
41.8572,0.0247,0.0333,0.0314
41.8584,0.0247,0.0333,0.0314
41.8905,0.0226,0.0333,0.0314
41.9239,0.0225,0.0333,0.0314
41.9572,0.0225,0.0333,0.0314
41.9907,0.0225,0.0333,0.0314
42.0239,0.0225,0.0333,0.0314
42.0574,0.0225,0.0333,0.0314
42.0578,0.0225,0.0333,0.0314
42.0906,0.0225,0.0333,0.0314
42.1240,0.0205,0.0333,0.0314
42.1573,0.0204,0.0333,0.0314
42.1907,0.0204,0.0333,0.0314
42.2238,0.0204,0.0333,0.0314
42.2571,0.0204,0.0333,0.0314
42.2579,0.0204,0.0333,0.0314
42.2906,0.0204,0.0333,0.0314
42.3243,0.0204,0.0333,0.0314
42.3574,0.0204,0.0333,0.0314
42.3906,0.0204,0.0333,0.0314
42.4241,0.0204,0.0333,0.0314
42.4575,0.0184,0.0333,0.0314
42.4581,0.0184,0.0333,0.0314
42.4907,0.0183,0.0333,0.0314
42.5240,0.0204,0.0333,0.0314
42.5572,0.0204,0.0333,0.0314
42.5907,0.0184,0.0333,0.0314
42.6240,0.0204,0.0333,0.0314
42.6572,0.0184,0.0333,0.0314
42.6581,0.0184,0.0333,0.0314
42.6905,0.0204,0.0333,0.0314
42.7241,0.0184,0.0333,0.0314
42.7573,0.0183,0.0333,0.0314
42.7904,0.0204,0.0333,0.0314
42.8238,0.0184,0.0333,0.0314
42.8572,0.0183,0.0333,0.0314
42.8579,0.0183,0.0333,0.0314
42.8907,0.0183,0.0333,0.0314
42.9240,0.0183,0.0333,0.0314
42.9574,0.0183,0.0333,0.0314
42.9906,0.0183,0.0333,0.0314
