t_rel_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,eff1,eff2,eff3,eff4,eff5,eff6
36.9190,-1.365393,-1.211516,1.634255,-2.261717,-1.728346,3.005521,-0.002998,-0.002445,-0.009015,0.003627,-0.000514,-0.005459,-0.5623,-3.9893,-2.6555,-0.2813,-0.1767,-0.0959
36.9291,-1.365447,-1.211528,1.634157,-2.261662,-1.728353,3.005453,-0.003015,-0.002987,-0.008365,0.003532,-0.000531,-0.007101,-0.5401,-4.0080,-2.6503,-0.2738,-0.1756,-0.0976
36.9390,-1.365453,-1.211580,1.634116,-2.261669,-1.728330,3.005421,-0.003195,-0.002812,-0.007106,0.001646,-0.000469,-0.006757,-0.5121,-4.0039,-2.6400,-0.2629,-0.1704,-0.0806
36.9489,-1.365461,-1.211623,1.634037,-2.261664,-1.728346,3.005381,-0.003040,-0.003201,-0.005381,0.001288,-0.000431,-0.006519,-0.5477,-4.0224,-2.6642,-0.2507,-0.1738,-0.1005
36.9589,-1.365528,-1.211624,1.633992,-2.261652,-1.728396,3.005321,-0.003134,-0.003014,-0.004570,0.003195,-0.000381,-0.005963,-0.5230,-4.0454,-2.6182,-0.2346,-0.1731,-0.1125
36.9689,-1.365540,-1.211667,1.633956,-2.261602,-1.728339,3.005258,-0.002991,-0.003231,-0.003694,0.002552,-0.000322,-0.005097,-0.5376,-4.0159,-2.7145,-0.2254,-0.1766,-0.1287
36.9789,-1.365557,-1.211718,1.633920,-2.261542,-1.728365,3.005256,-0.003408,-0.002973,-0.003615,0.003857,-0.000325,-0.004269,-0.6520,-4.0699,-2.7009,-0.2183,-0.1832,-0.1448
36.9888,-1.365620,-1.211704,1.633896,-2.261518,-1.728358,3.005220,-0.003013,-0.003284,-0.006110,0.003726,-0.000304,-0.004711,-0.6365,-4.0528,-2.7796,-0.2207,-0.1765,-0.1323
36.9988,-1.365672,-1.211747,1.633804,-2.261508,-1.728370,3.005169,-0.005500,-0.002746,-0.008468,0.005281,-0.000336,-0.005384,-0.6325,-4.0578,-2.8184,-0.2164,-0.1658,-0.1343
37.0091,-1.365751,-1.211787,1.633720,-2.261406,-1.728392,3.005133,-0.008355,-0.002747,-0.012667,0.004960,-0.000341,-0.004773,-0.6775,-4.0769,-2.7853,-0.2096,-0.1912,-0.1314
37.0191,-1.365800,-1.211833,1.633597,-2.261362,-1.728389,3.005100,-0.009446,-0.002738,-0.012993,0.004909,-0.001214,-0.002891,-0.6867,-4.0257,-2.7858,-0.2097,-0.2051,-0.1418
37.0291,-1.365930,-1.211839,1.633465,-2.261338,-1.728406,3.005061,-0.012421,-0.003605,-0.013995,0.004310,-0.005278,-0.004227,-0.6935,-4.0355,-2.7509,-0.2116,-0.2077,-0.1446
37.0388,-1.366043,-1.211898,1.633303,-2.261309,-1.728454,3.005021,-0.015814,-0.003324,-0.015122,0.004490,-0.008030,-0.003665,-0.9077,-3.9778,-2.7247,-0.2179,-0.2045,-0.1423
37.0493,-1.366208,-1.211918,1.633174,-2.261250,-1.728533,3.005032,-0.022174,-0.003391,-0.015441,0.004148,-0.007784,-0.003550,-1.0879,-3.9816,-2.7221,-0.2252,-0.2047,-0.1337
37.0593,-1.366479,-1.211950,1.633003,-2.261198,-1.728589,3.004996,-0.025153,-0.002863,-0.016531,0.003958,-0.004343,-0.002640,-0.9931,-3.7493,-2.7688,-0.2150,-0.1935,-0.1482
37.0691,-1.366793,-1.211938,1.632823,-2.261182,-1.728628,3.004977,-0.038618,-0.000000,-0.019051,0.002519,-0.002688,-0.002979,-0.9958,-3.8820,-2.7767,-0.2018,-0.2191,-0.1424
37.0791,-1.367164,-1.211947,1.632656,-2.261146,-1.728620,3.004929,-0.040451,-0.000787,-0.018476,0.004199,-0.001006,-0.001973,-1.0531,-3.8147,-2.7465,-0.1984,-0.1876,-0.1392
37.0890,-1.367611,-1.211935,1.632474,-2.261126,-1.728613,3.004892,-0.048523,-0.000119,-0.018951,0.003588,-0.000654,-0.002637,-1.1375,-3.7742,-2.7444,-0.2042,-0.1674,-0.1414
37.0991,-1.368100,-1.211947,1.632279,-2.261102,-1.728613,3.004849,-0.051516,-0.000071,-0.019027,0.003659,-0.000492,-0.002464,-0.9791,-3.8651,-2.7324,-0.2146,-0.1488,-0.1425
37.1090,-1.368654,-1.211981,1.632061,-2.261069,-1.728610,3.004818,-0.062560,-0.000185,-0.019224,0.002318,-0.000367,-0.001405,-1.0527,-4.0324,-2.7197,-0.2101,-0.1409,-0.1358
37.1192,-1.369277,-1.211952,1.631896,-2.261030,-1.728601,3.004825,-0.061740,-0.002054,-0.017301,0.002638,-0.000256,-0.001356,-0.9992,-4.0246,-2.7275,-0.2053,-0.1104,-0.1295
37.1291,-1.369940,-1.212041,1.631706,-2.261027,-1.728640,3.004836,-0.065553,-0.004690,-0.017123,0.001806,-0.000213,-0.001079,-0.9576,-4.0640,-2.6768,-0.2093,-0.1001,-0.1527
37.1390,-1.370602,-1.212058,1.631573,-2.261017,-1.728617,3.004820,-0.065152,-0.007176,-0.015060,0.001933,-0.000004,-0.001236,-0.7428,-4.0989,-2.6665,-0.1906,-0.0792,-0.1288
37.1490,-1.371276,-1.212161,1.631399,-2.260997,-1.728625,3.004824,-0.063546,-0.009256,-0.013244,0.002590,-0.000000,-0.001058,-0.9720,-4.1551,-2.7517,-0.1882,-0.0926,-0.1269
37.1587,-1.371929,-1.212249,1.631278,-2.260986,-1.728628,3.004808,-0.061048,-0.011144,-0.011442,0.002682,-0.000000,-0.000904,-0.7218,-4.0741,-2.7219,-0.2006,-0.1182,-0.1383
37.1692,-1.372545,-1.212360,1.631155,-2.260962,-1.728672,3.004836,-0.056214,-0.012320,-0.010364,0.001698,-0.000241,-0.000817,-0.7005,-4.0948,-2.6605,-0.1914,-0.1641,-0.1421
37.1791,-1.373064,-1.212519,1.631063,-2.260930,-1.728665,3.004777,-0.052136,-0.013139,-0.009892,0.002564,-0.002566,-0.001195,-0.5140,-4.1626,-2.7431,-0.2118,-0.2009,-0.1373
37.1891,-1.373556,-1.212658,1.630983,-2.260922,-1.728724,3.004791,-0.045266,-0.017922,-0.011542,0.001098,-0.007234,-0.001382,-0.7112,-4.1810,-2.7689,-0.2014,-0.1969,-0.1366
37.1989,-1.373984,-1.212791,1.630879,-2.260902,-1.728781,3.004769,-0.039345,-0.015518,-0.011448,0.001888,-0.007422,-0.000845,-0.6423,-4.1669,-2.7005,-0.2094,-0.1784,-0.1390
37.2093,-1.374395,-1.212974,1.630771,-2.260902,-1.728891,3.004772,-0.036963,-0.015652,-0.012727,0.001060,-0.007929,-0.001037,-0.5935,-4.1976,-2.7326,-0.1995,-0.1850,-0.1315
37.2191,-1.374746,-1.213141,1.630624,-2.260881,-1.728894,3.004811,-0.031256,-0.015850,-0.012414,0.002046,-0.007292,-0.000603,-0.5504,-4.0813,-2.6987,-0.2091,-0.1939,-0.0891
37.2291,-1.375003,-1.213297,1.630468,-2.260886,-1.728949,3.004772,-0.024783,-0.016633,-0.014709,0.001554,-0.008063,-0.000373,-0.7435,-4.1641,-2.7598,-0.2221,-0.1876,-0.0288
37.2391,-1.375230,-1.213433,1.630306,-2.260866,-1.729096,3.004752,-0.021430,-0.015850,-0.015572,0.001351,-0.009127,-0.000001,-0.5852,-4.2147,-2.6813,-0.2020,-0.1775,0.0502
37.2490,-1.375434,-1.213581,1.630158,-2.260830,-1.729156,3.004793,-0.017754,-0.019394,-0.015249,0.001266,-0.011425,0.004517,-0.6123,-4.3237,-2.7288,-0.2360,-0.2291,0.0998
37.2590,-1.375571,-1.213811,1.630036,-2.260845,-1.729295,3.004884,-0.014148,-0.020715,-0.014212,0.000812,-0.013433,0.009727,-0.6634,-4.2260,-2.6367,-0.2320,-0.2102,0.0926
37.2691,-1.375691,-1.214053,1.629905,-2.260845,-1.729423,3.005000,-0.011632,-0.025931,-0.013697,0.000604,-0.016499,0.013996,-0.6709,-4.3447,-2.7820,-0.2048,-0.2131,0.1098
37.2791,-1.375799,-1.214305,1.629792,-2.260849,-1.729616,3.005104,-0.008739,-0.025736,-0.012376,0.000801,-0.019642,0.014619,-0.5991,-4.1409,-2.6967,-0.1736,-0.2129,0.1084
37.2889,-1.375874,-1.214580,1.629649,-2.260818,-1.729780,3.005239,-0.005625,-0.028487,-0.012450,0.001319,-0.022460,0.017996,-0.5901,-4.2474,-2.6498,-0.1951,-0.2482,0.1386
37.2990,-1.375906,-1.214875,1.629549,-2.260806,-1.730004,3.005353,-0.003714,-0.029057,-0.009825,0.000920,-0.026368,0.021238,-0.5252,-4.0054,-2.6303,-0.1882,-0.2340,0.1316
37.3092,-1.375933,-1.215193,1.629438,-2.260806,-1.730335,3.005552,-0.001713,-0.028703,-0.008290,0.001217,-0.032752,0.024470,-0.6662,-4.1549,-2.6723,-0.2115,-0.2312,0.1473
37.3191,-1.375926,-1.215504,1.629381,-2.260806,-1.730674,3.005773,-0.001634,-0.027639,-0.005983,0.000635,-0.036609,0.026567,-0.4908,-4.0772,-2.5916,-0.1887,-0.2356,0.1404
37.3290,-1.375942,-1.215767,1.629306,-2.260782,-1.731034,3.006032,-0.000961,-0.028300,-0.005396,0.001002,-0.038079,0.028118,-0.5362,-3.9699,-2.5431,-0.1935,-0.2437,0.1518
37.3388,-1.375938,-1.216023,1.629274,-2.260797,-1.731441,3.006281,-0.000547,-0.026372,-0.003770,0.000653,-0.040499,0.027924,-0.6243,-3.9487,-2.5430,-0.1980,-0.2431,0.1464
37.3490,-1.375938,-1.216290,1.629262,-2.260770,-1.731844,3.006526,-0.000483,-0.026980,-0.002455,0.000885,-0.040458,0.028295,-0.5898,-4.0358,-2.6687,-0.2049,-0.2529,0.1581
37.3590,-1.375938,-1.216553,1.629265,-2.260747,-1.732252,3.006810,-0.000367,-0.025920,-0.001839,0.000691,-0.038282,0.026814,-0.5864,-3.9300,-2.5445,-0.1941,-0.2276,0.1827
37.3690,-1.375947,-1.216785,1.629257,-2.260770,-1.732635,3.007034,-0.000811,-0.025784,-0.001291,0.000595,-0.035869,0.024005,-0.6131,-3.9633,-2.5715,-0.1964,-0.1969,0.1727
37.3790,-1.375947,-1.217067,1.629233,-2.260739,-1.732943,3.007309,-0.000926,-0.026996,-0.001219,0.000602,-0.029415,0.022952,-0.5835,-3.9943,-2.6791,-0.2011,-0.1999,0.1660
37.3889,-1.375955,-1.217333,1.629202,-2.260761,-1.733145,3.007456,-0.000825,-0.028244,-0.005028,0.000453,-0.024076,0.020912,-0.6363,-4.0291,-2.7819,-0.2265,-0.2145,0.1849
37.3991,-1.375986,-1.217578,1.629123,-2.260746,-1.733404,3.007700,-0.000839,-0.023768,-0.007879,0.000382,-0.020810,0.019813,-0.6740,-4.0019,-2.7052,-0.2264,-0.2197,0.1730
37.4091,-1.375986,-1.217789,1.629039,-2.260761,-1.733568,3.007884,-0.000981,-0.024724,-0.011159,0.000299,-0.017124,0.017936,-0.6081,-4.0787,-2.7921,-0.2252,-0.1932,0.1694
37.4191,-1.376002,-1.218016,1.628915,-2.260746,-1.733724,3.008071,-0.001037,-0.023607,-0.013585,0.000234,-0.012809,0.015996,-0.6052,-4.0789,-2.8549,-0.2274,-0.2064,0.1757
37.4290,-1.376026,-1.218290,1.628798,-2.260749,-1.733797,3.008187,-0.001560,-0.025680,-0.015565,0.000225,-0.010819,0.012766,-0.5994,-4.1409,-2.7767,-0.2236,-0.1925,0.1690
37.4390,-1.376022,-1.218510,1.628600,-2.260727,-1.733897,3.008292,-0.001615,-0.024573,-0.015246,0.000217,-0.006966,0.011120,-0.5029,-4.0191,-2.7139,-0.2067,-0.1981,0.1608
37.4490,-1.376050,-1.218808,1.628495,-2.260742,-1.733988,3.008384,-0.000756,-0.025113,-0.014676,0.000185,-0.006787,0.009816,-0.4414,-4.0335,-2.6463,-0.2088,-0.2075,0.1627
37.4589,-1.376022,-1.219016,1.628349,-2.260749,-1.734048,3.008488,-0.000010,-0.025226,-0.013335,0.000180,-0.008877,0.006625,-0.3655,-3.8989,-2.7014,-0.2175,-0.2288,0.1524
37.4689,-1.376014,-1.219282,1.628232,-2.260746,-1.734198,3.008548,0.002177,-0.024343,-0.012471,0.000205,-0.012261,0.006049,-0.1899,-4.0485,-2.7223,-0.1916,-0.2178,0.1605
37.4791,-1.375995,-1.219491,1.628081,-2.260702,-1.734315,3.008592,0.001245,-0.023747,-0.011590,0.000292,-0.011482,0.006311,0.0412,-4.0092,-2.6820,-0.1945,-0.2094,0.1534
37.4891,-1.375990,-1.219733,1.627967,-2.260746,-1.734368,3.008624,0.002718,-0.024714,-0.011238,0.000265,-0.010719,0.005734,0.0800,-3.9832,-2.6133,-0.2066,-0.1857,0.1345
37.4991,-1.375947,-1.219957,1.627920,-2.260746,-1.734472,3.008688,0.003308,-0.023376,-0.008069,0.000215,-0.008477,0.005687,0.1562,-3.9761,-2.5726,-0.1952,-0.1747,0.1600
37.5090,-1.375930,-1.220181,1.627802,-2.260737,-1.734531,3.008744,0.004710,-0.025267,-0.007562,0.000237,-0.003938,0.004199,0.1957,-4.1087,-2.7312,-0.2182,-0.2111,0.1617
37.5191,-1.375863,-1.220442,1.627776,-2.260734,-1.734564,3.008792,0.003915,-0.024106,-0.008437,0.000213,-0.002649,0.003617,0.1633,-3.9693,-2.7477,-0.2090,-0.1888,0.1484
37.5291,-1.375846,-1.220644,1.627689,-2.260722,-1.734556,3.008846,0.007312,-0.024164,-0.009840,0.000242,-0.001636,0.004550,0.2225,-4.0135,-2.7685,-0.2113,-0.1959,0.1652
37.5389,-1.375767,-1.220883,1.627551,-2.260722,-1.734599,3.008821,0.004870,-0.022673,-0.011182,0.000232,-0.001164,0.003824,0.2131,-3.9903,-2.7200,-0.2095,-0.1833,0.1548
37.5491,-1.375747,-1.221120,1.627466,-2.260715,-1.734572,3.008884,0.002515,-0.025245,-0.014014,0.000200,-0.000715,0.003668,0.2450,-4.0194,-2.7435,-0.2269,-0.1870,0.1552
37.5588,-1.375747,-1.221341,1.627299,-2.260706,-1.734568,3.008920,0.000775,-0.023214,-0.013023,0.000176,-0.000488,0.003251,0.1958,-4.0097,-2.7333,-0.2156,-0.1732,0.1562
37.5692,-1.375750,-1.221583,1.627187,-2.260722,-1.734553,3.008953,-0.000231,-0.023116,-0.013458,0.000211,-0.000383,0.003045,-0.0259,-4.0747,-2.8154,-0.2172,-0.1646,0.1588
37.5790,-1.375758,-1.221838,1.627039,-2.260734,-1.734599,3.008980,-0.001213,-0.023006,-0.013047,0.000177,-0.000302,0.002834,-0.1612,-4.0317,-2.6956,-0.2080,-0.1532,0.1725
37.5893,-1.375771,-1.222046,1.626901,-2.260718,-1.734568,3.009004,-0.002544,-0.023541,-0.012828,0.000177,-0.000250,0.002791,-0.2810,-4.0848,-2.7754,-0.2064,-0.1632,0.1514
37.5991,-1.375779,-1.222289,1.626804,-2.260726,-1.734606,3.009009,-0.002694,-0.022539,-0.011282,0.000155,-0.000213,0.002126,-0.3973,-3.9428,-2.7461,-0.2181,-0.1774,0.1740
37.6091,-1.375838,-1.222519,1.626699,-2.260718,-1.734580,3.009079,-0.003118,-0.023661,-0.011324,0.000158,-0.000185,0.002406,-0.4567,-4.0199,-2.7394,-0.2186,-0.1658,0.1511
37.6191,-1.375854,-1.222740,1.626619,-2.260745,-1.734615,3.009057,-0.003594,-0.023482,-0.010725,0.000142,-0.000164,0.001850,-0.5052,-3.9706,-2.7031,-0.2248,-0.2242,0.1598
37.6289,-1.375860,-1.222982,1.626495,-2.260729,-1.734658,3.009088,-0.003373,-0.025228,-0.009761,0.000145,-0.004452,0.001686,-0.5235,-4.0274,-2.8053,-0.2165,-0.2262,0.1618
37.6390,-1.375926,-1.223233,1.626427,-2.260709,-1.734668,3.009069,-0.003139,-0.023588,-0.007730,0.000134,-0.007415,0.001735,-0.5403,-3.9531,-2.6845,-0.2099,-0.2084,0.1474
37.6491,-1.375938,-1.223445,1.626349,-2.260737,-1.734740,3.009131,-0.002601,-0.023088,-0.006495,0.000124,-0.007832,0.000910,-0.5124,-3.9373,-2.6269,-0.2239,-0.2272,0.1187
37.6589,-1.375994,-1.223676,1.626311,-2.260709,-1.734824,3.009116,-0.002076,-0.022437,-0.004941,0.000115,-0.009059,0.000497,-0.5199,-3.9724,-2.6267,-0.1987,-0.2209,0.0741
37.6689,-1.375971,-1.223887,1.626256,-2.260726,-1.734923,3.009084,-0.001405,-0.021614,-0.003600,0.000103,-0.008774,0.000001,-0.5955,-4.0931,-2.6571,-0.2131,-0.2087,-0.0122
37.6790,-1.376002,-1.224118,1.626217,-2.260691,-1.735007,3.009069,-0.001083,-0.020791,-0.002438,0.000094,-0.009217,-0.002489,-0.5525,-3.9219,-2.6738,-0.1969,-0.2228,-0.0436
37.6889,-1.376014,-1.224325,1.626205,-2.260729,-1.735122,3.009052,-0.001524,-0.019532,-0.001928,0.000101,-0.008550,-0.005905,-0.5468,-3.9141,-2.5960,-0.2038,-0.2224,-0.0509
37.6990,-1.376014,-1.224516,1.626181,-2.260729,-1.735163,3.008957,-0.000978,-0.018235,-0.001529,0.000105,-0.008279,-0.008123,-0.6606,-3.8313,-2.6678,-0.1956,-0.2053,-0.0607
37.7090,-1.376026,-1.224677,1.626181,-2.260722,-1.735228,3.008882,-0.000857,-0.020154,-0.001368,0.000112,-0.006679,-0.008389,-0.5675,-4.0065,-2.7514,-0.2154,-0.2111,-0.0577
37.7190,-1.376022,-1.224887,1.626169,-2.260686,-1.735310,3.008856,-0.000527,-0.021391,-0.001650,0.000105,-0.006263,-0.007650,-0.6255,-3.9556,-2.6937,-0.2150,-0.2141,-0.0694
37.7291,-1.376010,-1.225071,1.626180,-2.260686,-1.735339,3.008772,-0.000413,-0.023304,-0.001618,0.000099,-0.006056,-0.007805,-0.5560,-4.0941,-2.7085,-0.2337,-0.2172,-0.0820
37.7390,-1.376019,-1.225333,1.626148,-2.260689,-1.735418,3.008755,-0.000276,-0.023647,-0.001359,0.000093,-0.005948,-0.008095,-0.6694,-4.1609,-2.7181,-0.2501,-0.2331,-0.0870
37.7490,-1.376030,-1.225565,1.626114,-2.260698,-1.735471,3.008679,-0.002187,-0.032048,-0.001706,0.000001,-0.008163,-0.007627,-0.7921,-4.1669,-2.7522,-0.2633,-0.2357,-0.0933
37.7590,-1.376082,-1.225879,1.626090,-2.260717,-1.735586,3.008647,-0.004863,-0.032839,-0.001250,0.000000,-0.011190,-0.006915,-0.7755,-4.1469,-2.6882,-0.2451,-0.2001,-0.0824
37.7689,-1.376165,-1.226223,1.626100,-2.260722,-1.735730,3.008526,-0.007939,-0.036852,-0.002391,0.000000,-0.011437,-0.006169,-0.8646,-4.1142,-2.7037,-0.2270,-0.2218,-0.1049
37.7790,-1.376214,-1.226600,1.626077,-2.260663,-1.735782,3.008520,-0.010516,-0.037009,-0.002093,0.000000,-0.011510,-0.006180,-0.9880,-4.0715,-2.7831,-0.2491,-0.2182,-0.0965
37.7889,-1.376389,-1.226998,1.626044,-2.260686,-1.735902,3.008475,-0.017974,-0.039588,-0.004680,0.000000,-0.012630,-0.006365,-0.9120,-4.0876,-2.8420,-0.2566,-0.2356,-0.0972
37.7990,-1.376538,-1.227374,1.625919,-2.260706,-1.736064,3.008416,-0.017996,-0.038503,-0.008950,0.000000,-0.012410,-0.005880,-0.9247,-3.9461,-2.7255,-0.2388,-0.2186,-0.0937
37.8089,-1.376740,-1.227729,1.625857,-2.260701,-1.736158,3.008357,-0.021727,-0.037547,-0.013082,0.000000,-0.012014,-0.005037,-1.0136,-4.1296,-2.7996,-0.2435,-0.2340,-0.1071
37.8188,-1.376964,-1.228131,1.625717,-2.260698,-1.736321,3.008308,-0.023262,-0.036480,-0.014777,0.000000,-0.013001,-0.005308,-1.0529,-3.8624,-2.7615,-0.2375,-0.2088,-0.0885
37.8290,-1.377231,-1.228510,1.625589,-2.260706,-1.736427,3.008288,-0.031081,-0.037211,-0.016929,0.000000,-0.016798,-0.005121,-1.0694,-4.0145,-2.6484,-0.2431,-0.2247,-0.1062
37.8390,-1.377530,-1.228841,1.625387,-2.260713,-1.736577,3.008236,-0.032900,-0.035318,-0.015093,0.000000,-0.017241,-0.005624,-1.0635,-3.8144,-2.6866,-0.2297,-0.2284,-0.1078
37.8490,-1.377890,-1.229200,1.625246,-2.260695,-1.736788,3.008232,-0.038787,-0.034064,-0.013885,0.000003,-0.018826,-0.004712,-1.0645,-3.8783,-2.6622,-0.1953,-0.2279,-0.1223
37.8589,-1.378270,-1.229576,1.625103,-2.260670,-1.736930,3.008214,-0.040766,-0.029875,-0.012685,0.001564,-0.019281,-0.004270,-0.9766,-3.8926,-2.7271,-0.1414,-0.2102,-0.1014
37.8688,-1.378721,-1.229825,1.624999,-2.260646,-1.737113,3.008141,-0.047098,-0.029272,-0.012426,0.006195,-0.018969,-0.004124,-1.0981,-3.9023,-2.6628,-0.1481,-0.2261,-0.0997
37.8790,-1.379212,-1.230121,1.624883,-2.260571,-1.737300,3.008104,-0.046798,-0.028050,-0.011360,0.008604,-0.017679,-0.004201,-1.0882,-3.8559,-2.6421,-0.1857,-0.2227,-0.1084
37.8889,-1.379710,-1.230372,1.624798,-2.260514,-1.737476,3.008091,-0.052086,-0.027319,-0.009062,0.007690,-0.017097,-0.003986,-1.0983,-3.9376,-2.6793,-0.1756,-0.2311,-0.1024
37.8990,-1.380223,-1.230638,1.624711,-2.260403,-1.737618,3.008064,-0.051807,-0.026317,-0.007131,0.008815,-0.015796,-0.003799,-0.8563,-3.9124,-2.5276,-0.1976,-0.2085,-0.1083
37.9090,-1.380718,-1.230874,1.624685,-2.260319,-1.737800,3.008043,-0.052690,-0.028578,-0.006209,0.009246,-0.015297,-0.002957,-1.1378,-4.0806,-2.6853,-0.1587,-0.2248,-0.1102
37.9191,-1.381261,-1.231158,1.624624,-2.260218,-1.737941,3.008007,-0.051349,-0.028721,-0.003197,0.013379,-0.012941,-0.002349,-0.8925,-4.0237,-2.6265,-0.1744,-0.2237,-0.0988
37.9290,-1.381765,-1.231472,1.624603,-2.260091,-1.738091,3.007945,-0.050094,-0.031175,-0.002497,0.013215,-0.011831,-0.002932,-0.7385,-4.0393,-2.6873,-0.1460,-0.2202,-0.1204
37.9390,-1.382244,-1.231802,1.624595,-2.259907,-1.738207,3.007924,-0.045719,-0.033293,-0.001637,0.015826,-0.010662,-0.001919,-0.7087,-4.1275,-2.7145,-0.1700,-0.2238,-0.1086
37.9489,-1.382675,-1.232145,1.624552,-2.259750,-1.738280,3.007928,-0.042233,-0.049170,-0.002110,0.017036,-0.006829,-0.001977,-0.8077,-4.5279,-2.7701,-0.1817,-0.2000,-0.0932
37.9589,-1.383064,-1.232635,1.624552,-2.259526,-1.738299,3.007935,-0.039000,-0.052580,-0.001273,0.022880,-0.002400,-0.001355,-0.7488,-4.2886,-2.6889,-0.1485,-0.1892,-0.1107
37.9691,-1.383471,-1.233165,1.624552,-2.259290,-1.738300,3.007915,-0.036295,-0.061508,-0.000665,0.024464,-0.000951,-0.001557,-0.5873,-4.5446,-2.7464,-0.1569,-0.1683,-0.1113
37.9792,-1.383795,-1.233823,1.624555,-2.259038,-1.738303,3.007895,-0.030086,-0.071430,-0.000590,0.026093,-0.000501,-0.001056,-0.5347,-5.0589,-2.8363,-0.2092,-0.0971,-0.0942
37.9889,-1.384083,-1.234674,1.624540,-2.258779,-1.738312,3.007861,-0.024464,-0.106370,-0.000552,0.021423,-0.000056,-0.001066,-0.5944,-5.1029,-2.7999,-0.2019,-0.0577,-0.1191
37.9990,-1.384349,-1.235722,1.624583,-2.258515,-1.738280,3.007884,-0.021940,-0.112160,0.003444,0.025931,0.002837,-0.000914,-0.6801,-4.7342,-2.3447,-0.1640,-0.0459,-0.1170
38.0089,-1.384518,-1.236952,1.624595,-2.258258,-1.738283,3.007855,-0.020701,-0.130618,0.002289,0.021920,0.001557,-0.000976,-0.5486,-5.1085,-2.2227,-0.1822,0.0048,-0.1241
38.0190,-1.384742,-1.238350,1.624600,-2.258065,-1.738231,3.007844,-0.018865,-0.136351,0.005478,0.024800,0.003731,-0.003116,-0.6714,-4.7780,-1.9618,-0.1718,0.0078,-0.1272
38.0289,-1.384909,-1.239838,1.624627,-2.257826,-1.738165,3.007807,-0.019447,-0.155169,0.003395,0.019912,0.004728,-0.006129,-0.6849,-4.9488,-1.8740,-0.1861,0.0133,-0.1326
38.0393,-1.385085,-1.241488,1.624667,-2.257638,-1.738149,3.007763,-0.019227,-0.153618,0.006126,0.020786,0.005000,-0.007442,-0.7988,-4.3409,-1.6915,-0.1293,0.0558,-0.1351
38.0491,-1.385304,-1.243022,1.624696,-2.257465,-1.738105,3.007700,-0.020800,-0.155481,0.004778,0.017455,0.004287,-0.008313,-0.9200,-4.2246,-1.5527,-0.1613,0.0452,-0.1537
38.0590,-1.385485,-1.244600,1.624781,-2.257325,-1.738087,3.007607,-0.022233,-0.146191,0.005012,0.015827,0.004575,-0.009254,-0.7885,-3.7363,-1.3804,-0.1154,0.0461,-0.1330
38.0690,-1.385712,-1.246059,1.624795,-2.257122,-1.738048,3.007523,-0.025057,-0.139648,0.005324,0.014531,0.004332,-0.009416,-0.8466,-4.1181,-1.4829,-0.1789,0.0409,-0.1620
38.0790,-1.385948,-1.247446,1.624843,-2.257033,-1.738075,3.007455,-0.029063,-0.125915,0.005530,0.013312,0.003174,-0.009513,-0.9707,-3.5294,-1.3619,-0.1382,0.0454,-0.1567
38.0889,-1.386243,-1.248635,1.624875,-2.256956,-1.738004,3.007367,-0.033010,-0.113583,0.003431,0.009400,0.003303,-0.008228,-1.0900,-3.4320,-1.3549,-0.1495,0.0517,-0.1541
38.0989,-1.386563,-1.249672,1.624912,-2.256880,-1.737976,3.007291,-0.034983,-0.098626,0.002514,0.005906,0.003105,-0.008553,-0.9755,-3.0540,-1.3792,-0.1193,0.0656,-0.1678
38.1092,-1.386938,-1.250510,1.624924,-2.256793,-1.737937,3.007198,-0.041935,-0.083205,0.001744,0.003970,0.002489,-0.007624,-1.2159,-3.6362,-1.4959,-0.1623,0.0758,-0.1754
38.1191,-1.387376,-1.251248,1.624942,-2.256784,-1.737897,3.007123,-0.047125,-0.070672,0.000440,0.004186,0.003766,-0.007196,-1.0122,-3.4407,-1.5339,-0.1573,0.0560,-0.1698
38.1291,-1.387854,-1.251864,1.624920,-2.256728,-1.737908,3.007048,-0.050658,-0.060940,-0.000206,0.004893,0.003002,-0.007349,-0.9697,-3.4886,-1.8269,-0.1647,0.0490,-0.1829
38.1390,-1.388324,-1.252433,1.624927,-2.256656,-1.737865,3.007002,-0.051098,-0.051274,-0.000898,0.003975,0.002631,-0.006741,-0.9435,-3.3826,-1.9965,-0.1683,0.0662,-0.1708
38.1490,-1.388889,-1.252845,1.624915,-2.256636,-1.737857,3.006943,-0.057814,-0.040704,-0.004019,0.002977,0.001802,-0.004166,-1.1334,-3.8054,-2.2389,-0.1863,0.0662,-0.1709
38.1589,-1.389446,-1.253211,1.624863,-2.256580,-1.737820,3.006945,-0.056672,-0.033118,-0.006229,0.004274,0.002863,-0.001925,-0.8493,-3.7617,-2.4602,-0.1642,0.0421,-0.1450
38.1690,-1.390002,-1.253496,1.624773,-2.256529,-1.737801,3.006938,-0.057365,-0.029715,-0.009738,0.003700,0.001485,-0.000851,-0.8679,-3.7013,-2.5643,-0.1614,0.0635,-0.0986
38.1790,-1.390600,-1.253766,1.624696,-2.256508,-1.737816,3.006922,-0.054806,-0.025885,-0.011818,0.004225,0.002029,-0.000535,-0.6934,-3.8157,-2.6295,-0.1785,0.0644,-0.0980
38.1890,-1.391120,-1.253990,1.624583,-2.256468,-1.737793,3.006938,-0.052805,-0.027013,-0.012578,0.002157,0.001422,-0.000390,-0.8777,-3.9231,-2.7096,-0.2094,0.0793,-0.0928
