t_rel_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6
9.8904,-1.974640310539568,-1.2473295843119876,1.2406169717702253,-1.843455773255772,-1.5995529813800338,3.0706221909368465,-0.00093,-0.00140,-0.04631,-0.00046,0.00000,0.00000
9.9239,-1.9746406173202324,-1.2488486900416953,1.2375643500023346,-1.8449745660998769,-1.6010716223600407,3.0706221909368465,-0.00001,-0.04534,-0.09112,-0.04534,-0.04533,0.00000
9.9571,-1.9761592613680459,-1.2488638810989923,1.234496541824642,-1.8465083950083248,-1.6010868087698409,3.0706221909368465,-0.04572,-0.00046,-0.09236,-0.04618,-0.00046,0.00000
9.9904,-1.976174447808524,-1.2488640330095653,1.2299099408028449,-1.8480423742774157,-1.6026056016139454,3.0706221909368465,-0.00046,-0.00000,-0.13772,-0.04606,-0.04560,0.00000
10.0240,-1.9761745996729287,-1.2503826755086775,1.2237895108725998,-1.8480577140701067,-1.6041394305223933,3.0706221909368465,-0.00000,-0.04530,-0.18256,-0.00046,-0.04575,0.00000
10.0571,-1.9761746011915726,-1.2503978619336686,1.2176537426532703,-1.8480578674680335,-1.604154768811478,3.0706221909368465,-0.00000,-0.00046,-0.18499,-0.00000,-0.00046,0.00000
10.0907,-1.9761746012067591,-1.2519166547779252,1.2099991800710428,-1.8480578690020129,-1.6041549221943687,3.0706221909368465,-0.00000,-0.04522,-0.22791,-0.00000,-0.00000,0.00000
10.1239,-1.976174601206911,-1.2564877656463884,1.2008107885651802,-1.8480578690173526,-1.6056735647082043,3.0706221909368465,-0.00000,-0.13753,-0.27645,-0.00000,-0.04569,0.00000
10.1571,-1.9761746012069126,-1.2595707587150864,1.1931256997500872,-1.848057869017506,-1.6056887511333426,3.0706221909368465,-0.00000,-0.09295,-0.23170,-0.00000,-0.00046,0.00000
10.1905,-1.9761746012069126,-1.2611202296257802,1.1763437980818616,-1.8480578690175076,-1.605688902997594,3.0706221909368465,0.00000,-0.04638,-0.50233,-0.00000,-0.00000,0.00000
10.2240,-1.9761746012069126,-1.2611357243348873,1.1761759790651793,-1.8480578690175076,-1.6056889045162366,3.0706221909368465,0.00000,-0.00046,-0.00502,0.00000,-0.00000,0.00000
10.2574,-1.9761746012069126,-1.2611358792819782,1.1640251730349582,-1.8480578690175076,-1.605688904531423,3.0706221909368465,0.00000,-0.00000,-0.36389,0.00000,-0.00000,0.00000
10.2907,-1.9761746012069126,-1.262654521811456,1.1441613322345678,-1.846539228037501,-1.605688904531575,3.0706221909368465,0.00000,-0.04562,-0.59672,0.04562,-0.00000,0.00000
10.3240,-1.9761746012069126,-1.2626697082367508,1.1318135659865098,-1.846524041627701,-1.6056889045315763,3.0706221909368465,0.00000,-0.00046,-0.37026,0.00046,-0.00000,0.00000
10.3573,-1.9761746012069126,-1.2626698601010036,1.118022319503968,-1.846523889763603,-1.6056889045315765,3.0706221909368465,0.00000,-0.00000,-0.41464,0.00000,-0.00000,0.00000
10.3905,-1.9761746012069126,-1.2626698616196461,1.1057352791990884,-1.8450052472649552,-1.6056889045315765,3.0691035499568406,0.00000,-0.00000,-0.36936,0.04565,0.00000,-0.04565
10.4241,-1.9761746012069126,-1.2641885026148394,1.0934632809559852,-1.8434714198599618,-1.6056889045315765,3.0690883635470407,0.00000,-0.04525,-0.36564,0.04570,0.00000,-0.00045
10.4578,-1.9776932421869193,-1.2642036890247914,1.0811914331335002,-1.8434560815859118,-1.607207545511583,3.0690882116829425,-0.04510,-0.00045,-0.36445,0.00046,-0.04510,-0.00000
10.4906,-1.9777084285967195,-1.264203840888891,1.0704382277952276,-1.8419372872231647,-1.607222731921383,3.0690882101643013,-0.00046,-0.00000,-0.32777,0.04629,-0.00046,-0.00000
10.5240,-1.9777085804608174,-1.264203842407532,1.056662926921784,-1.8404034582995303,-1.607222883785481,3.067569569169108,-0.00000,-0.00000,-0.41215,0.04589,-0.00000,-0.04544
10.5571,-1.9777085819794584,-1.2642038424227182,1.0489319690130159,-1.8403881200102938,-1.607222885304122,3.067554382759156,-0.00000,-0.00000,-0.23384,0.00046,-0.00000,-0.00046
10.5908,-1.9777085819946447,-1.26420384242287,1.0412614545338938,-1.8403879666274017,-1.6072228853193085,3.0675542308950563,-0.00000,-0.00000,-0.22719,0.00000,-0.00000,-0.00000
10.6241,-1.9777085819947966,-1.2657224834028786,1.0366288264490822,-1.8388693241135656,-1.6072228853194603,3.0660355883964088,-0.00000,-0.04563,-0.13919,0.04563,-0.00000,-0.04563
10.6571,-1.9792272229748051,-1.270293592752699,1.0320265772282142,-1.8373354967084208,-1.607222885319462,3.064501760991415,-0.04598,-0.13839,-0.13934,0.04644,-0.00000,-0.04644
10.6906,-1.9792424093846053,-1.2779325087462312,1.0319805547360055,-1.8373201584343692,-1.607222885319462,3.0629677817373584,-0.00045,-0.22852,-0.00138,0.00046,0.00000,-0.04589
10.7238,-1.9777239202686963,-1.2840834618261936,1.0319800945110835,-1.8373200050516287,-1.607222885319462,3.061433800964811,0.04564,-0.18488,-0.00001,0.00000,0.00000,-0.04611
10.7572,-1.977708735377537,-1.2887008942970137,1.0334987308888406,-1.8373200035178014,-1.607222885319462,3.0598998201770793,0.00046,-0.13842,0.04553,0.00000,0.00000,-0.04599
10.7905,-1.9777085835286257,-1.293302991561742,1.0380698401926387,-1.837320003502463,-1.607222885319462,3.059884480369202,0.00000,-0.13814,0.13721,0.00000,0.00000,-0.00046
10.8239,-1.9777085820101366,-1.2979049354744097,1.04115283324569,-1.835801362522303,-1.607222885319462,3.0598843269711233,0.00000,-0.13769,0.09225,0.04544,0.00000,-0.00000
10.8572,-1.9792272229749586,-1.2994695958935432,1.0442209451362343,-1.8357861761125014,-1.607222885319462,3.0583656844571356,-0.04570,-0.04709,0.09233,0.00046,0.00000,-0.04570
10.8918,-1.9792424093846068,-1.304041165437755,1.0472889082151533,-1.834267383268397,-1.607222885319462,3.0583504980319955,-0.00044,-0.13177,0.08843,0.04378,0.00000,-0.00044
10.9239,-1.9792425612487032,-1.3131987270132377,1.050356869805956,-1.8342521953399558,-1.607222885319462,3.058350346167744,-0.00000,-0.28590,0.09578,0.00047,0.00000,-0.00000
10.9571,-1.9792425627673442,-1.32392078948904,1.0549434723618842,-1.8327334024806643,-1.607222885319462,3.0568317036690944,-0.00000,-0.32306,0.13820,0.04576,0.00000,-0.04576
10.9906,-1.9792425627825305,-1.3346584969738455,1.058026620347457,-1.8327182145520715,-1.607222885319462,3.056816517244108,-0.00000,-0.32018,0.09193,0.00045,0.00000,-0.00045
11.0239,-1.9792425627826824,-1.3453963609087412,1.0610947337873269,-1.8327180626727855,-1.6057042443394554,3.0568163653798583,-0.00000,-0.32243,0.09213,0.00000,0.04560,-0.00000
11.0570,-1.979242562782684,-1.3546155854281308,1.0641626968817388,-1.8327180611539926,-1.6056890579296552,3.055297722881209,-0.00000,-0.27862,0.09272,0.00000,0.00046,-0.04590
11.0907,-1.979242562782684,-1.3638196235533653,1.0687492994527035,-1.8327180611388048,-1.6056889060655573,3.0552825364562226,0.00000,-0.27315,0.13612,0.00000,0.00000,-0.00045
11.1240,-1.979242562782684,-1.3745421507946651,1.076388370378447,-1.8327180611386529,-1.6056889045469163,3.0552823845919725,0.00000,-0.32162,0.22913,0.00000,0.00000,-0.00000
11.1574,-1.979242562782684,-1.389835785867146,1.0901325299077655,-1.8311994201586443,-1.6056889045317297,3.05528238307333,0.00000,-0.45841,0.41197,0.04552,0.00000,-0.00000
11.1907,-1.979242562782684,-1.4021378500579251,1.1009004583631061,-1.8281469517888307,-1.6056889045315779,3.055282383058144,0.00000,-0.36942,0.32335,0.09166,0.00000,-0.00000
11.2240,-1.979242562782684,-1.4128913575598803,1.1131572654877138,-1.8250791451451194,-1.6056889045315765,3.055282383057992,0.00000,-0.32334,0.36854,0.09224,0.00000,-0.00000
11.2571,-1.979242562782684,-1.4129988926349,1.1132798335589598,-1.8250484670786822,-1.6056889045315765,3.0552823830579903,0.00000,-0.00324,0.00369,0.00092,0.00000,-0.00000
11.2905,-1.979242562782684,-1.4251490958257045,1.1269488280597333,-1.822010878338004,-1.6056889045315765,3.0552823830579903,0.00000,-0.36428,0.40981,0.09107,0.00000,0.00000
11.3240,-1.977723921802677,-1.4434942896176937,1.1513837736848496,-1.8189432204905835,-1.6056889045315765,3.0552823830579903,0.04525,-0.54661,0.72806,0.09140,0.00000,0.00000
11.3574,-1.977708735392877,-1.457345510375675,1.1698518149011823,-1.8204311848921164,-1.6056889045315765,3.0552823830579903,0.00046,-0.41579,0.55438,-0.04467,0.00000,0.00000
11.3905,-1.9777085835287789,-1.469633150423309,1.1867415460934203,-1.8204460645361318,-1.6056889045315765,3.0552823830579903,0.00000,-0.37030,0.50899,-0.00045,0.00000,0.00000
11.4240,-1.9761899410301311,-1.4803865136838326,1.2020968532054104,-1.8204462133325718,-1.6056889045315765,3.0552823830579903,0.04537,-0.32129,0.45879,-0.00000,0.00000,0.00000
11.4571,-1.9761747546051447,-1.500236380056526,1.2265486619566386,-1.8204462148205363,-1.6056889045315765,3.053763742077983,0.00046,-0.59890,0.73775,-0.00000,0.00000,-0.04582
11.4936,-1.9761746027408948,-1.5125840065603073,1.2419795898442192,-1.820446214835416,-1.6056889045315765,3.053748555668183,0.00000,-0.33846,0.42298,-0.00000,0.00000,-0.00042
11.5239,-1.9761746012222523,-1.527893892625413,1.2603575908831761,-1.8204462148355647,-1.6056889045315765,3.053748403804085,0.00000,-0.50652,0.60803,-0.00000,0.00000,-0.00001
11.5571,-1.976174601207066,-1.5386774783461117,1.27269049873362,-1.8204462148355662,-1.6041702635515698,3.053748402285444,0.00000,-0.32418,0.37075,-0.00000,0.04565,-0.00000
11.5905,-1.9761746012069141,-1.5387853142033185,1.2728138278121244,-1.8204462148355662,-1.6041550771417696,3.0537484022702577,0.00000,-0.00323,0.00370,0.00000,0.00046,-0.00000
11.6239,-1.9761746012069126,-1.5478982384419315,1.2864828299229705,-1.8204462148355662,-1.6041549252776717,3.053748402270106,0.00000,-0.27271,0.40905,0.00000,0.00000,-0.00000
11.6570,-1.9761746012069126,-1.5601384955243718,1.306361852684167,-1.8204462148355662,-1.6056735647390374,3.050711120310092,0.00000,-0.36961,0.60027,0.00000,-0.04586,-0.09171
11.6908,-1.9761746012069126,-1.5663354620152232,1.3232656936918539,-1.8204462148355662,-1.605688751133651,3.0461248245504704,0.00000,-0.18354,0.50064,0.00000,-0.00045,-0.13583
11.7237,-1.9761746012069126,-1.572471995600159,1.349251628762046,-1.8250021377755867,-1.6056889029975971,3.0430416796328617,0.00000,-0.18620,0.78848,-0.13824,-0.00000,-0.09355
11.7573,-1.9761746012069126,-1.5740520019160151,1.3692538208528364,-1.8265663379849932,-1.6056889045162366,3.0430108481836853,0.00000,-0.04711,0.59644,-0.04664,-0.00000,-0.00092
11.7904,-1.9761746012069126,-1.5755864429591806,1.386158893553819,-1.8281006209670942,-1.6072075455114296,3.0430105398691936,0.00000,-0.04630,0.51014,-0.04630,-0.04583,-0.00001
11.8238,-1.9776932421869193,-1.5756017873696122,1.4030329950609035,-1.8296346047769223,-1.6072227319213814,3.0445291777660546,-0.04545,-0.00046,0.50496,-0.04590,-0.00045,0.04545
11.8572,-1.9792270695767264,-1.5756019408137165,1.4244627097960691,-1.8296499446150205,-1.608741524765488,3.044544364145023,-0.04590,-0.00000,0.64123,-0.00046,-0.04545,0.00045
11.8906,-1.9807610488306313,-1.5740833013681508,1.436826134783475,-1.8296500980134016,-1.6133126356339496,3.0445445160088127,-0.04602,0.04556,0.37094,-0.00000,-0.13715,0.00000
11.9241,-1.9838136705831837,-1.574068114973695,1.4475802558933966,-1.831168740527392,-1.6255074745826883,3.043025876547445,-0.09111,0.00045,0.32097,-0.04533,-0.36397,-0.04533
11.9573,-1.9838441968007092,-1.5740679631097505,1.4476877971044957,-1.8311839269525318,-1.6256294229721757,3.043010690152831,-0.00092,0.00000,0.00324,-0.00046,-0.00367,-0.00046
11.9930,-1.992956347942925,-1.572549320611104,1.4568007183966474,-1.8327027197967902,-1.6377797702961248,3.0430105382888852,-0.25519,0.04253,0.25521,-0.04253,-0.34028,-0.00000
12.0240,-2.0082338792544157,-1.5725341341861176,1.4675223344696162,-1.8387924716452595,-1.6530876835694321,3.043010536770246,-0.49321,0.00049,0.34613,-0.19660,-0.49419,-0.00000
12.0572,-2.017498500447571,-1.571015341341861,1.4721854735703666,-1.8449279330837718,-1.6608339676021995,3.0430105367550593,-0.27897,0.04573,0.14041,-0.18474,-0.23325,-0.00000
12.0909,-2.0251843515595365,-1.5710001534134184,1.473750745941381,-1.851063851618184,-1.6624300714225335,3.0414918957749,-0.22842,0.00045,0.04652,-0.18236,-0.04744,-0.04513
12.1239,-2.031335773990683,-1.571000001534134,1.4752850396450978,-1.8571997747235551,-1.6624460324607369,3.0399580683850917,-0.18606,0.00000,0.04641,-0.18559,-0.00048,-0.04639
12.1572,-2.035953211155015,-1.5694813590353347,1.475300382582135,-1.8618170568946293,-1.6624461920711189,3.0399427301111936,-0.13888,0.04568,0.00046,-0.13887,-0.00000,-0.00046
12.1905,-2.043592590426692,-1.566428890650333,1.4737818950314987,-1.8664191526563603,-1.6624461936672228,3.0399425767284547,-0.22885,0.09144,-0.04549,-0.13786,-0.00000,-0.00000
12.2241,-2.048224907159429,-1.564879724986476,1.4722480691759852,-1.869502455573991,-1.6624461936831838,3.0399425751946274,-0.13812,0.04619,-0.04573,-0.09193,-0.00000,-0.00000
12.2572,-2.0528271532667772,-1.5633455923498307,1.4691954489574166,-1.8710519295831745,-1.6624461936833435,3.039942575179289,-0.13883,0.04628,-0.09209,-0.04674,-0.00000,-0.00000
12.2906,-2.052873175727851,-1.5633302510234643,1.469164922755231,-1.8710674243232661,-1.662446193683345,3.039942575179136,-0.00138,0.00046,-0.00091,-0.00046,-0.00000,-0.00000
12.3240,-2.055910917912475,-1.5633300976102007,1.4676459765132022,-1.871067579270667,-1.662446193683345,3.039942575179134,-0.09118,0.00000,-0.04559,-0.00000,0.00000,-0.00000
12.3572,-2.0604972182743415,-1.563330096076068,1.4661121460707753,-1.8741048627801546,-1.662446193683345,3.039942575179134,-0.13813,0.00000,-0.04620,-0.09148,0.00000,0.00000
12.3907,-2.0635803632379734,-1.5633300960607268,1.4645781667863442,-1.8771725175752627,-1.662446193683345,3.039942575179134,-0.09202,0.00000,-0.04578,-0.09156,0.00000,0.00000
12.4239,-2.0681671176276306,-1.5633300960605734,1.4645628269934998,-1.8802404760832279,-1.662446193683345,3.039942575179134,-0.13799,0.00000,-0.00046,-0.09230,0.00000,0.00000
12.4571,-2.0742875490915544,-1.5618114550805648,1.4660813145755782,-1.8833084376283211,-1.662446193683345,3.039942575179134,-0.18446,0.04577,0.04577,-0.09247,0.00000,0.00000
12.4907,-2.0819419583062273,-1.5617962686707647,1.466096499451399,-1.8863763992037854,-1.662446193683345,3.039942575179134,-0.22732,0.00045,0.00045,-0.09111,0.00000,0.00000
12.5239,-2.092648989258422,-1.5587588348466535,1.4660966513001572,-1.8864070788195402,-1.662446193683345,3.038423934199127,-0.32300,0.09163,0.00000,-0.00093,0.00000,-0.04581
12.5571,-2.104905187407997,-1.5526538965883852,1.4660966528186448,-1.8864073856156978,-1.662446193683345,3.033852824849307,-0.36942,0.18401,0.00000,-0.00001,0.00000,-0.13778
12.5905,-2.114139595269534,-1.5495555652457889,1.464578011853823,-1.8864073886836592,-1.662446193683345,3.026213908855775,-0.27608,0.09263,-0.04540,-0.00000,0.00000,-0.22838
12.6239,-2.124862426208197,-1.5449686589923424,1.4645628254441747,-1.8864073887143389,-1.662446193683345,3.0200629557758116,-0.32133,0.13745,-0.00046,-0.00000,0.00000,-0.18432
12.6572,-2.1356001413776315,-1.5403668669897876,1.4630440326000713,-1.8864073887146457,-1.662446193683345,3.0154455233049924,-0.32196,0.13798,-0.04554,-0.00000,0.00000,-0.13845
12.6905,-2.1524125693093996,-1.5312090031897214,1.4630288446716302,-1.889444670674662,-1.662446193683345,3.0108434260402634,-0.50618,0.27572,-0.00046,-0.09145,0.00000,-0.13856
12.7240,-2.164729821428772,-1.5265615016117005,1.4630286927923457,-1.8940309664342827,-1.662446193683345,3.006241482127596,-0.36730,0.13859,-0.00000,-0.13676,0.00000,-0.13723
12.7571,-2.1754834808100134,-1.5234777446359067,1.463028691273553,-1.898632752331899,-1.662446193683345,3.0031581807284558,-0.32482,0.09315,-0.00000,-0.13900,0.00000,-0.09313
12.7909,-2.1831842223038596,-1.5188909841261284,1.463028691258365,-1.9047533341109029,-1.662446193683345,2.998571424774444,-0.22766,0.13560,-0.00000,-0.18095,0.00000,-0.13560
12.8240,-2.193891716578846,-1.5173264755410236,1.463028691258213,-1.9078518218887062,-1.662446193683345,2.99548827525489,-0.32399,0.04734,-0.00000,-0.09375,0.00000,-0.09329
12.8574,-2.203110637401636,-1.5173108304551726,1.4630286912582116,-1.9094014477464911,-1.662446193683345,2.9924201617996817,-0.27568,0.00047,-0.00000,-0.04634,0.00000,-0.09175
12.8906,-2.2153519544499183,-1.517310674004314,1.4630286912582116,-1.9109355849850755,-1.662446193683345,2.9908708396851225,-0.36875,0.00000,0.00000,-0.04621,0.00000,-0.04667
12.9240,-2.226104854480449,-1.5173106724398056,1.461510050278205,-1.9124695673374683,-1.662446193683345,2.98933670548397,-0.32223,0.00000,-0.04551,-0.04597,0.00000,-0.04597
12.9571,-2.2368428703408014,-1.5157920314441538,1.461494863868405,-1.9124849071609922,-1.662446193683345,2.9893213641419587,-0.32400,0.04582,-0.00046,-0.00046,0.00000,-0.00046
12.9905,-2.2475807373594523,-1.5157768450341973,1.4599760710243,-1.9124850605592276,-1.662446193683345,2.9893212107285385,-0.32193,0.00046,-0.04554,-0.00000,0.00000,-0.00000
13.0239,-2.2598372438696934,-1.5157766931700976,1.4584422421158525,-1.91248506209321,-1.662446193683345,2.9893212091944044,-0.36662,0.00000,-0.04588,-0.00000,0.00000,-0.00000
13.0571,-2.270590295794843,-1.5097021277314295,1.4569082628467611,-1.9124850621085496,-1.662446193683345,2.9878025681990557,-0.32419,0.18314,-0.04625,-0.00000,0.00000,-0.04578
13.0904,-2.2813283131741424,-1.5050854591370224,1.4568929230540701,-1.912485062108703,-1.662446193683345,2.987787381789102,-0.32182,0.13836,-0.00046,-0.00000,0.00000,-0.00046
13.1238,-2.2935848211879892,-1.500483369511058,1.4553741286761361,-1.9124850621087046,-1.6609275527033385,2.9877872299250026,-0.36706,0.13782,-0.04549,-0.00000,0.04548,-0.00000
13.1572,-2.3028192321481686,-1.4989187076347916,1.4523216587723435,-1.9109664211286976,-1.6609123662935386,2.987787228406362,-0.27669,0.04688,-0.09146,0.04550,0.00046,-0.00000
13.1906,-2.313542063117818,-1.498903061016029,1.4522911340733056,-1.9109512347188975,-1.6609122144294404,2.9877872283911753,-0.32154,0.00047,-0.00092,0.00046,0.00000,-0.00000
13.2239,-2.324279778287562,-1.4989029045498414,1.4522908288263152,-1.9109510828547995,-1.6609122129107994,2.9877872283910234,-0.32226,0.00000,-0.00001,0.00000,0.00000,-0.00000
13.2572,-2.3334990013192995,-1.4989029029851795,1.4507721847938384,-1.9109510813361585,-1.660912212895613,2.9862685874110153,-0.27631,0.00000,-0.04552,0.00000,0.00000,-0.04552
13.2906,-2.3442216804096647,-1.4989029029695329,1.4507569983535136,-1.9109510813209722,-1.6609122128954612,2.981697478061195,-0.32194,0.00000,-0.00046,0.00000,0.00000,-0.13724
13.3240,-2.3579966760206297,-1.4989029029693763,1.4522754874691173,-1.9109510813208204,-1.6609122128954596,2.972539921087656,-0.41192,0.00000,0.04541,0.00000,0.00000,-0.27384
13.3571,-2.3702835538167935,-1.4989029029693748,1.4522906723602733,-1.9109510813208188,-1.6609122128954596,2.969411063557907,-0.37092,0.00000,0.00046,0.00000,0.00000,-0.09446
13.3906,-2.3825555504348097,-1.4989029029693748,1.4553281061691983,-1.9109510813208188,-1.6609122128954596,2.969379774982609,-0.36697,0.00000,0.09083,0.00000,0.00000,-0.00094
13.4238,-2.394827398241044,-1.4989029029693748,1.4568771214872944,-1.9109510813208188,-1.6609122128954596,2.9693794620968563,-0.36942,0.00000,0.04663,0.00000,0.00000,-0.00001
13.4572,-2.4146924494591944,-1.5004215439493813,1.461448534580496,-1.9109510813208188,-1.6609122128954596,2.9693794589679987,-0.59504,-0.04549,0.13693,0.00000,0.00000,-0.00000
13.4905,-2.42704022781143,-1.5004367303591815,1.461494248711428,-1.9094324403408123,-1.6609122128954596,2.967860817956704,-0.36986,-0.00045,0.00137,0.04549,0.00000,-0.04549
13.5241,-2.439312833435007,-1.4989182412432729,1.4630133468327438,-1.9094172539310121,-1.6609122128954596,2.9678456315465915,-0.36587,0.04527,0.04529,0.00045,0.00000,-0.00045
13.5571,-2.45006604635129,-1.5004216973321203,1.463028537813957,-1.9094171020669142,-1.6609122128954596,2.9678454796824902,-0.32621,-0.04561,0.00046,0.00000,0.00000,-0.00000
13.5905,-2.4623227063205073,-1.500436731893009,1.464547330703776,-1.9094171005482732,-1.6593935719154527,2.967845478163849,-0.36603,-0.00045,0.04536,0.00000,0.04535,-0.00000
13.6240,-2.4730757597802473,-1.5004368822386178,1.4645625186326743,-1.9094171005330869,-1.6593783855056525,2.967845478148663,-0.32129,-0.00000,0.00045,0.00000,0.00045,-0.00000
13.6571,-2.483813777174892,-1.5004368837420738,1.4675999524719765,-1.909417100532935,-1.6593782336415546,2.966326837168504,-0.32434,-0.00000,0.09174,0.00000,0.00000,-0.04587
13.6906,-2.4945516442088858,-1.5004368837571085,1.4676303268103696,-1.9078984595529265,-1.6593782321229136,2.966311650758702,-0.32052,-0.00000,0.00091,0.04533,0.00000,-0.00045
13.7241,-2.4946590228792256,-1.5004368837572588,1.4676306305537534,-1.9078832731431263,-1.6593782321077273,2.966311498894604,-0.00321,-0.00000,0.00001,0.00045,0.00000,-0.00000
13.7573,-2.505290583525977,-1.5004368837572601,1.4676306335911873,-1.9078831212790284,-1.6593782321075754,2.9663114973759632,-0.32045,-0.00000,0.00000,0.00000,0.00000,-0.00000
13.7906,-2.5190646679525046,-1.5004368837572604,1.4676306336215617,-1.9063644787803806,-1.6578595911275669,2.9663114973607767,-0.41344,-0.00000,0.00000,0.04558,0.04558,-0.00000
13.8240,-2.5298328956568175,-1.5004368837572604,1.4676306336218654,-1.9063492923553942,-1.6563257637377602,2.966311497360625,-0.32262,0.00000,0.00000,0.00045,0.04595,-0.00000
13.8572,-2.5405710647939084,-1.5004368837572604,1.4676306336218685,-1.9063491404911443,-1.6547917844838553,2.9663114973606235,-0.32348,0.00000,0.00000,0.00000,0.04621,-0.00000
13.8905,-2.548271651385314,-1.5004368837572604,1.4676306336218685,-1.9063491389725018,-1.6532578037113095,2.9663114973606235,-0.23091,0.00000,0.00000,0.00000,0.04600,0.00000
13.9238,-2.5544232211712545,-1.5019555247372673,1.4676306336218685,-1.9048304979773087,-1.6532424639035839,2.9678301383406307,-0.18471,-0.04560,0.00000,0.04560,0.00046,0.04560
13.9573,-2.566633864709168,-1.5019707111470673,1.4676306336218685,-1.904815311567357,-1.6532423105055067,2.9678453247504306,-0.36435,-0.00045,0.00000,0.00045,0.00000,0.00045
13.9909,-2.5773864580045953,-1.5019708630111652,1.4676306336218685,-1.9032965187232505,-1.6532423089715258,2.967845476614529,-0.32049,-0.00000,0.00000,0.04527,0.00000,0.00000
14.0237,-2.5881244707975966,-1.5019708645298062,1.4691492746018755,-1.9032813307948093,-1.653242308956186,2.9678454781331696,-0.32728,-0.00000,0.04629,0.00046,0.00000,0.00000
14.0573,-2.598862337785574,-1.5034895055249995,1.4691644610116754,-1.9017625379355183,-1.6532423089560326,2.967845478148356,-0.31996,-0.04525,0.00045,0.04526,0.00000,0.00000
14.0906,-2.6096002033155012,-1.5035046919349513,1.473720535815794,-1.9017473500069255,-1.653242308956031,2.967845478148508,-0.32237,-0.00046,0.13678,0.00046,0.00000,0.00000
14.1238,-2.618819427850841,-1.5050234847790576,1.475284737543842,-1.903265839107646,-1.653242308956031,2.9678454781485093,-0.27758,-0.04573,0.04710,-0.04572,0.00000,0.00000
14.1573,-2.6280234659762356,-1.5050386727074987,1.4783376615211359,-1.9032810239986533,-1.653242308956031,2.9678454781485093,-0.27453,-0.00045,0.09106,-0.00045,0.00000,0.00000
14.1906,-2.63722735223753,-1.5050388245867832,1.4798868317409155,-1.9032811758475634,-1.653242308956031,2.9678454781485093,-0.27630,-0.00000,0.04651,-0.00000,0.00000,0.00000
14.2240,-2.6464312369801837,-1.505038826105576,1.4829396054031272,-1.9032811773660525,-1.653242308956031,2.9678454781485093,-0.27601,-0.00000,0.09155,-0.00000,0.00000,0.00000
14.2570,-2.655635121707651,-1.505038826120764,1.4844887741197559,-1.9032811773812373,-1.653242308956031,2.9678454781485093,-0.27826,-0.00000,0.04684,-0.00000,0.00000,0.00000
14.2906,-2.6648390064349665,-1.5050388261209158,1.484504265806922,-1.9032811773813891,-1.653242308956031,2.9678454781485093,-0.27441,-0.00000,0.00046,-0.00000,0.00000,0.00000
14.3240,-2.6725242501822732,-1.5050388261209173,1.4860230617038006,-1.9032811773813907,-1.653242308956031,2.969364119128515,-0.22965,-0.00000,0.04538,-0.00000,0.00000,0.04538
14.3574,-2.6801943075197805,-1.5050388261209173,1.4860382496627693,-1.9032811773813907,-1.653242308956031,2.9693793055383155,-0.23026,0.00000,0.00046,0.00000,0.00000,0.00046
14.3905,-2.689382853973196,-1.5050388261209173,1.486038401542359,-1.9032811773813907,-1.6517236679760245,2.9693794574024133,-0.27693,0.00000,0.00000,0.00000,0.04577,0.00000
14.4240,-2.697067944337764,-1.5050388261209173,1.4860384030611549,-1.9032811773813907,-1.6517084815662246,2.9693794589210545,-0.22969,0.00000,0.00000,0.00000,0.00045,0.00000
14.4573,-2.7077752821014576,-1.5050388261209173,1.486038403076343,-1.9032811773813907,-1.6517083297021264,2.9693794589362406,-0.32117,0.00000,0.00000,0.00000,0.00000,0.00000
14.4907,-2.7169942013591353,-1.5050388261209173,1.4860384030764948,-1.9032811773813907,-1.6517083281834855,2.9678608179563866,-0.27606,0.00000,0.00000,0.00000,0.00000,-0.04548
14.5241,-2.729235518391766,-1.5050388261209173,1.4860384030764964,-1.9032811773813907,-1.6517083281682992,2.969364272526594,-0.36731,0.00000,0.00000,0.00000,0.00000,0.04511
14.5574,-2.7415070594021467,-1.5050388261209173,1.4875570440565034,-1.9032811773813907,-1.6517083281681473,2.969379307072296,-0.36752,0.00000,0.04548,0.00000,0.00000,0.00045
14.5906,-2.7583348255923257,-1.5050388261209173,1.4875722304663033,-1.9032811773813907,-1.6517083281681457,2.969379457417753,-0.50825,0.00000,0.00046,0.00000,0.00000,0.00000
14.6240,-2.7691335901142744,-1.5050388261209173,1.4890910233104078,-1.9017625364013842,-1.6517083281681457,2.9693794589212077,-0.32278,0.00000,0.04540,0.04539,0.00000,0.00000
14.6573,-2.769241577759494,-1.5050388261209173,1.489106211238849,-1.901747349991584,-1.6517083281681457,2.9693794589362423,-0.00325,0.00000,0.00046,0.00046,0.00000,0.00000
14.6905,-2.7844290674360144,-1.5050388261209173,1.4921436450781473,-1.9032658391074926,-1.6532269691481523,2.9693794589363924,-0.45651,0.00000,0.09130,-0.04564,-0.04565,0.00000
14.7239,-2.7982487111528402,-1.5050388261209173,1.4936926603965468,-1.9032810239986517,-1.6517235145779459,2.969379458936394,-0.41427,0.00000,0.04643,-0.00046,0.04507,0.00000
14.7571,-2.8059801124900425,-1.5035201851409106,1.4952267915297375,-1.9032811758475634,-1.6532271210122502,2.969379458936394,-0.23276,0.04572,0.04619,-0.00000,-0.04527,0.00000
